No.&H&convolution&di&dx&dy&fix_seed&m&reg&reg_dist_params&reg_parameterized&runcount&start_params_complex&stride&width&x_dist_params&x_parameterized&y_dist_params&y_parameterized&variables&n&CBB&BKK&N_C&N_DM&N_R&Real_sols&All_sols&L_values&Idx_vals
27&1&false&1&3&1&false&2&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211]&4&81&13&8&23&2&Any[[-1.0350784898057084, 0.26605550440423037, 0.018089168555016, 0.456093914112671], [1.0350784898057084, -0.26605550440423037, -0.018089168555016, -0.456093914112671]]&Vector{ComplexF64}[[-1.0350784898057084 + 6.021204338895698e-47im, 0.26605550440423037 + 5.37431674999932e-48im, 0.018089168555016 - 3.0790249460262094e-48im, 0.456093914112671 + 2.4632199568209675e-47im], [1.0350784898057084 - 9.579188720970429e-48im, -0.26605550440423037 - 2.0526832973508063e-48im, -0.018089168555016 + 6.842277657836021e-49im, -0.456093914112671 - 4.1053665947016125e-48im], [-6.018531076210112e-36 - 1.0114302354099316im, -6.770847460736376e-36 + 0.6874173061158644im, -3.385423730368188e-36 + 0.12107692541278929im, 7.52316384526264e-37 - 0.6119565930444854im], [0.06474910139489164 - 1.737778671268607im, -0.800418172951755 - 0.052625864450784585im, -0.1907326767100969 - 0.09041543660151051im, -0.055094711004173354 - 0.4753067744534351im], [-0.06474910139489162 + 1.7377786712686067im, 0.8004181729517547 + 0.052625864450784626im, 0.19073267671009683 + 0.09041543660151048im, 0.05509471100417333 + 0.4753067744534351im], [-0.06474910139489162 - 1.737778671268607im, 0.8004181729517552 - 0.05262586445078456im, 0.1907326767100969 - 0.0904154366015105im, 0.05509471100417335 - 0.4753067744534351im], [0.06474910139489144 + 1.7377786712686067im, -0.8004181729517549 + 0.05262586445078444im, -0.19073267671009692 + 0.09041543660151045im, -0.05509471100417333 + 0.4753067744534351im], [-7.052966104933725e-38 + 1.0114302354099323im, -1.6456920911512025e-37 - 0.6874173061158639im, -3.5264830524668625e-38 - 0.12107692541278904im, -1.1754943508222875e-38 + 0.6119565930444852im]]&Any[0.04787487604351331, 0.04787487604351331]&Any[0, 0]
28&1&false&1&3&1&false&2&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211]&4&81&13&9&23&3&Any[[0.6704629250072545, 0.05947185272728658, -0.08408574585211263, 1.08862867871439], [-0.6704629250072548, -0.05947185272728661, 0.08408574585211323, -1.0886286787143906], [1.9656826079092814e-236, -1.9656826079092814e-236, -4.700607618030528e-236, -9.828413039546407e-237]]&Vector{ComplexF64}[[-9.183549615799121e-41 - 0.8268965569082319im, -3.601673364946218e-40 - 0.0030817066248517975im, 2.7550648847397363e-40 + 0.5760159454139542im, 3.6734198463196485e-40 + 1.6615875836578766im], [-5.050952288689517e-40 + 0.8268965569082323im, -3.300338143177809e-41 + 0.0030817066248513014im, 3.2142423655296924e-40 - 0.5760159454139543im, -1.0790670798563967e-39 - 1.661587583657877im], [-0.6705385397384755 + 0.33909624931694204im, -0.017432909491543584 + 0.14422633921463793im, 0.3667150698632086 + 0.724742644839893im, -0.3041760724137357 - 0.732479582832492im], [0.6704629250072545 - 3.2142423655296924e-40im, 0.05947185272728658 - 4.591774807899561e-41im, -0.08408574585211263 + 0.0im, 1.08862867871439 + 7.806017173429253e-40im], [-0.6704629250072548 + 4.1785150751886e-39im, -0.05947185272728661 + 2.5254761443447583e-39im, 0.08408574585211323 + 3.6734198463196485e-39im, -1.0886286787143906 - 1.065291755432698e-38im], [0.6705385397384755 + 0.3390962493169421im, 0.017432909491543604 + 0.14422633921463787im, -0.36671506986320856 + 0.724742644839893im, 0.3041760724137357 - 0.7324795828324921im], [-0.6705385397384755 - 0.33909624931694204im, -0.0174329094915436 - 0.14422633921463787im, 0.3667150698632086 - 0.724742644839893im, -0.3041760724137356 + 0.7324795828324921im], [1.9656826079092814e-236 + 0.0im, -1.9656826079092814e-236 - 1.0119479026396981e-236im, -4.700607618030528e-236 - 2.6586855363254763e-236im, -9.828413039546407e-237 - 6.107047275234547e-237im], [0.6705385397384754 - 0.339096249316942im, 0.017432909491543604 - 0.1442263392146379im, -0.3667150698632086 - 0.724742644839893im, 0.3041760724137356 + 0.7324795828324921im]]&Any[0.13991071725152088, 0.13991071725152066, 1.8903151052301392]&Any[0, 0, 1]
29&1&false&1&3&1&false&2&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211]&4&81&13&9&23&3&Any[[0.7817376648871488, -0.18628894435774307, -0.09850224844354603, 0.9493824866716565], [-0.7817376648871489, 0.18628894435774312, 0.09850224844354605, -0.9493824866716565], [0.0, 0.0, -6.290184345309701e-235, 0.0]]&Vector{ComplexF64}[[1.9721522630525295e-31 - 2.1781681984605537im, 3.697785493223493e-31 - 0.8618332959440144im, 2.711709361697228e-31 + 2.516470797652789im, 5.423418723394456e-31 + 5.014101132243722im], [3.659266894335748e-33 + 2.1781681984605528im, 6.933347799794049e-33 + 0.8618332959440141im, 5.3926038442842604e-33 - 2.5164707976527887im, 4.622231866529366e-33 - 5.014101132243722im], [-2.6801271198748155e-36 + 0.3943976090620509im, 0.0 - 0.4105004390778027im, 8.46355932592047e-37 + 0.46419676139985616im, -2.5860875718090325e-36 - 1.0910241738376925im], [0.7817376648871488 + 2.350988701644575e-38im, -0.18628894435774307 + 4.70197740328915e-38im, -0.09850224844354603 + 9.4039548065783e-38im, 0.9493824866716565 - 3.76158192263132e-37im], [-0.7817376648871489 + 3.197344634236622e-36im, 0.18628894435774312 - 2.068870057447226e-36im, 0.09850224844354605 - 3.76158192263132e-37im, -0.9493824866716565 - 6.018531076210112e-36im], [-2.129973665773722e-43 - 0.9106403387285801im, -1.2891945871788317e-43 - 0.6176316340540999im, 5.605193857299268e-44 + 1.4698596805904625im, -2.0178697886277366e-43 - 2.8036750084336792im], [-7.640713280344869e-38 + 0.9106403387285794im, -1.1020259538958945e-38 + 0.6176316340540999im, 8.522334043461584e-38 - 1.4698596805904616im, -1.6163047323806453e-37 + 2.803675008433678im], [0.0 + 0.0im, 0.0 + 0.0im, -6.290184345309701e-235 + 0.0im, 0.0 + 0.0im], [-1.1938614500538858e-39 - 0.39439760906205074im, -1.0101904577379033e-39 + 0.4105004390778027im, -1.8367099231598242e-40 - 0.46419676139985644im, -6.428484731059385e-40 + 1.0910241738376927im]]&Any[0.794340277827644, 0.794340277827644, 1.822395389708827]&Any[0, 0, 1]
30&1&false&1&3&1&false&2&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211]&4&81&13&8&23&2&Any[[0.16428907063504047, 0.31163267732653, -0.6257703458103889, 0.6669800958465429], [-0.1642890706350405, -0.31163267732653, 0.625770345810389, -0.6669800958465429]]&Vector{ComplexF64}[[-2.5975809463612 + 1.486520928925179im, 3.471294206660856 + 1.4561387197120859im, -0.2010846167418076 - 4.023056519362974im, 0.005607443657958633 + 0.4206385324323018im], [2.5975809463611976 - 1.4865209289251793im, -3.471294206660855 - 1.4561387197120843im, 0.20108461674180855 + 4.023056519362973im, -0.005607443657958636 - 0.4206385324323018im], [0.16428907063504047 - 2.350988701644575e-38im, 0.31163267732653 - 1.1754943508222875e-38im, -0.6257703458103889 + 2.350988701644575e-38im, 0.6669800958465429 + 0.0im], [5.877471754111438e-38 - 0.24669085981932098im, 4.70197740328915e-38 - 0.44130822048077123im, 1.1754943508222875e-37 + 0.9076271949507364im, -2.350988701644575e-38 + 0.9660202083764081im], [-7.052966104933725e-38 + 0.24669085981932104im, -8.228460455756013e-38 + 0.44130822048077123im, -1.6456920911512025e-37 - 0.9076271949507364im, 7.052966104933725e-38 - 0.9660202083764081im], [2.597580946361197 + 1.4865209289251802im, -3.4712942066608554 + 1.456138719712083im, 0.20108461674181025 - 4.023056519362973im, -0.0056074436579586565 + 0.42063853243230187im], [-2.5975809463611976 - 1.4865209289251804im, 3.4712942066608563 - 1.4561387197120832im, -0.2010846167418101 + 4.0230565193629735im, 0.005607443657958665 - 0.4206385324323018im], [-0.1642890706350405 - 2.82118644197349e-37im, -0.31163267732653 - 2.5860875718090325e-37im, 0.625770345810389 + 8.46355932592047e-37im, -0.6669800958465429 - 3.76158192263132e-37im]]&Any[0.1663583125598544, 0.16635831255985437]&Any[0, 0]
31&1&false&1&3&1&false&2&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211]&4&81&13&9&23&3&Any[[0.09792570017538606, 0.9154034871291868, 0.042187399090141936, 0.24472436691800284], [-0.09792570017538607, -0.9154034871291868, -0.042187399090141936, -0.24472436691800284], [0.0, 0.0, 0.0, 0.0]]&Vector{ComplexF64}[[-9.244463733058732e-33 - 2.886118573994529im, 0.0 - 0.18683753000998804im, -1.5407439555097887e-32 - 1.5961490995664116im, -3.0814879110195774e-33 + 3.2666463996646335im], [0.0 + 2.886118573994529im, 6.018531076210112e-35 + 0.18683753000998807im, 3.851859888774472e-34 + 1.5961490995664118im, -3.851859888774472e-34 - 3.266646399664634im], [-3.503246160812043e-46 - 0.11677334135560191im, -5.605193857299268e-45 + 1.1173583953911306im, -1.7516230804060213e-46 - 0.07939268559249264im, -7.006492321624085e-46 - 0.3024537811564684im], [0.0 + 1.7901121305319105im, 0.0 - 0.0769285598803312im, 0.0 + 0.9925486799678022im, 5.605193857299268e-45 + 2.0270206964104514im], [-9.62964972193618e-35 - 1.7901121305319103im, 0.0 + 0.07692855988033119im, 0.0 - 0.9925486799678023im, 0.0 - 2.027020696410451im], [0.09792570017538606 + 6.018531076210112e-36im, 0.9154034871291868 - 1.4444474582904269e-34im, 0.042187399090141936 + 3.009265538105056e-36im, 0.24472436691800284 + 2.407412430484045e-35im], [-0.09792570017538607 + 3.5264830524668625e-38im, -0.9154034871291868 - 3.76158192263132e-37im, -0.042187399090141936 + 0.0im, -0.24472436691800284 + 4.70197740328915e-38im], [0.0 + 0.0im, 0.0 - 4.962080516648048e-265im, 0.0 + 0.0im, 0.0 + 0.0im], [7.052966104933725e-38 + 0.11677334135560191im, 1.88079096131566e-37 - 1.1173583953911306im, 9.4039548065783e-38 + 0.07939268559249263im, 2.350988701644575e-37 + 0.3024537811564684im]]&Any[0.6235550633061956, 0.6235550633061955, 0.7244394623188064]&Any[0, 0, 1]
32&1&false&1&3&1&false&2&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211]&4&81&13&9&23&3&Any[[0.24168660353616622, 0.1994781598494595, 0.2139321010545548, -0.7486827254529351], [9.988968603751448e-203, -2.5516019074809773e-203, 0.0, 2.1687566567436678e-203], [-0.24168660353616622, -0.19947815984945944, -0.21393210105455487, 0.7486827254529351]]&Vector{ComplexF64}[[1.925929944387236e-34 - 0.5824897747324272im, 8.425943506694157e-35 + 0.506982581987712im, 3.851859888774472e-34 + 0.2384097062869393im, -1.5407439555097887e-33 + 1.5332458487160716im], [0.0 + 0.5824897747324272im, -4.81482486096809e-34 - 0.506982581987712im, 4.333342374871281e-34 - 0.2384097062869393im, 0.0 - 1.5332458487160716im], [0.24168660353616622 + 0.0im, 0.1994781598494595 + 5.131708243377016e-49im, 0.2139321010545548 + 6.842277657836021e-49im, -0.7486827254529351 + 0.0im], [0.17012095431286126 + 0.8561300779882638im, -0.1815730085201886 - 0.04968528832353843im, -0.09520565531997993 + 0.180483796659521im, 0.17399270042225173 + 0.958801382981958im], [-0.17012095431286126 - 0.8561300779882638im, 0.18157300852018865 + 0.04968528832353845im, 0.09520565531997993 - 0.18048379665952108im, -0.17399270042225173 - 0.9588013829819579im], [0.17012095431286126 - 0.8561300779882638im, -0.1815730085201886 + 0.0496852883235384im, -0.09520565531997993 - 0.18048379665952102im, 0.17399270042225168 - 0.9588013829819579im], [-0.17012095431286123 + 0.8561300779882638im, 0.18157300852018865 - 0.04968528832353852im, 0.09520565531997996 + 0.18048379665952105im, -0.1739927004222518 + 0.9588013829819579im], [9.988968603751448e-203 + 0.0im, -2.5516019074809773e-203 + 0.0im, 0.0 + 4.9706683666504045e-203im, 2.1687566567436678e-203 - 4.3375133134873355e-203im], [-0.24168660353616622 - 1.5407439555097887e-32im, -0.19947815984945944 - 6.162975822039155e-33im, -0.21393210105455487 + 0.0im, 0.7486827254529351 - 2.465190328815662e-32im]]&Any[0.06049801394099065, 0.22734435214063434, 0.060498013940990636]&Any[0, 1, 0]
33&1&false&1&3&1&false&2&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211]&4&81&13&8&23&2&Any[[-0.3557004741969421, 0.03786756782748484, 0.10444105402024674, 0.21640575778556614], [0.3557004741969421, -0.03786756782748484, -0.10444105402024673, -0.21640575778556612]]&Vector{ComplexF64}[[2.407412430484045e-35 + 0.736784383578592im, 4.2129717533470784e-35 + 0.06445778328863087im, 2.407412430484045e-35 - 0.08613750811051304im, 1.2037062152420224e-35 + 0.4100343608258013im], [1.2037062152420224e-35 - 0.736784383578592im, -4.2129717533470784e-35 - 0.06445778328863083im, -4.81482486096809e-35 + 0.08613750811051303im, -3.611118645726067e-35 - 0.4100343608258013im], [-0.3557004741969421 - 4.589506571381715e-49im, 0.03786756782748484 + 0.0im, 0.10444105402024674 + 3.7227220570468267e-50im, 0.21640575778556614 - 3.4211388289180104e-49im], [-0.7983341563752797 + 0.49904371668878467im, -0.25828597613740867 - 0.3610128928584533im, -0.07836531449584065 - 0.42705639905684484im, 0.03294487556371455 + 0.3058216508794451im], [0.7983341563752795 - 0.4990437166887848im, 0.2582859761374087 + 0.3610128928584532im, 0.07836531449584067 + 0.42705639905684484im, -0.032944875563714525 - 0.3058216508794451im], [-0.7983341563752796 - 0.49904371668878467im, -0.25828597613740867 + 0.3610128928584532im, -0.07836531449584065 + 0.42705639905684484im, 0.032944875563714546 - 0.305821650879445im], [0.7983341563752795 + 0.4990437166887848im, 0.25828597613740867 - 0.36101289285845317im, 0.07836531449584068 - 0.42705639905684484im, -0.032944875563714525 + 0.305821650879445im], [0.3557004741969421 - 2.0526832973508063e-48im, -0.03786756782748484 - 2.5623154327115668e-49im, -0.10444105402024673 + 1.0263416486754031e-48im, -0.21640575778556612 + 1.3684555315672042e-48im]]&Any[0.04105837271669702, 0.04105837271669702]&Any[0, 0]
34&1&false&1&3&1&false&2&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211]&4&81&13&9&23&3&Any[[-0.15596326175258454, -0.032606339466939374, 1.327790953123769, -0.8863319554497233], [0.0, 0.0, 1.2497247836855452e-203, -1.1207767230453803e-204], [0.15596326175258454, 0.03260633946693935, -1.327790953123769, 0.8863319554497232]]&Vector{ComplexF64}[[0.6877265919077598 + 0.8050009331421878im, 0.3186415851165917 + 0.4357787717420731im, -0.49038395184684497 + 1.3526484596390662im, 0.18326953362961 + 0.9551762076525016im], [-0.6877265919077599 - 0.8050009331421877im, -0.3186415851165917 - 0.4357787717420731im, 0.4903839518468448 - 1.3526484596390664im, -0.18326953362960993 - 0.9551762076525017im], [-0.15596326175258454 - 8.894960955186827e-48im, -0.032606339466939374 - 2.600065509977688e-47im, 1.327790953123769 - 2.1895288505075267e-47im, -0.8863319554497233 - 5.986992950606518e-47im], [9.4039548065783e-37 - 1.3039840978736914im, -4.70197740328915e-37 - 0.5946329318771216im, -3.76158192263132e-37 + 1.2223826491866394im, 7.52316384526264e-37 + 1.4199819841953725im], [2.1666711874356403e-34 + 1.3039840978736912im, -2.527783052008247e-34 + 0.5946329318771216im, 4.81482486096809e-35 - 1.2223826491866394im, -2.407412430484045e-35 - 1.4199819841953725im], [-0.6877265919077596 + 0.8050009331421877im, -0.31864158511659163 + 0.435778771742073im, 0.49038395184684475 + 1.3526484596390664im, -0.18326953362960993 + 0.9551762076525017im], [0.68772659190776 - 0.8050009331421878im, 0.31864158511659174 - 0.43577877174207286im, -0.49038395184684497 - 1.3526484596390667im, 0.18326953362960996 - 0.9551762076525017im], [0.0 + 0.0im, 0.0 + 0.0im, 1.2497247836855452e-203 + 0.0im, -1.1207767230453803e-204 + 0.0im], [0.15596326175258454 + 2.7369110631344083e-48im, 0.03260633946693935 + 6.799513422474546e-48im, -1.327790953123769 - 3.28429327576129e-47im, 0.8863319554497232 - 1.0947644252537633e-47im]]&Any[0.4948493384125091, 2.8308941989187697, 0.49484933841250905]&Any[0, 1, 0]
35&1&false&1&3&1&false&2&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211]&4&81&13&9&23&3&Any[[0.4705889614499851, -0.04984558044064733, -0.2581751030193798, 0.47556729940596487], [-0.47058896144998513, 0.049845580440647325, 0.25817510301937974, -0.47556729940596487], [0.0, 0.0, 0.0, 0.0]]&Vector{ComplexF64}[[0.4705889614499851 - 6.600676286355618e-41im, -0.04984558044064733 - 5.0222536961401444e-42im, -0.2581751030193798 + 5.739718509874451e-42im, 0.47556729940596487 + 2.2958874039497803e-41im], [-0.47058896144998513 - 2.0089014784560578e-41im, 0.049845580440647325 - 7.174648137343063e-42im, 0.25817510301937974 - 5.739718509874451e-41im, -0.47556729940596487 + 4.591774807899561e-41im], [0.0 - 0.17984366441207847im, 1.0532429383367696e-35 - 0.07850909945916215im, 6.018531076210112e-36 + 0.5692625215463687im, -3.009265538105056e-36 + 0.7286968930253662im], [0.00960943226425265 + 0.8694486666586415im, 0.08063920733811708 - 0.19920781031298856im, -0.3991642488716645 + 0.039693565515137794im, 0.10220559066415398 - 0.4786136134801016im], [-0.009609432264252711 - 0.8694486666586416im, -0.08063920733811702 + 0.19920781031298845im, 0.3991642488716646 - 0.03969356551513788im, -0.10220559066415402 + 0.47861361348010156im], [-0.00960943226425271 + 0.8694486666586416im, -0.08063920733811704 - 0.19920781031298843im, 0.3991642488716645 + 0.039693565515137884im, -0.102205590664154 - 0.4786136134801015im], [0.009609432264252711 - 0.8694486666586417im, 0.08063920733811701 + 0.19920781031298834im, -0.3991642488716646 - 0.039693565515137905im, 0.10220559066415401 + 0.4786136134801015im], [0.0 - 6.290184345309701e-235im, 0.0 - 3.1450921726548502e-235im, 0.0 + 0.0im, 0.0 + 0.0im], [-3.697785493223493e-32 + 0.17984366441207847im, -6.162975822039155e-33 + 0.07850909945916217im, -2.1570415377137042e-32 - 0.5692625215463687im, -6.162975822039155e-33 - 0.7286968930253662im]]&Any[0.08458857847791257, 0.08458857847791255, 0.4210933911689352]&Any[0, 0, 1]
36&1&false&1&3&1&false&2&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211]&4&81&13&9&23&3&Any[[0.03657448204572729, -0.21936908337882702, -0.6051876983115115, 0.39990840603245836], [-0.03657448204572729, 0.219369083378827, 0.6051876983115115, -0.3999084060324583], [-4.179752073239814e-204, 1.2758009537404886e-203, 4.8845404285965045e-204, -2.5516019074809773e-203]]&Vector{ComplexF64}[[0.3436878578695903 + 0.15579711894974255im, 2.232909870945428 - 0.38022855760300683im, -0.25689712991674096 - 1.8771347236512534im, -0.004919099207152995 + 0.21887701986934668im], [-0.3436878578695904 - 0.1557971189497425im, -2.2329098709454285 + 0.38022855760300733im, 0.2568971299167414 + 1.8771347236512537im, 0.004919099207152989 - 0.21887701986934668im], [0.3436878578695902 - 0.15579711894974255im, 2.232909870945428 + 0.3802285576030066im, -0.2568971299167408 + 1.8771347236512532im, -0.004919099207153 - 0.21887701986934666im], [0.0 - 0.0569604275677395im, -7.222237291452134e-35 + 0.3045814820518446im, 0.0 + 0.8956471827269178im, 2.407412430484045e-35 + 0.5891678442339979im], [4.930380657631324e-32 + 0.05696042756773956im, 2.2803010541544873e-31 - 0.3045814820518446im, -9.860761315262648e-32 - 0.8956471827269179im, -2.465190328815662e-32 - 0.5891678442339979im], [0.03657448204572729 + 7.174648137343064e-43im, -0.21936908337882702 + 0.0im, -0.6051876983115115 - 1.6815581571897805e-43im, 0.39990840603245836 + 2.152394441202919e-42im], [-0.03657448204572729 + 2.2958874039497803e-41im, 0.219369083378827 + 0.0im, 0.6051876983115115 + 2.8698592549372254e-41im, -0.3999084060324583 - 6.887662211849341e-41im], [-4.179752073239814e-204 + 0.0im, 1.2758009537404886e-203 + 0.0im, 4.8845404285965045e-204 + 0.0im, -2.5516019074809773e-203 + 0.0im], [-0.3436878578695902 + 0.15579711894974246im, -2.2329098709454276 - 0.380228557603007im, 0.2568971299167412 - 1.877134723651253im, 0.00491909920715299 + 0.21887701986934668im]]&Any[0.08028645349211927, 0.08028645349211927, 0.22854960731697485]&Any[0, 0, 1]
37&1&false&1&3&1&false&2&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211]&4&81&13&8&23&2&Any[[0.028451947259210197, 0.04805669950666015, -0.28318932303792194, 0.3098024747648975], [-0.02845194725921018, -0.04805669950666015, 0.2831893230379219, -0.3098024747648975]]&Vector{ComplexF64}[[0.021398697625706578 + 0.7098910116628497im, 0.06821074160320213 + 0.14843638699946834im, -0.4260421703781956 - 0.08550159451165586im, 0.13399711832543293 + 0.5039245740939928im], [-0.021398697625706523 - 0.7098910116628497im, -0.06821074160320213 - 0.14843638699946832im, 0.42604217037819575 + 0.08550159451165586im, -0.13399711832543293 - 0.5039245740939927im], [-7.703719777548943e-34 - 0.7554387881960883im, 3.851859888774472e-34 - 0.2649887568118797im, 7.703719777548943e-34 + 0.802085646357204im, -7.703719777548943e-34 + 1.1405151687494492im], [0.028451947259210197 - 1.793662034335766e-43im, 0.04805669950666015 - 4.484155085839415e-44im, -0.28318932303792194 + 3.2510124372335756e-43im, 0.3098024747648975 - 2.6904930515036488e-43im], [-0.02845194725921018 + 5.131708243377016e-49im, -0.04805669950666015 + 0.0im, 0.2831893230379219 - 3.4211388289180104e-49im, -0.3098024747648975 + 6.842277657836021e-49im], [0.02139869762570654 - 0.7098910116628498im, 0.06821074160320215 - 0.14843638699946837im, -0.4260421703781956 + 0.08550159451165584im, 0.1339971183254329 - 0.5039245740939928im], [-0.02139869762570663 + 0.7098910116628498im, -0.06821074160320215 + 0.14843638699946834im, 0.42604217037819564 - 0.08550159451165575im, -0.1339971183254329 + 0.5039245740939928im], [7.703719777548943e-34 + 0.7554387881960885im, -7.703719777548943e-34 + 0.2649887568118797im, 0.0 - 0.802085646357204im, 0.0 - 1.1405151687494492im]]&Any[0.18964376122561133, 0.18964376122561133]&Any[0, 0]
38&1&false&1&3&1&false&2&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211]&4&81&13&8&23&2&Any[[-0.2755162786679958, -0.2123723049003897, 0.5292827023133907, 0.4706149577320862], [0.2755162786679958, 0.21237230490038975, -0.5292827023133907, -0.4706149577320863]]&Vector{ComplexF64}[[1.1754943508222875e-38 + 0.22119378323445066im, 7.640713280344869e-38 + 0.3783172536861035im, 2.350988701644575e-38 - 0.961977401477557im, -2.350988701644575e-38 + 0.8495915853114936im], [-6.726232628759122e-44 - 0.2211937832344506im, 2.0178697886277366e-43 - 0.37831725368610364im, 2.2420775429197073e-44 + 0.961977401477557im, 0.0 - 0.8495915853114937im], [0.7415068567517433 - 0.6233702114191202im, 0.07810916667050843 + 0.05711623150891036im, -0.14926672109203137 - 0.19181065019241428im, -0.06872061519110634 - 0.08936134381962095im], [0.7415068567517433 + 0.6233702114191203im, 0.07810916667050843 - 0.05711623150891036im, -0.1492667210920314 + 0.19181065019241425im, -0.06872061519110635 + 0.08936134381962096im], [-0.7415068567517434 - 0.6233702114191202im, -0.07810916667050845 + 0.057116231508910355im, 0.14926672109203137 - 0.1918106501924143im, 0.06872061519110635 - 0.08936134381962096im], [-0.2755162786679958 + 0.0im, -0.2123723049003897 - 2.1158898314801175e-37im, 0.5292827023133907 - 9.4039548065783e-37im, 0.4706149577320862 + 7.52316384526264e-37im], [0.2755162786679958 + 7.52316384526264e-37im, 0.21237230490038975 - 9.639053676742758e-37im, -0.5292827023133907 - 5.64237288394698e-37im, -0.4706149577320863 + 7.52316384526264e-37im], [-0.7415068567517434 + 0.6233702114191203im, -0.07810916667050845 - 0.05711623150891035im, 0.1492667210920314 + 0.1918106501924143im, 0.06872061519110635 + 0.08936134381962096im]]&Any[0.11006564328601363, 0.11006564328601362]&Any[0, 0]
39&1&false&1&3&1&false&2&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211]&4&81&13&9&23&3&Any[[0.006275092111734146, -0.019341078059246543, -0.31451376965092487, 0.28076805880157585], [-0.0062750921117341405, 0.01934107805924654, 0.31451376965092487, -0.2807680588015758], [0.0, 0.0, 4.983597475548784e-206, 0.0]]&Vector{ComplexF64}[[-5.9164567891575885e-31 - 0.690637167982889im, -6.902532920683853e-31 - 0.5984053007446989im, -1.9721522630525295e-31 - 0.18610731084842055im, 3.4512664603419266e-31 + 1.2753901955967561im], [0.0 + 0.690637167982889im, 0.0 + 0.598405300744699im, 1.232595164407831e-32 + 0.1861073108484206im, 2.465190328815662e-32 - 1.2753901955967564im], [-2.6904930515036488e-43 + 0.12270299143849817im, 0.0 + 0.06850593456689663im, 1.793662034335766e-43 - 0.44945179926050643im, 0.0 - 0.4508519346245338im], [-1.8367099231598242e-40 + 0.8413285877976915im, 0.0 + 0.7492425076027164im, -9.183549615799121e-41 + 0.4853890174181487im, 6.428484731059385e-40 + 1.6100361939899492im], [5.3809861030072976e-43 - 0.8413285877976915im, -5.3809861030072976e-43 - 0.7492425076027164im, 1.793662034335766e-43 - 0.4853890174181487im, -4.484155085839415e-43 - 1.6100361939899492im], [0.006275092111734146 + 1.5407439555097887e-33im, -0.019341078059246543 - 5.007417855406813e-33im, -0.31451376965092487 - 6.162975822039155e-32im, 0.28076805880157585 + 9.860761315262648e-32im], [-0.0062750921117341405 - 4.1053665947016125e-48im, 0.01934107805924654 + 0.0im, 0.31451376965092487 - 1.7516230804060213e-46im, -0.2807680588015758 + 0.0im], [0.0 + 0.0im, 0.0 + 0.0im, 4.983597475548784e-206 + 3.986877980439027e-205im, 0.0 + 0.0im], [1.8654085157091965e-41 - 0.12270299143849815im, 8.609577764811676e-42 - 0.06850593456689662im, 2.2958874039497803e-41 + 0.44945179926050643im, -3.4438311059246704e-41 + 0.45085193462453377im]]&Any[0.03694192334438868, 0.036941923344388686, 0.07275741991689103]&Any[0, 0, 1]
