No.&H&convolution&di&dx&dy&fix_seed&m&reg&reg_dist_params&reg_parameterized&runcount&start_params_complex&stride&width&x_dist_params&x_parameterized&y_dist_params&y_parameterized&variables&n&CBB&BKK&N_C&N_DM&N_R&Real_sols&All_sols&L_values&Idx_vals
12&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&1&Any[[3.9158369104297345e-208, -1.557374211108995e-207, 0.0]]&Vector{ComplexF64}[[-1.2053408870736347e-40 - 0.797998620612892im, 8.265194654219209e-40 - 0.7696402974239033im, -7.346839692639297e-40 - 0.8428322492982334im], [-9.757521466786566e-41 + 0.7979986206128921im, 7.346839692639297e-40 + 0.7696402974239028im, -8.265194654219209e-40 + 0.8428322492982337im], [3.9158369104297345e-208 - 1.5663347641718938e-207im, -1.557374211108995e-207 + 6.22949684443598e-207im, 0.0 + 0.0im], [7.52316384526264e-37 - 0.4888897359788813im, 0.0 + 0.8295392795960329im, 0.0 - 0.04467645664230594im], [-1.504632769052528e-36 + 0.4888897359788813im, 0.0 - 0.8295392795960329im, 0.0 + 0.04467645664230594im], [0.0 - 0.72830674884244im, 0.0 - 1.209829394754453im, 3.76158192263132e-37 - 0.20119969906068375im], [-5.877471754111438e-38 + 0.72830674884244im, -1.88079096131566e-37 + 1.209829394754453im, -3.76158192263132e-37 + 0.20119969906068372im], [1.4693679385278594e-38 + 0.8420599810729462im, -2.1158898314801175e-37 + 0.6320514256918285im, -2.5860875718090325e-37 - 0.9688797526304149im], [2.633107345841924e-36 - 0.8420599810729462im, 1.8055593228630336e-35 - 0.6320514256918286im, 1.8055593228630336e-35 + 0.9688797526304149im]]&Any[0.027537163995666303]&Any[0]
13&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&3&Any[[2.491798737774392e-206, 0.0, 0.0], [1.4021548810968476, 0.752520181044349, 0.37610252758818735], [-1.4021548810968476, -0.7525201810443491, -0.37610252758818735]]&Vector{ComplexF64}[[0.011922862286879348 + 0.7977850277629263im, 12.233415969943305 - 24.0351043624706im, 23.158866541006045 + 11.791279574379676im], [-0.01192286228687937 - 0.7977850277629263im, -12.233415969943342 + 24.035104362470534im, -23.158866541005978 - 11.791279574379711im], [2.491798737774392e-206 + 0.0im, 0.0 + 0.0im, 0.0 + 2.0193703018104953e-206im], [2.8888949165808538e-34 + 1.7851334969387453im, 1.4444474582904269e-34 - 0.9506173751509976im, 0.0 - 0.4924136416033759im], [9.62964972193618e-35 - 1.7851334969387453im, 0.0 + 0.9506173751509976im, 9.62964972193618e-35 + 0.4924136416033759im], [-0.011922862286879353 + 0.7977850277629263im, -12.233415969943334 - 24.035104362470587im, -23.15886654100603 + 11.791279574379699im], [0.011922862286879407 - 0.7977850277629263im, 12.233415969943373 + 24.03510436247054im, 23.158866541005985 - 11.791279574379741im], [1.4021548810968476 + 0.0im, 0.752520181044349 - 3.291384182302405e-37im, 0.37610252758818735 - 2.850573800744047e-37im], [-1.4021548810968476 + 3.76158192263132e-37im, -0.7525201810443491 - 4.70197740328915e-38im, -0.37610252758818735 - 1.5612034346858506e-37im]]&Any[1.8114847679265254, 0.5133117701159055, 0.5133117701159053]&Any[1, 0, 0]
14&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&3&Any[[0.0, 0.0, 0.0], [0.42461314255520854, -0.13405111850116438, 0.21947650208923616], [-0.42461314255520854, 0.13405111850116438, -0.21947650208923616]]&Vector{ComplexF64}[[0.08719461049801665 - 0.5814290676875973im, -0.776984015325896 - 0.34716267906865667im, 0.1998869907174245 - 0.5592520139299997im], [-0.08719461049801668 + 0.5814290676875973im, 0.7769840153258958 + 0.3471626790686567im, -0.1998869907174245 + 0.5592520139299996im], [0.0 - 1.245899368887196e-206im, 0.0 + 6.22949684443598e-207im, 0.0 - 6.22949684443598e-207im], [0.42461314255520854 + 1.401298464324817e-45im, -0.13405111850116438 + 0.0im, 0.21947650208923616 + 1.0509738482436128e-45im], [-0.42461314255520854 + 0.0im, 0.13405111850116438 + 3.503246160812043e-46im, -0.21947650208923616 - 7.006492321624085e-46im], [0.0 - 1.347113448715885im, 9.4039548065783e-38 - 0.1356854915029523im, 0.0 + 0.7368310043051481im], [-3.76158192263132e-37 + 1.347113448715885im, 4.70197740328915e-38 + 0.1356854915029523im, 9.4039548065783e-38 - 0.7368310043051481im], [0.08719461049801665 + 0.5814290676875973im, -0.7769840153258959 + 0.34716267906865667im, 0.19988699071742447 + 0.5592520139299997im], [-0.08719461049801665 - 0.5814290676875973im, 0.7769840153258959 - 0.3471626790686568im, -0.19988699071742452 - 0.5592520139299997im]]&Any[0.17717116913368636, 0.14894824346251262, 0.14894824346251262]&Any[1, 0, 0]
15&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&1&Any[[7.973755960878054e-205, -3.986877980439027e-205, -3.986877980439027e-205]]&Vector{ComplexF64}[[0.1329971893230106 + 1.2917066974875782im, -1.084040949698598 + 1.3682236583565937im, -0.9115876538815996 - 1.0665016870571697im], [-0.1329971893230106 - 1.2917066974875782im, 1.0840409496985977 - 1.3682236583565937im, 0.9115876538815995 + 1.0665016870571693im], [7.973755960878054e-205 + 0.0im, -3.986877980439027e-205 + 0.0im, -3.986877980439027e-205 - 2.491798737774392e-206im], [-1.7219155529623352e-41 + 0.6070720763530119im, 1.1479437019748901e-41 - 0.43202855563262255im, 4.304788882405838e-42 - 0.22277683535505163im], [1.4349296274686127e-42 - 0.6070720763530119im, -7.174648137343064e-43 + 0.4320285556326225im, -1.793662034335766e-43 + 0.22277683535505163im], [1.2042408677791397e-46 + 1.7951735550725503im, -1.313717310304516e-46 + 0.617300203530693im, 1.7516230804060213e-46 + 1.090946412062058im], [-8.758115402030107e-47 - 1.7951735550725505im, -1.7516230804060213e-46 - 0.6173002035306929im, 3.503246160812043e-46 - 1.090946412062058im], [0.13299718932301052 - 1.291706697487578im, -1.0840409496985983 - 1.3682236583565932im, -0.9115876538815991 + 1.06650168705717im], [-0.13299718932301055 + 1.291706697487578im, 1.0840409496985985 + 1.3682236583565934im, 0.9115876538815993 - 1.0665016870571702im]]&Any[0.1541674919342841]&Any[1]
16&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&3&Any[[0.0, 0.0, 0.0], [0.6638079970646535, 1.3775851458424435, 0.3203175728098001], [-0.6638079970646535, -1.3775851458424435, -0.3203175728098001]]&Vector{ComplexF64}[[-0.133336409618472 - 0.6163534560283771im, -1.0344185122365503 + 2.4193737065949805im, -1.0858107098105196 - 0.6758277092564422im], [0.13333640961847198 + 0.6163534560283771im, 1.0344185122365501 - 2.419373706594981im, 1.0858107098105196 + 0.6758277092564419im], [0.0 + 0.0im, 0.0 + 0.0im, 0.0 + 1.6392397538257623e-237im], [0.133336409618472 - 0.6163534560283771im, 1.0344185122365501 + 2.419373706594981im, 1.0858107098105199 - 0.6758277092564421im], [-0.133336409618472 + 0.6163534560283771im, -1.0344185122365503 - 2.419373706594981im, -1.0858107098105196 + 0.6758277092564422im], [-5.877471754111438e-39 - 1.0100363562716659im, 0.0 + 1.3454540272866202im, 1.1754943508222875e-38 + 0.9401524200989827im], [0.0 + 1.0100363562716659im, 0.0 - 1.3454540272866204im, -4.70197740328915e-38 - 0.9401524200989827im], [0.6638079970646535 - 2.256949153578792e-36im, 1.3775851458424435 - 1.2037062152420224e-35im, 0.3203175728098001 + 0.0im], [-0.6638079970646535 - 4.513898307157584e-36im, -1.3775851458424435 + 1.2037062152420224e-35im, -0.3203175728098001 + 0.0im]]&Any[1.1185236340049476, 0.34776850798910247, 0.34776850798910247]&Any[1, 0, 0]
17&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&3&Any[[0.0, 0.0, -2.440942899486359e-237], [1.2015834385074018, 0.8649375028019355, -0.32806889609130724], [-1.2015834385074018, -0.8649375028019355, 0.3280688960913072]]&Vector{ComplexF64}[[0.011542048346868328 - 0.5156208269124642im, 7.239873979531074 + 18.680154977193876im, -17.474889072419007 + 6.775587722662341im], [-0.011542048346868339 + 0.5156208269124642im, -7.2398739795310805 - 18.680154977193865im, 17.474889072418996 - 6.7755877226623475im], [0.0 + 0.0im, 0.0 + 0.0im, -2.440942899486359e-237 + 0.0im], [7.174648137343064e-43 - 1.3883624145230478im, -7.174648137343064e-43 + 0.9935650386623711im, 1.4349296274686127e-42 - 0.39223482953579564im], [1.470802868155328e-41 + 1.3883624145230478im, 1.2196901833483208e-41 - 0.9935650386623712im, -2.8698592549372254e-42 + 0.39223482953579564im], [-0.011542048346868311 - 0.5156208269124642im, -7.239873979531077 + 18.68015497719388im, 17.47488907241901 + 6.775587722662344im], [0.011542048346868323 + 0.5156208269124642im, 7.23987397953106 - 18.68015497719387im, -17.474889072419 - 6.775587722662327im], [1.2015834385074018 + 3.611118645726067e-35im, 0.8649375028019355 - 3.611118645726067e-35im, -0.32806889609130724 + 6.770847460736376e-36im], [-1.2015834385074018 + 6.018531076210112e-36im, -0.8649375028019355 - 9.027796614315168e-36im, 0.3280688960913072 - 9.4039548065783e-37im]]&Any[2.759286513764126, 0.4835275230575926, 0.4835275230575926]&Any[1, 0, 0]
18&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&3&Any[[1.0156695751037697e-205, 0.0, 8.7493456685297e-206], [0.393671312691168, -0.16460734214542122, 0.28270518393477984], [-0.393671312691168, 0.16460734214542122, -0.28270518393477984]]&Vector{ComplexF64}[[0.07707628391117599 - 0.5955080879551388im, -1.153379077268122 - 0.49674510119963083im, 0.30615236229011344 - 0.865347809496527im], [-0.07707628391117599 + 0.5955080879551388im, 1.153379077268122 + 0.49674510119963095im, -0.30615236229011356 + 0.865347809496527im], [1.0156695751037697e-205 + 0.0im, 0.0 - 3.0613132271422627e-205im, 8.7493456685297e-206 + 0.0im], [0.393671312691168 + 1.4444474582904269e-34im, -0.16460734214542122 + 2.407412430484045e-35im, 0.28270518393477984 + 1.2037062152420224e-34im], [-0.393671312691168 - 9.62964972193618e-35im, 0.16460734214542122 + 0.0im, -0.28270518393477984 - 9.62964972193618e-35im], [-0.07707628391117599 - 0.5955080879551388im, 1.153379077268122 - 0.49674510119963083im, -0.30615236229011344 - 0.865347809496527im], [0.077076283911176 + 0.5955080879551388im, -1.1533790772681218 + 0.4967451011996308im, 0.3061523622901135 + 0.8653478094965269im], [3.363116314379561e-44 + 1.2867596759337094im, 0.0 + 0.19268437188864002im, 0.0 - 0.979118835356119im], [4.70197740328915e-38 - 1.2867596759337094im, 9.4039548065783e-38 - 0.19268437188864002im, 4.70197740328915e-38 + 0.9791188353561191im]]&Any[0.24602963588831978, 0.20866030698605142, 0.20866030698605142]&Any[1, 0, 0]
19&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&3&Any[[7.973755960878054e-205, 3.9329729924859253e-205, -7.973755960878054e-205], [0.6402208457942357, 0.6746966713702816, -0.508654067916038], [-0.6402208457942357, -0.6746966713702816, 0.508654067916038]]&Vector{ComplexF64}[[0.14523343751378964 - 0.7489113907000462im, 1.8500122508914927 + 1.7390327848174547im, -1.0596252671197075 + 1.3700140508726486im], [-0.14523343751378961 + 0.7489113907000462im, -1.8500122508914925 - 1.7390327848174552im, 1.0596252671197077 - 1.3700140508726484im], [7.973755960878054e-205 + 0.0im, 3.9329729924859253e-205 + 0.0im, -7.973755960878054e-205 + 0.0im], [3.363116314379561e-44 - 1.4416079675730598im, -1.793662034335766e-43 + 0.7365161636253841im, -8.96831017167883e-44 - 1.4294717923078517im], [-1.1210387714598537e-44 + 1.4416079675730598im, -1.793662034335766e-43 - 0.7365161636253841im, 1.3452465257518244e-43 + 1.4294717923078517im], [-0.14523343751378964 - 0.7489113907000461im, -1.8500122508914927 + 1.739032784817455im, 1.0596252671197075 + 1.3700140508726486im], [0.14523343751378961 + 0.7489113907000462im, 1.8500122508914925 - 1.7390327848174552im, -1.0596252671197077 - 1.3700140508726484im], [0.6402208457942357 + 0.0im, 0.6746966713702816 + 0.0im, -0.508654067916038 - 1.232595164407831e-32im], [-0.6402208457942357 + 3.697785493223493e-32im, -0.6746966713702816 + 4.930380657631324e-32im, 0.508654067916038 - 1.8488927466117464e-32im]]&Any[0.43012092748266734, 0.2489538505102904, 0.2489538505102904]&Any[1, 0, 0]
20&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&8&13&2&Any[[1.4464265948374277, -1.5721424905756776, 0.8764488157612748], [-1.446426594837428, 1.5721424905756778, -0.8764488157612749]]&Vector{ComplexF64}[[0.3439540750877299 - 1.0011408200333802im, -2.3748073807138694 - 2.810240944419754im, 1.2319146517211683 - 1.2637433981794925im], [-0.3439540750877299 + 1.0011408200333802im, 2.3748073807138694 + 2.8102409444197534im, -1.231914651721168 + 1.2637433981794928im], [1.4464265948374277 - 4.81482486096809e-35im, -1.5721424905756776 - 4.81482486096809e-35im, 0.8764488157612748 + 6.770847460736376e-36im], [-1.446426594837428 - 7.703719777548943e-34im, 1.5721424905756778 - 7.703719777548943e-34im, -0.8764488157612749 + 3.3101920919155616e-34im], [-0.34395407508772996 - 1.0011408200333802im, 2.3748073807138694 - 2.810240944419754im, -1.231914651721168 - 1.2637433981794925im], [0.3439540750877299 + 1.0011408200333802im, -2.374807380713869 + 2.810240944419754im, 1.231914651721168 + 1.2637433981794925im], [7.703719777548943e-34 + 2.4393626423090025im, -1.925929944387236e-34 + 1.2415117532123756im, 5.7777898331617076e-34 - 1.8148179911731106im], [-1.2037062152420224e-34 - 2.4393626423090025im, 3.611118645726067e-35 - 1.2415117532123756im, -1.2037062152420224e-34 + 1.8148179911731106im]]&Any[0.580107986320921, 0.5801079863209208]&Any[0, 0]
21&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&1&Any[[-3.80218313259032e-211, 4.732682710045438e-212, 1.520873253036128e-210]]&Vector{ComplexF64}[[1.1555579666323415e-33 + 17.162634144518385im, -6.548161810916602e-33 + 8.770387030054321im, -5.585196838722984e-33 - 9.90057315414324im], [-2.8888949165808538e-34 - 17.162634144518385im, 2.311115933264683e-33 - 8.77038703005433im, 1.925929944387236e-33 + 9.900573154143233im], [-3.80218313259032e-211 + 2.56602056097544e-211im, 4.732682710045438e-212 - 4.732682710045438e-212im, 1.520873253036128e-210 - 1.520873253036128e-210im], [-3.76158192263132e-37 + 18.705244401392484im, 3.76158192263132e-36 + 5.338738121766763im, -2.256949153578792e-36 + 12.647122062378797im], [-7.52316384526264e-37 - 18.70524440139248im, 1.0532429383367696e-35 - 5.338738121766769im, -4.890056499420716e-36 - 12.647122062378793im], [-2.2958874039497803e-41 + 13.506264062901892im, 4.3765353637792687e-41 - 11.465521753083783im, -1.1479437019748901e-40 - 1.6382648778822413im], [-9.183549615799121e-41 - 13.506264062901892im, 4.0178029569121155e-41 + 11.465521753083781im, 1.8367099231598242e-40 + 1.638264877882242im], [-9.62964972193618e-35 - 16.464430087276426im, 1.925929944387236e-34 - 12.659853173049648im, 7.222237291452134e-35 + 5.316797755617769im], [9.62964972193618e-34 + 16.46443008727643im, 0.0 + 12.659853173049644im, 1.6370404527291505e-33 - 5.316797755617774im]]&Any[1.8246201992908926]&Any[0]
22&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&3&Any[[0.0, 0.0, 0.0], [-0.360261688341252, -1.5093716811302826, -0.1668678290322309], [0.36026168834125205, 1.5093716811302829, 0.1668678290322309]]&Vector{ComplexF64}[[-0.05429235328410831 - 0.5800852841586333im, -0.2635915984159273 + 1.8228391359790226im, -0.1953677818566818 - 0.6373602647090737im], [0.0542923532841084 + 0.5800852841586333im, 0.2635915984159278 - 1.8228391359790228im, 0.1953677818566822 + 0.6373602647090737im], [0.0 + 1.4950792426646351e-205im, 0.0 + 1.9934389902195135e-205im, 0.0 + 9.967194951097568e-206im], [0.05429235328410831 - 0.5800852841586333im, 0.2635915984159272 + 1.8228391359790224im, 0.19536778185668177 - 0.6373602647090738im], [-0.05429235328410841 + 0.5800852841586333im, -0.26359159841592783 - 1.8228391359790228im, -0.19536778185668222 + 0.6373602647090738im], [0.0 - 0.9400939246623244im, 1.7219155529623352e-41 + 0.983266872619437im, -3.587324068671532e-42 + 1.3591908144444327im], [5.739718509874451e-42 + 0.9400939246623244im, 0.0 - 0.983266872619437im, 5.3809861030072976e-42 - 1.3591908144444327im], [-0.360261688341252 + 0.0im, -1.5093716811302826 + 6.162975822039155e-33im, -0.1668678290322309 + 5.7777898331617076e-34im], [0.36026168834125205 - 7.703719777548943e-34im, 1.5093716811302829 - 1.5407439555097887e-33im, 0.1668678290322309 - 1.925929944387236e-34im]]&Any[0.21709182466277283, 0.08338607291794464, 0.08338607291794463]&Any[1, 0, 0]
23&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&3&Any[[0.0, 0.0, 9.52609399081497e-207], [-0.7938332112339008, -0.6580205174684337, -0.5774951513139018], [0.7938332112339009, 0.6580205174684337, 0.5774951513139019]]&Vector{ComplexF64}[[-0.14401865696241234 - 0.3585776988954091im, -1.5309364724991377 + 1.3584897560760858im, -0.5500013097321188 - 0.6725038654949002im], [0.14401865696241234 + 0.3585776988954091im, 1.5309364724991377 - 1.3584897560760858im, 0.5500013097321188 + 0.6725038654949002im], [0.0 + 0.0im, 0.0 + 1.9934389902195135e-205im, 9.52609399081497e-207 + 0.0im], [0.1440186569624123 - 0.3585776988954091im, 1.5309364724991377 + 1.358489756076086im, 0.5500013097321189 - 0.6725038654949003im], [-0.14401865696241237 + 0.3585776988954091im, -1.5309364724991374 - 1.3584897560760856im, -0.5500013097321187 + 0.6725038654949im], [0.0 - 1.1963344943861076im, 0.0 + 0.5110214714376158im, 7.006492321624085e-46 + 0.9350903615099667im], [-7.006492321624085e-46 + 1.1963344943861076im, 7.006492321624085e-46 - 0.5110214714376158im, -1.401298464324817e-45 - 0.9350903615099667im], [-0.7938332112339008 - 1.7632415262334313e-38im, -0.6580205174684337 + 0.0im, -0.5774951513139018 + 2.938735877055719e-39im], [0.7938332112339009 - 1.8367099231598242e-40im, 0.6580205174684337 - 1.4693679385278594e-39im, 0.5774951513139019 + 2.7550648847397363e-40im]]&Any[0.7638540210013822, 0.23725784290264265, 0.23725784290264262]&Any[1, 0, 0]
24&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&1&Any[[0.0, 0.0, 0.0]]&Vector{ComplexF64}[[-0.03748086205204297 + 1.6850509078856373im, 9.834618040307506 + 8.5149652709199im, -8.092947645644596 + 9.456971611256836im], [0.03748086205204307 - 1.6850509078856373im, -9.834618040307506 - 8.51496527091991im, 8.092947645644607 - 9.456971611256836im], [0.0 - 7.862730431637126e-236im, 0.0 + 3.931365215818563e-236im, 0.0 - 5.897047823727844e-236im], [-4.70197740328915e-38 + 0.7048357001307783im, 4.70197740328915e-38 - 0.3987945333994267im, -4.70197740328915e-38 + 0.4161162034959356im], [4.70197740328915e-38 - 0.7048357001307785im, -2.350988701644575e-38 + 0.3987945333994268im, 2.350988701644575e-38 - 0.41611620349593575im], [0.037480862052043006 + 1.6850509078856373im, -9.834618040307522 + 8.514965270919921im, 8.092947645644617 + 9.456971611256852im], [-0.03748086205204293 - 1.6850509078856373im, 9.83461804030753 - 8.514965270919907im, -8.092947645644603 - 9.456971611256861im], [-6.887662211849341e-41 - 2.297598998034755im, 4.591774807899561e-41 - 1.1422463360936483im, -1.8367099231598242e-40 + 1.4804756590547328im], [-2.2958874039497803e-41 + 2.297598998034755im, -4.591774807899561e-41 + 1.1422463360936483im, 9.183549615799121e-41 - 1.4804756590547328im]]&Any[0.6139741949471484]&Any[1]
25&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&3&Any[[0.0, 0.0, 2.491798737774392e-206], [1.140416090158057, -1.0519030646716905, 0.09790699463014227], [-1.140416090158057, 1.0519030646716907, -0.09790699463014227]]&Vector{ComplexF64}[[-0.008968614011692178 + 1.376371803920844im, 1.6352162807282173 + 16.209952011606887im, -15.137998618987897 + 1.5371036023813387im], [0.008968614011692178 - 1.376371803920844im, -1.6352162807282187 - 16.20995201160689im, 15.137998618987902 - 1.5371036023813403im], [0.0 + 0.0im, 0.0 + 0.0im, 2.491798737774392e-206 - 1.245899368887196e-206im], [1.140416090158057 + 0.0im, -1.0519030646716905 + 9.4039548065783e-38im, 0.09790699463014227 - 3.76158192263132e-37im], [-1.140416090158057 + 3.76158192263132e-37im, 1.0519030646716907 - 3.76158192263132e-37im, -0.09790699463014227 + 0.0im], [0.008968614011692164 + 1.376371803920844im, -1.6352162807282173 + 16.20995201160691im, 15.137998618987918 + 1.5371036023813391im], [-0.008968614011692173 - 1.3763718039208441im, 1.6352162807282185 - 16.20995201160691im, -15.137998618987915 - 1.5371036023813398im], [1.3684555315672042e-48 - 2.1529177744800982im, 2.3947971802426073e-48 - 1.9822505654654985im, -1.0947644252537633e-47 + 0.21584869929228548im], [-6.162975822039155e-33 + 2.1529177744800982im, 3.0814879110195774e-33 + 1.9822505654654985im, 1.232595164407831e-32 - 0.21584869929228548im]]&Any[1.806151700156916, 1.228262243968813, 1.2282622439688127]&Any[1, 0, 0]
26&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&3&Any[[0.0, 0.0, 2.20397683483523e-207], [0.8346825957735344, -0.9170518534941257, 0.8082936511933502], [-0.8346825957735344, 0.9170518534941257, -0.8082936511933502]]&Vector{ComplexF64}[[0.03250758133602651 + 0.7963710255839657im, -8.92975971831654 - 10.990455283065103im, 11.909337190507 - 9.736679452422097im], [-0.0325075813360265 - 0.7963710255839657im, 8.929759718316534 + 10.990455283065115im, -11.909337190507012 + 9.736679452422091im], [0.0 + 0.0im, 0.0 + 0.0im, 2.20397683483523e-207 + 0.0im], [0.8346825957735344 - 8.758115402030107e-47im, -0.9170518534941257 + 1.7516230804060213e-46im, 0.8082936511933502 + 1.7516230804060213e-46im], [-0.8346825957735344 - 2.627434620609032e-46im, 0.9170518534941257 + 0.0im, -0.8082936511933502 - 1.7516230804060213e-46im], [-0.03250758133602648 + 0.7963710255839656im, 8.929759718316525 - 10.990455283065122im, -11.909337190507022 - 9.736679452422083im], [0.032507581336026534 - 0.7963710255839657im, -8.92975971831654 + 10.990455283065092im, 11.909337190506989 + 9.736679452422097im], [0.0 - 1.4226032008086402im, 5.254869241218064e-46 - 1.6550625226825235im, 3.0653403907105373e-46 + 1.2440230354867479im], [4.930380657631324e-32 + 1.4226032008086402im, -3.697785493223493e-32 + 1.6550625226825233im, 7.395570986446986e-32 - 1.244023035486748im]]&Any[0.9964022967696776, 0.4956450116252732, 0.4956450116252732]&Any[1, 0, 0]
27&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&1&Any[[0.0, 0.0, 1.557374211108995e-207]]&Vector{ComplexF64}[[-0.06872029385445436 - 1.6448504763571694im, -6.363695517278905 + 4.797962047455711im, -4.313036891531069 - 5.943513091591748im], [0.06872029385445441 + 1.6448504763571692im, 6.3636955172789005 - 4.79796204745571im, 4.313036891531067 + 5.943513091591743im], [0.0 - 1.245899368887196e-206im, 0.0 - 6.22949684443598e-207im, 1.557374211108995e-207 - 9.34424526665397e-207im], [0.06872029385445451 - 1.6448504763571692im, 6.363695517278899 + 4.797962047455707im, 4.313036891531065 - 5.943513091591742im], [-0.06872029385445436 + 1.6448504763571694im, -6.363695517278905 - 4.797962047455716im, -4.313036891531074 + 5.943513091591749im], [-3.0814879110195774e-32 - 2.3242580879212738im, -4.930380657631324e-32 + 1.0817641422176476im, -3.697785493223493e-32 + 1.7952470373677751im], [6.162975822039155e-33 + 2.3242580879212738im, 7.395570986446986e-32 - 1.0817641422176476im, 1.232595164407831e-32 - 1.7952470373677751im], [0.0 + 0.6069961247334754im, -4.484155085839415e-44 + 0.3709350188374888im, 0.0 + 0.4140858702281494im], [1.6948183510607676e-32 - 0.6069961247334755im, 1.0785207688568521e-32 - 0.3709350188374889im, 1.0785207688568521e-32 - 0.41408587022814947im]]&Any[0.6625071367271255]&Any[1]
28&1&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221]&3&27&9&9&13&3&Any[[0.0, 3.11474842221799e-207, 0.0], [1.635094153716915, -0.3313925838893774, 0.7843402474970993], [-1.635094153716915, 0.3313925838893774, -0.7843402474970993]]&Vector{ComplexF64}[[-3.851859888774472e-34 + 2.5675138714720465im, 7.703719777548943e-34 + 0.30566671570710113im, -2.311115933264683e-33 - 1.258384463020351im], [-7.703719777548943e-34 - 2.5675138714720465im, -1.5407439555097887e-33 - 0.30566671570710113im, 1.5407439555097887e-33 + 1.258384463020351im], [0.0 - 2.491798737774392e-206im, 3.11474842221799e-207 + 1.245899368887196e-206im, 0.0 - 2.491798737774392e-206im], [1.635094153716915 + 0.0im, -0.3313925838893774 - 5.473822126268817e-48im, 0.7843402474970993 + 5.473822126268817e-48im], [-1.635094153716915 - 5.473822126268817e-48im, 0.3313925838893774 + 2.7369110631344083e-48im, -0.7843402474970993 - 1.0947644252537633e-47im], [0.13004581466209958 + 0.9065600256711842im, -2.4801307724165 + 0.9071766397208405im, 0.5525289460230155 + 1.5828815691910518im], [-0.13004581466209952 - 0.9065600256711842im, 2.4801307724165005 - 0.9071766397208402im, -0.5525289460230154 - 1.5828815691910518im], [0.1300458146620996 - 0.9065600256711842im, -2.4801307724165 - 0.9071766397208407im, 0.5525289460230158 - 1.5828815691910516im], [-0.13004581466209952 + 0.9065600256711842im, 2.480130772416501 + 0.9071766397208403im, -0.5525289460230154 + 1.5828815691910523im]]&Any[0.8744513007259149, 0.310566450238847, 0.310566450238847]&Any[1, 0, 0]
