No.&H&convolution&di&dx&dy&fix_seed&m&reg&reg_dist_params&reg_parameterized&runcount&start_params_complex&stride&width&x_dist_params&x_parameterized&y_dist_params&y_parameterized&variables&n&CBB&BKK&N_C&N_DM&N_R&Real_sols&All_sols&L_values&Idx_vals
1&1&false&1&3&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211, w221, w231, w241]&7&2187&593&17&115&3&Any[[-1.4261195068410244, -0.07625313374443145, -0.5755552457337524, 0.8057055114381287, -0.024419772735080898, -0.4002449941791578, 0.7542731586576178], [1.4261195068410237, 0.07625313374443148, 0.5755552457337527, -0.8057055114381289, 0.024419772735080898, 0.4002449941791578, -0.7542731586576178], [2.216356453681385e-236, -1.3381203127323996e-237, -1.1978378391947184e-236, 2.457103259886602e-237, -1.9196119217864076e-239, 0.0, -2.457103259886602e-237]]&Vector{ComplexF64}[[-0.0055852266275852784 - 0.8651543062303966im, -0.0002986362860778745 - 0.046258905166151394im, -0.002254093341194921 - 0.3491601488735262im, 0.01774932017132568 - 1.8040143541060725im, -4.248068986204745 - 0.26237388754729146im, -0.2936818421412183 + 4.6269013913098425im, 0.008592613873843023 - 1.278328029261866im], [0.0959448591238429 + 0.18206900975270918im, 0.005130072297423579 + 0.009735041477795123im, 0.038721556436900756 + 0.07347965801326556im, -1.2683208002963624 - 1.3758807309529038im, 0.006865204780558975 + 0.01163338780050692im, 0.13467366665430783 + 0.22239341448053906im, -4.600744982990495 + 4.139315586702932im], [0.0055852266275852784 - 0.8651543062303966im, 0.0002986362860778745 - 0.046258905166151394im, 0.002254093341194921 - 0.3491601488735262im, -0.01774932017132568 - 1.8040143541060725im, 4.248068986204745 - 0.26237388754729146im, 0.2936818421412183 + 4.6269013913098425im, -0.008592613873843023 - 1.278328029261866im], [0.1807823184310442 - 0.6171593686169629im, 0.009666243424778877 - 0.03299887257065887im, 0.07296037338369817 - 0.24907401543650476im, -1.4629260463599585 - 2.266012827851947im, 0.047577348425809705 - 0.046874716794979905im, 1.1591941502386807 - 0.7604285305340861im, -0.5224569976507374 - 1.6578447453673082im], [-1.4261195068410244 - 1.3775324423698682e-40im, -0.07625313374443145 - 7.174648137343064e-43im, -0.5755552457337524 - 2.2958874039497803e-41im, 0.8057055114381287 - 5.165746658887006e-41im, -0.024419772735080898 + 7.623063645927005e-43im, -0.4002449941791578 + 1.578422590215474e-41im, 0.7542731586576178 - 4.3765353637792687e-41im], [-0.0959448591238429 + 0.18206900975270918im, -0.005130072297423579 + 0.009735041477795123im, -0.038721556436900756 + 0.07347965801326556im, 1.2683208002963624 - 1.3758807309529038im, -0.006865204780558975 + 0.01163338780050692im, -0.13467366665430783 + 0.22239341448053906im, 4.600744982990495 + 4.139315586702932im], [-0.18078231843104497 - 0.6171593686169591im, -0.009666243424778728 - 0.03299887257065886im, -0.07296037338369782 - 0.2490740154365069im, 1.4629260463599587 - 2.2660128278519474im, -0.047577348425809705 - 0.04687471679497989im, -1.1591941502386809 - 0.7604285305340863im, 0.5224569976507373 - 1.6578447453673082im], [-0.18078231843104567 + 0.6171593686169599im, -0.009666243424778738 + 0.032998872570658845im, -0.07296037338369743 + 0.2490740154365065im, 1.4629260463599583 + 2.266012827851948im, -0.04757734842580971 + 0.0468747167949799im, -1.159194150238681 + 0.7604285305340861im, 0.5224569976507372 + 1.6578447453673082im], [1.4261195068410237 + 5.739718509874451e-41im, 0.07625313374443148 + 1.1479437019748901e-41im, 0.5755552457337527 + 6.313690360861896e-41im, -0.8057055114381289 + 8.035605913824231e-41im, 0.024419772735080898 - 8.96831017167883e-43im, 0.4002449941791578 - 1.7219155529623352e-41im, -0.7542731586576178 + 3.8025635127918236e-41im], [-0.0055852266275852784 + 0.8651543062303966im, -0.0002986362860778745 + 0.046258905166151394im, -0.002254093341194921 + 0.3491601488735262im, 0.01774932017132568 + 1.8040143541060725im, -4.248068986204745 + 0.26237388754729146im, -0.2936818421412183 - 4.6269013913098425im, 0.008592613873843023 + 1.278328029261866im], [0.0055852266275852784 + 0.8651543062303966im, 0.0002986362860778745 + 0.046258905166151394im, 0.002254093341194921 + 0.3491601488735262im, -0.01774932017132568 + 1.8040143541060725im, 4.248068986204745 + 0.26237388754729146im, 0.2936818421412183 - 4.6269013913098425im, -0.008592613873843023 + 1.278328029261866im], [1.316553672920962e-36 + 1.6889367396449624im, -3.5264830524668625e-38 + 0.0903056991200584im, 2.82118644197349e-37 + 0.6816233811767664im, -2.82118644197349e-37 + 0.7745093909311545im, 2.350988701644575e-38 - 0.03826337712656968im, 3.291384182302405e-37 - 0.5589773352312281im, -3.76158192263132e-37 + 0.6450484193953496im], [0.18078231843104314 + 0.6171593686169617im, 0.009666243424778556 + 0.032998872570658845im, 0.07296037338369891 + 0.24907401543650542im, -1.4629260463599583 + 2.2660128278519474im, 0.04757734842580972 + 0.046874716794979884im, 1.1591941502386809 + 0.760428530534086im, -0.5224569976507374 + 1.6578447453673086im], [2.216356453681385e-236 + 1.1978378391947184e-236im, -1.3381203127323996e-237 + 1.3437283452504853e-238im, -1.1978378391947184e-236 - 6.44989605720233e-237im, 2.457103259886602e-237 - 1.8428274449149513e-237im, -1.9196119217864076e-239 + 1.9196119217864076e-239im, 0.0 + 3.0713790748582522e-238im, -2.457103259886602e-237 + 2.457103259886602e-237im], [0.0959448591238429 - 0.18206900975270918im, 0.005130072297423579 - 0.009735041477795123im, 0.038721556436900756 - 0.07347965801326556im, -1.2683208002963624 + 1.3758807309529038im, 0.006865204780558975 - 0.01163338780050692im, 0.13467366665430783 - 0.22239341448053906im, -4.600744982990495 - 4.139315586702932im], [-6.545152545378497e-35 - 1.6889367396449628im, 2.0218502834143345e-36 - 0.09030569912005837im, 2.7459548035208636e-35 - 0.6816233811767664im, 0.0 - 0.7745093909311543im, 0.0 + 0.03826337712656967im, 3.009265538105056e-36 + 0.5589773352312282im, 4.513898307157584e-36 - 0.6450484193953495im], [-0.0959448591238429 - 0.18206900975270918im, -0.005130072297423579 - 0.009735041477795123im, -0.038721556436900756 - 0.07347965801326556im, 1.2683208002963624 + 1.3758807309529038im, -0.006865204780558975 - 0.01163338780050692im, -0.13467366665430783 - 0.22239341448053906im, 4.600744982990495 - 4.139315586702932im]]&Any[0.08376106779150348, 0.08376106779150347, 1.7612959845990825]&Any[0, 0, 1]
2&1&false&1&3&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211, w221, w231, w241]&7&2187&593&17&115&3&Any[[-0.12541484338864903, 0.06080816043918656, 3.4984534353884893, 0.27877626385495385, -0.768989102082575, 0.1795336597691802, -0.2269060415853395], [0.12541484338864903, -0.06080816043918656, -3.4984534353884893, -0.27877626385495385, 0.768989102082575, -0.1795336597691802, 0.2269060415853395], [0.0, 2.303534306143689e-238, -2.303534306143689e-238, 9.214137224574757e-238, 7.678447687145631e-239, -7.678447687145631e-239, 9.598059608932038e-240]]&Vector{ComplexF64}[[0.004055949338893421 - 0.04213848608990648im, -0.0019665520561098224 + 0.020431104912191207im, -0.11314091310899353 + 1.175455212796981im, -0.13781332062536414 - 1.0062571780779452im, 1.5452960626257888 + 4.788857247403823im, -0.14753462067009823 - 0.7880013106769698im, 3.4590972110028377 - 1.105198870907553im], [-0.003051073579739073 + 0.018625632540351038im, 0.001479331845701725 - 0.009030752829513019im, 0.08510985269567826 - 0.5195629670815529im, 5.378061552684431 + 2.131574853158967im, -1.0066953521245534 + 2.8406887234998677im, 0.9566027928015927 - 1.3725113041004167im, -0.0890697955624432 + 0.3724835899375532im], [-0.0013532781162017746 - 0.024213158361848678im, 0.0006561452423441543 + 0.011739899190751931im, 0.037749761884161646 + 0.6754272840744296im, 0.5566801646979768 - 3.043933472368972im, -1.4200856434198654 - 6.2105684684439435im, 8.384830452634604 - 1.6754455518107971im, -0.06151979073777806 - 0.5815895228093483im], [-0.12541484338864903 + 5.324934164434305e-44im, 0.06080816043918656 - 3.503246160812043e-46im, 3.4984534353884893 - 1.1210387714598537e-44im, 0.27877626385495385 + 4.90454462513686e-45im, -0.768989102082575 - 5.605193857299268e-45im, 0.1795336597691802 + 7.006492321624085e-46im, -0.2269060415853395 - 2.1019476964872256e-45im], [-0.004055949338893421 - 0.04213848608990648im, 0.0019665520561098224 + 0.020431104912191207im, 0.11314091310899353 + 1.175455212796981im, 0.13781332062536414 - 1.0062571780779452im, -1.5452960626257888 + 4.788857247403823im, 0.14753462067009823 - 0.7880013106769698im, -3.4590972110028377 - 1.105198870907553im], [-3.4156650067917416e-45 + 0.13375752200051422im, 8.539162516979354e-46 - 0.06485315962601175im, 1.8216880036222622e-44 - 3.7311728796059165im, 8.758115402030107e-46 + 0.2713301722594645im, -4.028733084933849e-45 - 0.809240241630305im, 1.1713979350215268e-45 + 0.1802863468025448im, -1.6202513493755697e-45 - 0.26697109286848236im], [0.0013532781162017746 - 0.024213158361848678im, -0.0006561452423441543 + 0.011739899190751931im, -0.037749761884161646 + 0.6754272840744296im, -0.5566801646979768 - 3.043933472368972im, 1.4200856434198654 - 6.2105684684439435im, -8.384830452634604 - 1.6754455518107971im, 0.06151979073777806 - 0.5815895228093483im], [0.12541484338864903 + 7.882303861827096e-46im, -0.06080816043918656 + 8.758115402030107e-47im, -3.4984534353884893 - 1.401298464324817e-45im, -0.27877626385495385 + 0.0im, 0.768989102082575 - 3.503246160812043e-46im, -0.1795336597691802 + 0.0im, 0.2269060415853395 + 8.758115402030107e-47im], [0.004055949338893421 + 0.04213848608990648im, -0.0019665520561098224 - 0.020431104912191207im, -0.11314091310899353 - 1.175455212796981im, -0.13781332062536414 + 1.0062571780779452im, 1.5452960626257888 - 4.788857247403823im, -0.14753462067009823 + 0.7880013106769698im, 3.4590972110028377 + 1.105198870907553im], [0.0013532781162017746 + 0.024213158361848678im, -0.0006561452423441543 - 0.011739899190751931im, -0.037749761884161646 - 0.6754272840744296im, -0.5566801646979768 + 3.043933472368972im, 1.4200856434198654 + 6.2105684684439435im, -8.384830452634604 + 1.6754455518107971im, 0.06151979073777806 + 0.5815895228093483im], [-0.004055949338893421 + 0.04213848608990648im, 0.0019665520561098224 - 0.020431104912191207im, 0.11314091310899353 - 1.175455212796981im, 0.13781332062536414 + 1.0062571780779452im, -1.5452960626257888 - 4.788857247403823im, 0.14753462067009823 + 0.7880013106769698im, -3.4590972110028377 + 1.105198870907553im], [0.003051073579739073 + 0.018625632540351038im, -0.001479331845701725 - 0.009030752829513019im, -0.08510985269567826 - 0.5195629670815529im, -5.378061552684431 + 2.131574853158967im, 1.0066953521245534 + 2.8406887234998677im, -0.9566027928015927 - 1.3725113041004167im, 0.0890697955624432 + 0.3724835899375532im], [-0.0013532781162017746 + 0.024213158361848678im, 0.0006561452423441543 - 0.011739899190751931im, 0.037749761884161646 - 0.6754272840744296im, 0.5566801646979768 + 3.043933472368972im, -1.4200856434198654 + 6.2105684684439435im, 8.384830452634604 + 1.6754455518107971im, -0.06151979073777806 + 0.5815895228093483im], [0.0 + 0.0im, 2.303534306143689e-238 + 9.598059608932038e-240im, -2.303534306143689e-238 + 0.0im, 9.214137224574757e-238 + 2.8794178826796114e-239im, 7.678447687145631e-239 + 6.33333330411162e-240im, -7.678447687145631e-239 + 0.0im, 9.598059608932038e-240 - 4.799029804466019e-240im], [-4.067564042545842e-31 - 0.13375752200051425im, -1.8488927466117464e-31 + 0.06485315962601176im, -9.071900410041636e-30 + 3.7311728796059165im, -5.669937756276022e-31 - 0.2713301722594645im, 1.5777218104420236e-30 + 0.8092402416303051im, -3.697785493223493e-31 - 0.1802863468025448im, 4.190823558986625e-31 + 0.26697109286848236im], [-0.003051073579739073 - 0.018625632540351038im, 0.001479331845701725 + 0.009030752829513019im, 0.08510985269567826 + 0.5195629670815529im, 5.378061552684431 - 2.131574853158967im, -1.0066953521245534 - 2.8406887234998677im, 0.9566027928015927 + 1.3725113041004167im, -0.0890697955624432 - 0.3724835899375532im], [0.003051073579739073 - 0.018625632540351038im, -0.001479331845701725 + 0.009030752829513019im, -0.08510985269567826 + 0.5195629670815529im, -5.378061552684431 - 2.131574853158967im, 1.0066953521245534 - 2.8406887234998677im, -0.9566027928015927 + 1.3725113041004167im, 0.0890697955624432 - 0.3724835899375532im]]&Any[0.09748619132501862, 0.09748619132501862, 3.0721268788175355]&Any[0, 0, 1]
3&1&false&1&3&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211, w221, w231, w241]&7&2187&593&17&115&3&Any[[0.8388019103360227, -0.12599678967129566, -0.9818342093541654, 2.489123258036713, -0.4857339535191639, -0.014118349771970691, -0.7947187381569066], [1.557374211108995e-207, 0.0, 3.893435527772487e-207, 0.0, 2.642428227173935e-208, 1.9467177638862437e-208, 0.0], [-0.8388019103360228, 0.12599678967129566, 0.9818342093541653, -2.489123258036713, 0.4857339535191639, 0.014118349771970691, 0.7947187381569066]]&Vector{ComplexF64}[[-0.116105688339138 + 0.7715845067232255im, 0.01744028454518784 - 0.11590003504914731im, 0.13590400225282243 - 0.9031549103232758im, -0.674273590564663 - 3.386913362977506im, 2.037991502133242 - 1.5687064343685855im, 0.08787376135496831 + 0.025771082454406326im, 1.9998187459600634 + 2.619484408259473im], [-0.15818771451250555 - 0.5135343978772162im, 0.023761443492696245 + 0.0771382190729523im, 0.18516184535835145 + 0.6011021592856882im, -2.756383954013841 + 4.890803069029318im, 0.46439123518984576 + 0.6839879914595652im, 0.02220230307525905 + 0.022882727055107095im, 2.1054313673051017 + 1.1726633373750108im], [-0.0018298885912418769 + 0.7465545067128417im, 0.0002748683391293636 - 0.11214026816268763im, 0.0021419207515495768 - 0.8738568007606884im, -0.012298429012888025 - 3.6942686034363965im, 0.046437834991472346 - 3.015278795139664im, 5.799020077390599 - 0.024362180257444917im, 0.08382075451916929 + 5.276778699912378im], [2.1895288505075267e-47 + 1.2590338943959394im, -1.0947644252537633e-47 - 0.18912001370822926im, -2.7369110631344083e-48 - 1.4737240497689479im, 2.1895288505075267e-47 - 1.9626622049576636im, 1.0947644252537633e-47 + 1.3138005871263263im, 1.3684555315672042e-48 + 0.02599841486309251im, -1.0947644252537633e-47 + 1.127077279514794im], [0.11610568833913784 + 0.7715845067232258im, -0.017440284545187798 - 0.11590003504914728im, -0.13590400225282276 - 0.9031549103232751im, 0.6742735905646626 - 3.3869133629775052im, -2.0379915021332415 - 1.5687064343685853im, -0.08787376135496831 + 0.025771082454406298im, -1.9998187459600636 + 2.619484408259473im], [0.15818771451250585 - 0.5135343978772158im, -0.023761443492696106 + 0.07713821907295233im, -0.18516184535835073 + 0.6011021592856893im, 2.7563839540138413 + 4.890803069029319im, -0.4643912351898458 + 0.6839879914595653im, -0.022202303075259056 + 0.022882727055107098im, -2.105431367305102 + 1.1726633373750108im], [0.0018298885912418662 + 0.7465545067128407im, -0.0002748683391293663 - 0.11214026816268735im, -0.002141920751549601 - 0.8738568007606909im, 0.012298429012888025 - 3.694268603436397im, -0.04643783499147228 - 3.015278795139662im, -5.7990200773906 - 0.024362180257445097im, -0.08382075451916941 + 5.276778699912382im], [4.3790577010150533e-47 - 1.2590338943959396im, 2.1895288505075267e-47 + 0.18912001370822923im, -4.3790577010150533e-47 + 1.4737240497689477im, 2.1895288505075267e-47 + 1.9626622049576636im, -1.7516230804060213e-46 - 1.3138005871263263im, -2.7369110631344083e-48 - 0.025998414863092515im, 8.758115402030107e-47 - 1.127077279514794im], [-0.11610568833913762 - 0.7715845067232256im, 0.017440284545187777 + 0.11590003504914732im, 0.13590400225282329 + 0.9031549103232757im, -0.6742735905646627 + 3.3869133629775052im, 2.0379915021332424 + 1.5687064343685857im, 0.08787376135496831 - 0.025771082454406367im, 1.999818745960064 - 2.6194844082594737im], [0.001829888591241907 - 0.7465545067128408im, -0.0002748683391293634 + 0.11214026816268717im, -0.002141920751549501 + 0.8738568007606908im, 0.012298429012888027 + 3.6942686034363974im, -0.046437834991472415 + 3.015278795139666im, -5.799020077390599 + 0.02436218025744482im, -0.08382075451916927 - 5.276778699912377im], [0.11610568833913781 - 0.7715845067232258im, -0.01744028454518775 + 0.11590003504914734im, -0.1359040022528229 + 0.9031549103232754im, 0.6742735905646626 + 3.386913362977505im, -2.0379915021332415 + 1.5687064343685846im, -0.08787376135496826 - 0.025771082454406416im, -1.9998187459600625 - 2.6194844082594733im], [0.8388019103360227 + 7.52316384526264e-36im, -0.12599678967129566 - 1.128474576789396e-36im, -0.9818342093541654 - 1.3541694921472752e-35im, 2.489123258036713 - 3.009265538105056e-35im, -0.4857339535191639 - 3.76158192263132e-37im, -0.014118349771970691 + 1.1754943508222875e-38im, -0.7947187381569066 + 1.504632769052528e-36im], [-0.0018298885912418905 - 0.7465545067128415im, 0.00027486833912936543 + 0.11214026816268734im, 0.002141920751549543 + 0.8738568007606888im, -0.012298429012888029 + 3.694268603436397im, 0.046437834991472395 + 3.0152787951396642im, 5.7990200773905975 + 0.024362180257444847im, 0.08382075451916927 - 5.276778699912375im], [1.557374211108995e-207 + 3.8934355277724873e-208im, 0.0 + 0.0im, 3.893435527772487e-207 + 9.733588819431218e-208im, 0.0 + 0.0im, 2.642428227173935e-208 + 0.0im, 1.9467177638862437e-208 - 3.8934355277724873e-208im, 0.0 + 0.0im], [-0.1581877145125056 + 0.5135343978772154im, 0.02376144349269616 - 0.07713821907295251im, 0.18516184535835123 - 0.60110215928569im, -2.756383954013841 - 4.890803069029319im, 0.46439123518984565 - 0.6839879914595655im, 0.022202303075259045 - 0.022882727055107095im, 2.105431367305102 - 1.1726633373750108im], [-0.8388019103360228 - 1.88079096131566e-37im, 0.12599678967129566 + 4.231779662960235e-37im, 0.9818342093541653 + 0.0im, -2.489123258036713 - 7.52316384526264e-37im, 0.4857339535191639 + 9.4039548065783e-38im, 0.014118349771970691 + 1.4693679385278594e-39im, 0.7947187381569066 - 3.76158192263132e-37im], [0.1581877145125062 + 0.5135343978772157im, -0.023761443492696096 - 0.07713821907295244im, -0.1851618453583499 - 0.6011021592856894im, 2.756383954013841 - 4.890803069029318im, -0.4643912351898457 - 0.6839879914595653im, -0.02220230307525905 - 0.02288272705510709im, -2.1054313673051017 - 1.1726633373750113im]]&Any[0.7216138145307961, 3.7142157594240204, 0.7216138145307962]&Any[0, 1, 0]
4&1&false&1&3&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w211, w221, w231, w241]&7&2187&593&17&115&3&Any[[-0.6406274890485633, -0.34275879901515616, 1.2541310278521283, 0.307100347495885, -0.6826161354581852, -0.10676056668382423, 0.3842854552340231], [0.6406274890485634, 0.34275879901515616, -1.254131027852128, -0.30710034749588505, 0.6826161354581852, 0.10676056668382423, -0.38428545523402313], [0.0, 0.0, -4.088107304161112e-207, -2.3360613166634924e-207, 1.557374211108995e-207, 0.0, -1.557374211108995e-207]]&Vector{ComplexF64}[[0.040861742348098314 - 0.7442216977212591im, 0.021862505078728597 - 0.3981854348629488im, -0.07999341240717935 + 1.4569333015965407im, -4.428425585318311 + 2.3645490016148014im, 2.668835728267306 + 5.095101398859252im, 0.024027331966407807 + 0.20824587999809654im, -0.11854903971963031 - 0.8803286032639889im], [0.04086174234809284 + 0.7442216977212625im, 0.02186250507872778 + 0.39818543486295016im, -0.07999341240718581 - 1.4569333015965353im, -4.428425585318314 - 2.364549001614802im, 2.6688357282673074 - 5.095101398859256im, 0.024027331966407793 - 0.20824587999809657im, -0.11854903971963028 + 0.8803286032639891im], [-0.00864198409457606 - 0.4458614584768795im, -0.004623773003815967 - 0.2385519520269852im, 0.016918069518544354 + 0.8728452942750035im, 0.02140134111630571 + 0.5468130086388132im, -0.08128905085599407 - 1.6236628024124578im, -5.6446878387656705 + 1.1589340063247013im, 1.1236486820635176 + 4.672523779061604im], [-0.6406274890485633 - 1.0833355937178202e-34im, -0.34275879901515616 - 1.1435209044799213e-34im, 1.2541310278521283 + 2.8888949165808538e-34im, 0.307100347495885 + 9.62964972193618e-35im, -0.6826161354581852 - 1.4444474582904269e-34im, -0.10676056668382423 + 0.0im, 0.3842854552340231 - 7.703719777548943e-34im], [0.008641984094576572 - 0.4458614584768752im, 0.0046237730038159435 - 0.23855195202698273im, -0.016918069518543778 + 0.8728452942750117im, -0.021401341116305643 + 0.5468130086388134im, 0.0812890508559938 - 1.6236628024124586im, 5.644687838765678 + 1.1589340063247018im, -1.123648682063518 + 4.672523779061611im], [-0.058953293643679565 + 0.5046060700657956im, -0.0315421371588439 + 0.26998243676427486im, 0.11541052486277752 - 0.9878472905555696im, 0.20324040947031613 - 0.6796498226214868im, -0.8876551961524151 + 2.0599783735191983im, -0.4221260436584232 - 0.4824922910359562im, 2.915195001037923 + 1.2362601101648418im], [-0.05895329364368027 - 0.5046060700657963im, -0.03154213715884401 - 0.26998243676427547im, 0.11541052486277652 + 0.9878472905555681im, 0.20324040947031605 + 0.6796498226214869im, -0.8876551961524152 - 2.0599783735191997im, -0.4221260436584233 + 0.4824922910359565im, 2.9151950010379246 - 1.2362601101648418im], [0.6406274890485634 - 2.407412430484045e-35im, 0.34275879901515616 - 4.2129717533470784e-35im, -1.254131027852128 + 4.81482486096809e-35im, -0.30710034749588505 + 4.81482486096809e-35im, 0.6826161354581852 + 0.0im, 0.10676056668382423 - 2.407412430484045e-35im, -0.38428545523402313 + 1.925929944387236e-34im], [-0.008641984094578262 + 0.44586145847687475im, -0.004623773003815473 + 0.238551952026984im, 0.016918069518542894 - 0.8728452942750101im, 0.02140134111630567 - 0.5468130086388133im, -0.08128905085599387 + 1.6236628024124582im, -5.644687838765672 - 1.158934006324701im, 1.1236486820635174 - 4.6725237790616045im], [0.008641984094576038 + 0.4458614584768734im, 0.004623773003816164 + 0.23855195202698282im, -0.016918069518543973 - 0.8728452942750131im, -0.02140134111630565 - 0.5468130086388134im, 0.08128905085599383 + 1.6236628024124584im, 5.644687838765676 - 1.158934006324701im, -1.123648682063517 - 4.672523779061609im], [-0.04086174234809074 + 0.744221697721259im, -0.021862505078729697 + 0.39818543486294816im, 0.07999341240718506 - 1.4569333015965416im, 4.428425585318309 - 2.364549001614804im, -2.668835728267309 - 5.095101398859251im, -0.024027331966407817 - 0.20824587999809657im, 0.11854903971963036 + 0.880328603263989im], [-2.633107345841924e-36 + 1.1604962853656544im, -4.231779662960235e-37 + 0.620907344491626im, -5.736412432012763e-36 - 2.271857552266035im, 1.504632769052528e-36 + 0.7338806422428384im, 1.598672317118311e-36 - 1.1867675326854872im, 7.052966104933725e-38 - 0.10224448246411892im, -7.52316384526264e-37 + 0.40287430826383624im], [0.05895329364367996 + 0.5046060700657958im, 0.031542137158843735 + 0.2699824367642753im, -0.11541052486277738 - 0.9878472905555687im, -0.2032404094703161 - 0.6796498226214868im, 0.8876551961524155 + 2.0599783735191988im, 0.4221260436584234 - 0.48249229103595626im, -2.9151950010379233 + 1.2362601101648423im], [0.0 + 1.08529678243991e-207im, 0.0 - 7.786871055544975e-208im, -4.088107304161112e-207 + 3.8934355277724873e-208im, -2.3360613166634924e-207 + 2.1918498502248925e-208im, 1.557374211108995e-207 - 7.786871055544975e-208im, 0.0 - 1.4600383229146827e-208im, -1.557374211108995e-207 + 4.9114902230258945e-208im], [0.05895329364368073 - 0.5046060700657963im, 0.03154213715884429 - 0.269982436764275im, -0.11541052486277577 + 0.9878472905555686im, -0.2032404094703161 + 0.6796498226214868im, 0.8876551961524156 - 2.0599783735191988im, 0.42212604365842327 + 0.48249229103595637im, -2.9151950010379233 - 1.2362601101648423im], [4.70197740328915e-37 - 1.1604962853656544im, 9.4039548065783e-38 - 0.620907344491626im, 9.4039548065783e-37 + 2.271857552266035im, 7.52316384526264e-37 - 0.7338806422428387im, -3.76158192263132e-37 + 1.186767532685487im, -2.350988701644575e-38 + 0.10224448246411895im, -1.88079096131566e-37 - 0.40287430826383624im], [-0.04086174234809337 - 0.7442216977212621im, -0.021862505078728067 - 0.39818543486294683im, 0.07999341240718473 + 1.4569333015965407im, 4.428425585318316 + 2.364549001614801im, -2.6688357282673065 + 5.095101398859258im, -0.02402733196640777 + 0.20824587999809652im, 0.11854903971963016 - 0.880328603263989im]]&Any[0.479958983195314, 0.47995898319531394, 0.9271307184194595]&Any[0, 0, 1]
