No.&H&convolution&di&dx&dy&fix_seed&m&reg&reg_dist_params&reg_parameterized&runcount&start_params_complex&stride&width&x_dist_params&x_parameterized&y_dist_params&y_parameterized&variables&n&CBB&BKK&N_C&N_DM&N_R&Real_sols&All_sols&L_values&Idx_vals
1&1&false&2&3&1&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w121, w122, w123, w211, w212]&8&6561&169&9&199&5&Any[[0.49474024469815625, -0.09520796972468072, -0.1485460535376028, -5.0e-324, 1.0e-323, 0.0, 1.2398823610388396, 0.0], [1.5e-323, -5.0e-324, 5.0e-324, -0.4491433153063978, 1.1609767217310372, 0.35632653216676347, 1.0e-323, -0.4613696084713561], [-3.941558352177645e-213, -5.940911144672375e-213, 0.0, 0.0, 0.0, -1.2975285038295082e-212, 2.9704555723361872e-213, 3.5427626034513066e-213], [5.0e-324, 0.0, -4.0e-323, 0.4491433153063979, -1.160976721731037, -0.35632653216676324, 2.0e-323, 0.4613696084713561], [-0.4947402446981565, 0.09520796972468064, 0.14854605353760256, 5.0e-324, -1.0e-323, 2.0e-323, -1.2398823610388399, 0.0]]&Vector{ComplexF64}[[0.49474024469815625 + 3.389636702121535e-32im, -0.09520796972468072 + 3.4666738998970245e-33im, -0.1485460535376028 - 1.502225356622044e-32im, -5.0e-324 + 0.0im, 1.0e-323 - 2.5e-323im, 0.0 - 5.0e-324im, 1.2398823610388396 - 6.162975822039155e-32im, 0.0 + 0.0im], [-1.88079096131566e-37 + 0.5273857352681135im, 7.052966104933725e-38 - 0.1014902782919331im, -1.88079096131566e-37 - 0.15834788155126im, -5.0e-324 + 0.0im, -5.0e-324 - 1.5e-323im, -1.5e-323 + 0.0im, -3.76158192263132e-37 - 1.3216961377811067im, 0.0 + 0.0im], [1.5e-323 + 3.0e-323im, -5.0e-324 + 5.0e-324im, 5.0e-324 + 1.0e-323im, -0.4491433153063978 + 7.052966104933725e-38im, 1.1609767217310372 - 9.4039548065783e-38im, 0.35632653216676347 + 4.70197740328915e-38im, 1.0e-323 - 5.0e-324im, -0.4613696084713561 - 1.1754943508222875e-38im], [-1.0020841800044864e-291 - 1.924001625608614e-290im, 1.252605225005608e-292 + 3.2066693760143564e-291im, 2.505210450011216e-292 + 7.215006096032302e-291im, -2.2420775429197073e-44 + 0.5563672080455834im, -4.484155085839415e-44 - 1.4381364594834711im, 5.605193857299268e-44 - 0.4413922930567167im, 2.0041683600089728e-291 + 4.489337126420099e-290im, -5.605193857299268e-45 - 0.5715122817027395im], [-3.941558352177645e-213 + 0.0im, -5.940911144672375e-213 + 0.0im, 0.0 + 0.0im, 0.0 - 9.5054578314758e-212im, 0.0 - 1.90109156629516e-211im, -1.2975285038295082e-212 + 4.7527289157379e-212im, 2.9704555723361872e-213 + 0.0im, 3.5427626034513066e-213 + 4.4284532543141335e-213im], [5.0e-324 - 1.0e-323im, 0.0 + 0.0im, -4.0e-323 + 1.0e-323im, 0.4491433153063979 - 6.112570624275895e-37im, -1.160976721731037 - 7.52316384526264e-37im, -0.35632653216676324 + 9.4039548065783e-38im, 2.0e-323 - 1.0e-323im, 0.4613696084713561 - 9.4039548065783e-38im], [4.008336720017946e-292 - 9.068861829040602e-291im, -4.008336720017946e-292 + 1.7661733672579073e-291im, -9.018757620040378e-292 + 2.7557314950123376e-291im, 1.1339875512552045e-30 - 0.5563672080455834im, -2.070759876205156e-30 + 1.4381364594834714im, -6.409494854920721e-31 + 0.4413922930567166im, -4.0083367200179456e-291 + 2.2346477214100046e-290im, 1.4914401489334754e-30 + 0.5715122817027395im], [-0.4947402446981565 + 3.851859888774472e-33im, 0.09520796972468064 + 1.5407439555097887e-33im, 0.14854605353760256 + 8.474091755303838e-33im, 5.0e-324 + 5.0e-324im, -1.0e-323 + 1.5e-323im, 2.0e-323 - 2.0e-323im, -1.2398823610388399 - 1.232595164407831e-32im, 0.0 + 0.0im], [-1.4693679385278594e-38 - 0.5273857352681135im, 5.510129769479473e-39 + 0.10149027829193324im, 5.877471754111438e-39 + 0.15834788155125992im, 0.0 + 0.0im, 0.0 - 1.5e-323im, 2.5e-323 + 1.0e-323im, -4.70197740328915e-38 + 1.3216961377811067im, 0.0 + 0.0im]]&Any[0.015113475651031126, 0.1354795458041236, 0.5956104497857021, 0.1354795458041236, 0.015113475651031088]&Any[0, 1, 2, 1, 0]
2&1&false&2&3&1&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w121, w122, w123, w211, w212]&8&6561&169&9&199&1&Any[[-1.2621316340831804e-210, 6.691842313358963e-209, 2.4333972048578046e-209, -1.188182228934475e-212, 4.7527289157379e-212, 1.4258186747213699e-211, 3.0417465060722557e-209, 3.80218313259032e-211]]&Vector{ComplexF64}[[5.877471754111438e-38 - 0.008003985029873312im, -1.504632769052528e-36 + 0.2983514693935611im, -1.128474576789396e-36 + 0.14874721689267137im, 0.0 + 7.466108948025751e-301im, 0.0 + 0.0im, -1.1945774316841202e-299 - 5.972887158420601e-300im, -9.4039548065783e-37 + 0.1619938468598701im, -1.1945774316841202e-299 - 5.972887158420601e-300im], [2.8888949165808538e-34 + 0.03345585433094818im, 3.0814879110195774e-33 - 1.2470792064454066im, -3.0814879110195774e-33 - 0.621748441797615im, -6.253005283227995e-290 + 0.0im, 2.6936022758520594e-289 + 8.209073602596753e-289im, 4.7458706765012475e-289 + 1.6418147205193505e-288im, 0.0 + 0.6771180259365782im, -6.413338752028713e-289 - 1.6418147205193505e-288im], [3.13151306251402e-294 + 0.0im, 0.0 + 2.505210450011216e-293im, -5.010420900022432e-293 + 6.26302612502804e-294im, 2.938735877055719e-39 - 0.11518575402053086im, -2.350988701644575e-38 + 0.49281583866829914im, 0.0 + 0.8653941460284961im, 5.010420900022432e-293 - 6.26302612502804e-294im, -2.938735877055719e-38 - 1.1758506306465357im], [0.0 - 6.365987373e-314im, 2.716154612436e-312 + 1.35807730622e-312im, 0.0 + 3.39519326554e-313im, 0.0 + 0.06503215383688808im, 0.0 - 0.2782364512526386im, 2.1895288505075267e-47 - 0.4885885907734423im, 1.35807730622e-312 + 6.7903865311e-313im, 4.3790577010150533e-47 - 0.6638676783569746im], [-1.2621316340831804e-210 - 3.944161356509939e-212im, 6.691842313358963e-209 + 9.657395759893926e-211im, 2.4333972048578046e-209 + 1.520873253036128e-210im, -1.188182228934475e-212 + 1.90109156629516e-211im, 4.7527289157379e-212 - 7.60436626518064e-211im, 1.4258186747213699e-211 - 1.520873253036128e-210im, 3.0417465060722557e-209 + 9.505457831475799e-211im, 3.80218313259032e-211 - 3.041746506072256e-210im], [5.010420900022432e-293 + 0.0im, 4.0083367200179456e-291 + 4.810004064021535e-291im, -8.016673440035891e-292 + 0.0im, 0.0 + 0.11518575402053086im, -5.266214691683848e-36 - 0.4928158386682992im, -1.504632769052528e-36 - 0.8653941460284961im, 0.0 - 8.016673440035891e-292im, 1.504632769052528e-36 + 1.1758506306465357im], [5.562684646268003e-309 - 5.562684646268003e-309im, -1.7800590868057611e-307 + 1.7800590868057611e-307im, -4.450147717014403e-308 + 1.7800590868057611e-307im, 2.4511699164016198e-49 - 0.06503215383688807im, 2.7369110631344083e-48 + 0.2782364512526386im, 0.0 + 0.4885885907734423im, -4.450147717014403e-308 + 1.7800590868057611e-307im, -5.734636866672974e-48 + 0.6638676783569746im], [-1.7632415262334313e-38 + 0.008003985029873312im, 6.58276836460481e-37 - 0.2983514693935611im, 3.291384182302405e-37 - 0.14874721689267137im, -2.0e-323 - 1.0e-323im, 8.0e-323 + 4.0e-323im, 8.0e-323 + 8.0e-323im, 3.291384182302405e-37 - 0.1619938468598701im, 1.6e-322 + 8.0e-323im], [2.350988701644575e-38 - 0.033455854330948186im, -1.128474576789396e-36 + 1.247079206445407im, -3.76158192263132e-37 + 0.6217484417976149im, 1.7498692846935354e-302 - 4.6663180925160944e-302im, -1.1665795231290236e-301 + 1.633211332380633e-301im, -1.3998954277548283e-301 + 2.333159046258047e-301im, 1.88079096131566e-37 - 0.6771180259365782im, 2.333159046258047e-301 - 3.7330544740128755e-301im]]&Any[0.06538875075055126]&Any[1]
3&1&false&2&3&1&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w121, w122, w123, w211, w212]&8&6561&169&9&199&5&Any[[-1.1600125720826218, -0.6678438996108518, -0.012403171088516116, 0.0, 0.0, 0.0, 1.0988505662918022, 0.0], [5.0e-324, 2.0e-323, 0.0, 0.8123589373459628, 0.6184425573131254, 0.02933052875744977, -5.0e-324, -1.253536315397181], [0.0, 0.0, -2.3432762717119234e-243, 8.963628012604494e-244, 0.0, -3.6613691745498803e-245, 0.0, 0.0], [0.0, 5.0e-324, 0.0, -0.8123589373459628, -0.6184425573131251, -0.029330528757449754, 0.0, 1.253536315397181], [1.1600125720826215, 0.6678438996108522, 0.012403171088516131, 5.0e-324, 5.0e-324, -5.0e-324, -1.0988505662918022, -1.0e-323]]&Vector{ComplexF64}[[-1.5694542800437951e-43 + 1.3022418233402995im, -2.2420775429197073e-44 + 0.7497283033532417im, -4.203895392974451e-45 + 0.013923925069633233im, 0.0 + 0.0im, 0.0 + 0.0im, 0.0 + 0.0im, 1.3452465257518244e-43 + 1.2335807382305144im, 0.0 + 0.0im], [-1.1600125720826218 + 2.350988701644575e-38im, -0.6678438996108518 + 1.1754943508222875e-38im, -0.012403171088516116 + 9.183549615799121e-41im, 0.0 + 0.0im, 0.0 + 0.0im, 0.0 + 0.0im, 1.0988505662918022 + 2.350988701644575e-38im, 0.0 + 0.0im], [5.0e-324 + 0.0im, 2.0e-323 - 1.0e-323im, 0.0 + 0.0im, 0.8123589373459628 + 1.2037062152420224e-35im, 0.6184425573131254 - 2.407412430484045e-35im, 0.02933052875744977 - 3.76158192263132e-37im, -5.0e-324 + 1.0e-323im, -1.253536315397181 + 0.0im], [0.0 + 0.0im, 5.0e-324 + 5.0e-324im, 0.0 + 0.0im, 2.82118644197349e-37 - 1.0238197073607456im, 1.316553672920962e-36 - 0.7794260011668999im, 4.408103815583578e-38 - 0.03696540037744363im, 0.0 + 0.0im, -1.128474576789396e-36 - 1.5798375872972574im], [0.0 + 9.373105086847693e-243im, 0.0 - 1.8746210173695387e-242im, -2.3432762717119234e-243 + 0.0im, 8.963628012604494e-244 + 0.0im, 0.0 + 0.0im, -3.6613691745498803e-245 - 5.858190679279809e-244im, 0.0 + 2.3432762717119234e-243im, 0.0 + 0.0im], [0.0 + 0.0im, 5.0e-324 - 1.0e-323im, 0.0 + 0.0im, -0.8123589373459628 + 0.0im, -0.6184425573131251 + 1.2037062152420224e-35im, -0.029330528757449754 - 5.64237288394698e-37im, 0.0 + 1.0e-323im, 1.253536315397181 + 1.504632769052528e-35im], [0.0 + 0.0im, -5.0e-324 + 0.0im, 0.0 + 0.0im, -1.88079096131566e-36 + 1.0238197073607456im, 4.70197740328915e-38 + 0.7794260011669im, -4.995850990994722e-38 + 0.03696540037744363im, 0.0 + 0.0im, 1.504632769052528e-36 + 1.5798375872972574im], [-4.484155085839415e-44 - 1.3022418233403004im, 0.0 - 0.7497283033532404im, 0.0 - 0.013923925069633235im, -5.0e-324 - 5.0e-324im, 0.0 + 0.0im, 0.0 + 0.0im, 4.484155085839415e-44 - 1.2335807382305142im, -5.0e-324 - 5.0e-324im], [1.1600125720826215 - 2.204051907791789e-39im, 0.6678438996108522 + 1.4693679385278594e-39im, 0.012403171088516131 + 8.035605913824231e-41im, 5.0e-324 + 0.0im, 5.0e-324 + 0.0im, -5.0e-324 + 0.0im, -1.0988505662918022 - 7.346839692639297e-40im, -1.0e-323 + 0.0im]]&Any[0.23642712915251204, 0.8235892952832279, 2.641110863576509, 0.8235892952832279, 0.23642712915251204]&Any[0, 1, 2, 1, 0]
4&1&false&2&3&1&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w121, w122, w123, w211, w212]&8&6561&169&9&199&5&Any[[-0.7345118669603568, -0.5170737032328193, -0.19235338468913998, -1.3064201766302604e-200, -2.2862353091029557e-200, -1.1431176545514778e-200, 1.0578513895658246, 1.6330252207878255e-200], [-2.2662777498902796e-217, -1.5863944249231957e-217, -5.948979093461984e-218, 0.6201454097893138, 1.1949451709197976, 0.47387734254266445, 3.2861027373409054e-217, -0.8900279472126179], [0.0, 0.0, 0.0, -5.326502501170575e-212, 1.3100253468486426e-211, -4.7527289157379e-212, 0.0, 2.37636445786895e-212], [-2.0396499749012516e-217, -1.4730805374286817e-217, -5.382409655989414e-218, -0.6201454097893138, -1.1949451709197976, -0.47387734254266445, 2.9461610748573634e-217, 0.8900279472126179], [0.7345118669603568, 0.5170737032328193, 0.19235338468913998, 3.447418019918753e-187, 1.1491393399729176e-186, 5.745696699864588e-187, -1.0578513895658246, -9.193114719783341e-187]]&Vector{ComplexF64}[[1.1754943508222875e-38 + 1.0016234136030824im, -5.877471754111438e-39 + 0.705111994799665im, 1.6163047323806453e-38 + 0.2623043444999122im, -1.245899368887196e-205 + 6.22949684443598e-206im, -1.4950792426646351e-205 + 9.967194951097568e-206im, -8.721295582210372e-206 + 4.360647791105186e-206im, 1.1754943508222875e-38 + 1.442548129666736im, -1.7442591164420743e-205 + 8.721295582210372e-206im], [-0.7345118669603568 + 3.009265538105056e-36im, -0.5170737032328193 + 3.009265538105056e-36im, -0.19235338468913998 - 1.128474576789396e-36im, -1.3064201766302604e-200 - 4.8990756623634764e-201im, -2.2862353091029557e-200 - 9.798151324726953e-201im, -1.1431176545514778e-200 - 6.532100883151302e-201im, 1.0578513895658246 + 0.0im, 1.6330252207878255e-200 + 6.532100883151302e-201im], [-2.2662777498902796e-217 - 1.6997083124177097e-217im, -1.5863944249231957e-217 - 1.0764819311978828e-217im, -5.948979093461984e-218 - 4.532555499780559e-218im, 0.6201454097893138 + 0.0im, 1.1949451709197976 - 4.591774807899561e-41im, 0.47387734254266445 + 1.1479437019748901e-41im, 3.2861027373409054e-217 + 2.3795916373847935e-217im, -0.8900279472126179 - 2.8698592549372254e-41im], [2.725404869440741e-206 - 7.202855726379102e-207im, 1.9467177638862437e-206 - 5.256137962492858e-207im, 7.397527502767726e-207 - 1.8493818756919315e-207im, -1.793662034335766e-43 - 0.8025577012066556im, -2.6904930515036488e-43 - 1.546431585726319im, -8.96831017167883e-44 - 0.6132657029811216im, 4.049172948883387e-206 - 1.0512275924985716e-206im, 2.6904930515036488e-43 - 1.1518246721640826im], [0.0 - 1.90109156629516e-211im, 0.0 + 3.80218313259032e-211im, 0.0 - 9.5054578314758e-212im, -5.326502501170575e-212 + 9.5054578314758e-212im, 1.3100253468486426e-211 - 1.90109156629516e-211im, -4.7527289157379e-212 + 1.90109156629516e-211im, 0.0 + 0.0im, 2.37636445786895e-212 - 9.5054578314758e-212im], [-2.0396499749012516e-217 - 5.382409655989414e-218im, -1.4730805374286817e-217 - 3.824343702939847e-218im, -5.382409655989414e-218 - 1.3456024139973535e-218im, -0.6201454097893138 + 2.8698592549372254e-42im, -1.1949451709197976 + 2.8698592549372254e-42im, -0.47387734254266445 - 1.4349296274686127e-42im, 2.9461610748573634e-217 + 7.648687405879694e-218im, 0.8900279472126179 + 4.304788882405838e-42im], [8.675446485435323e-202 + 5.868684387206248e-202im, 5.61352419645815e-202 + 3.827402861221466e-202im, 2.1688616213588307e-202 + 1.4352760729580497e-202im, -6.162975822039155e-33 + 0.8025577012066556im, -6.162975822039155e-33 + 1.546431585726319im, -5.3926038442842604e-33 + 0.6132657029811216im, 1.2247689155908691e-201 + 8.420286294687225e-202im, 6.162975822039155e-33 + 1.1518246721640826im], [1.925929944387236e-33 - 1.0016234136030824im, -4.81482486096809e-34 - 0.705111994799665im, -8.666684749742561e-34 - 0.2623043444999122im, -6.798833249670839e-218 - 2.9461610748573634e-217im, -9.065110999561118e-218 - 4.079299949802503e-217im, -4.532555499780559e-218 - 2.0396499749012516e-217im, -7.703719777548943e-34 - 1.442548129666736im, -9.065110999561118e-218 - 3.6260443998244473e-217im], [0.7345118669603568 - 1.504632769052528e-36im, 0.5170737032328193 - 4.513898307157584e-36im, 0.19235338468913998 + 7.52316384526264e-37im, 3.447418019918753e-187 + 5.745696699864588e-188im, 1.1491393399729176e-186 + 1.7237090099593764e-187im, 5.745696699864588e-187 + 5.745696699864588e-188im, -1.0578513895658246 + 0.0im, -9.193114719783341e-187 - 1.1491393399729176e-187im]]&Any[0.4127393978761581, 0.3097646283472456, 1.2629941126502726, 0.3097646283472456, 0.4127393978761581]&Any[1, 1, 2, 1, 1]
5&1&false&2&3&1&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w121, w122, w123, w211, w212]&8&6561&169&9&199&1&Any[[0.0, -4.740956464713679e-213, 0.0, -3.80218313259032e-211, -3.041746506072256e-210, 4.7527289157378996e-211, -2.37636445786895e-212, -2.2813098795541918e-210]]&Vector{ComplexF64}[[-3.587324068671532e-43 + 0.5269435895267274im, -7.174648137343064e-43 + 1.0199300046656128im, 3.587324068671532e-43 - 0.7014871548262177im, 0.0 + 0.0im, 1.0e-323 - 5.0e-324im, 5.0e-324 + 0.0im, -7.174648137343064e-43 + 1.077727028430489im, -5.0e-324 + 0.0im], [1.8055593228630336e-35 - 0.6593240551215795im, 3.611118645726067e-35 - 1.2761601051457425im, -2.407412430484045e-35 + 0.8777170170171736im, 3.3156184e-316 + 0.0im, 0.0 + 3.3156184e-316im, 3.3156184e-316 + 4.144523e-317im, 0.0 + 1.348477083357475im, 0.0 + 0.0im], [0.0 + 3.409915766259544e-254im, 1.3639663065038175e-253 + 3.409915766259544e-254im, -1.3639663065038175e-253 - 1.704957883129772e-254im, -6.162975822039155e-33 + 0.4018546143592155im, 0.0 + 1.9473499707931459im, -4.622231866529366e-33 - 0.34247276230300927im, 0.0 - 3.409915766259544e-254im, -1.1555579666323415e-33 - 0.979206715422148im], [0.0 + 0.0im, 0.0 + 0.0im, 6.413338752028713e-291 + 1.2826677504057426e-290im, -5.877471754111438e-39 - 0.2495364568378934im, 1.1754943508222875e-38 - 1.2092303897267749im, -1.4693679385278594e-39 + 0.21266258147825404im, 0.0 + 0.0im, -4.408103815583578e-39 - 0.6080501891659087im], [0.0 + 5.38765339255425e-212im, -4.740956464713679e-213 + 1.5171060687083773e-211im, 0.0 - 9.5054578314758e-212im, -3.80218313259032e-211 + 0.0im, -3.041746506072256e-210 - 1.2825589901265406e-210im, 4.7527289157378996e-211 + 2.8516373494427397e-211im, -2.37636445786895e-212 + 3.80218313259032e-211im, -2.2813098795541918e-210 - 7.60436626518064e-211im], [-5.45586522601527e-253 - 3.409915766259544e-254im, -5.45586522601527e-253 - 6.819831532519088e-254im, 5.45586522601527e-253 + 6.819831532519088e-254im, -7.703719777548943e-33 - 0.4018546143592155im, 1.232595164407831e-32 - 1.9473499707931459im, 1.5407439555097887e-33 + 0.3424727623030093im, 1.091173045203054e-252 + 0.0im, 2.407412430484045e-34 + 0.9792067154221479im], [-1.681218273811815e-285 + 1.681218273811815e-285im, -3.36243654762363e-285 + 3.36243654762363e-285im, 1.681218273811815e-285 - 1.681218273811815e-285im, -2.938735877055719e-39 + 0.24953645683789344im, -3.5264830524668625e-38 + 1.2092303897267747im, 5.877471754111438e-39 - 0.21266258147825404im, -6.72487309524726e-285 + 6.72487309524726e-285im, -1.1754943508222875e-38 + 0.6080501891659086im], [3.587324068671532e-43 - 0.5269435895267274im, 3.587324068671532e-42 - 1.0199300046656128im, 0.0 + 0.7014871548262177im, 5.0e-324 - 5.0e-324im, -1.5e-323 + 2.0e-323im, -5.0e-324 + 5.0e-324im, 7.174648137343064e-43 - 1.077727028430489im, 5.0e-324 - 5.0e-324im], [-5.416677968589101e-35 + 0.6593240551215795im, 8.425943506694157e-35 + 1.2761601051457425im, -2.407412430484045e-35 - 0.8777170170171736im, -2.3331590462580472e-302 + 0.0im, 0.0 + 4.6663180925160944e-302im, 2.3331590462580472e-302 + 0.0im, 0.0 - 1.348477083357475im, 4.6663180925160944e-302 + 0.0im]]&Any[0.031490701906831814]&Any[1]
6&1&false&2&3&1&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w121, w122, w123, w211, w212]&8&6561&169&9&199&5&Any[[0.013085932756696407, -0.0018854930208250852, 3.302218687075588, -5.0e-324, 5.0e-324, 1.0e-323, -0.10146743852366073, 5.0e-324], [1.5e-323, 0.0, 3.5e-322, 0.16731824821275518, -0.01070083914096201, 0.06901658369076755, -3.5e-323, -0.16933154050051658], [-2.999393627791262e-241, 0.0, 2.3995149022330095e-240, 0.0, 0.0, 0.0, 0.0, 0.0], [-1.5e-323, 0.0, -3.3e-322, -0.16731824821275518, 0.01070083914096201, -0.06901658369076755, 3.5e-323, 0.16933154050051655], [-0.013085932756696408, 0.0018854930208250852, -3.302218687075588, 5.0e-324, 0.0, 1.0e-323, 0.10146743852366073, -5.0e-324]]&Vector{ComplexF64}[[7.174648137343063e-42 + 0.016809195285011624im, -9.865141188846712e-43 - 0.0024219611230507764im, 1.8367099231598242e-40 + 4.241779307360693im, 0.0 - 5.0e-324im, -5.0e-324 + 0.0im, 5.0e-324 - 1.0e-323im, 1.1479437019748901e-41 + 0.13033736462854234im, 1.0e-323 - 5.0e-324im], [0.013085932756696407 + 4.3790577010150533e-47im, -0.0018854930208250852 - 2.4632199568209675e-47im, 3.302218687075588 - 5.605193857299268e-45im, -5.0e-324 + 5.0e-324im, 5.0e-324 + 5.0e-324im, 1.0e-323 - 1.5e-323im, -0.10146743852366073 - 4.3790577010150533e-47im, 5.0e-324 - 5.0e-324im], [1.5e-323 + 5.0e-324im, 0.0 + 0.0im, 3.5e-322 + 4.4e-323im, 0.16731824821275518 + 5.877471754111438e-39im, -0.01070083914096201 + 0.0im, 0.06901658369076755 + 4.408103815583578e-39im, -3.5e-323 - 1.0e-323im, -0.16933154050051658 - 5.877471754111438e-39im], [4.144523e-317 + 4.14452303e-316im, -5.180654e-318 - 7.2529153e-317im, -5.304989477e-315 + 4.243991582e-314im, 7.174648137343064e-43 - 0.4000181177805719im, 2.2420775429197073e-43 + 0.02558316010096727im, 5.3809861030072976e-43 - 0.16500222897696779im, 0.0 + 1.32624737e-315im, 0.0 - 0.4048314205738715im], [-2.999393627791262e-241 + 0.0im, 0.0 + 0.0im, 2.3995149022330095e-240 + 0.0im, 0.0 + 0.0im, 0.0 + 0.0im, 0.0 + 0.0im, 0.0 + 0.0im, 0.0 + 0.0im], [-1.5e-323 - 5.0e-324im, 0.0 + 0.0im, -3.3e-322 - 8.0e-323im, -0.16731824821275518 + 1.4349296274686127e-42im, 0.01070083914096201 + 8.96831017167883e-44im, -0.06901658369076755 + 0.0im, 3.5e-323 + 1.0e-323im, 0.16933154050051655 - 1.4349296274686127e-42im], [-1.878907837508412e-293 - 1.252605225005608e-293im, 6.26302612502804e-294 + 4.69726959377103e-294im, 3.2066693760143564e-291 - 3.2066693760143564e-291im, 1.3481509610710651e-33 + 0.4000181177805719im, 1.0833355937178202e-34 - 0.02558316010096727im, 2.0222264416065976e-33 + 0.16500222897696779im, 0.0 + 0.0im, -1.5407439555097887e-33 + 0.40483142057387145im], [-2.152394441202919e-42 - 0.016809195285011624im, 0.0 + 0.0024219611230507764im, 3.6734198463196485e-40 - 4.241779307360693im, -5.0e-324 - 5.0e-324im, 0.0 + 0.0im, 0.0 + 0.0im, -1.1479437019748901e-41 - 0.13033736462854234im, 0.0 + 5.0e-324im], [-0.013085932756696408 + 3.010602169447849e-47im, 0.0018854930208250852 - 1.7105694144590052e-48im, -3.302218687075588 - 7.006492321624085e-46im, 5.0e-324 + 1.0e-323im, 0.0 + 0.0im, 1.0e-323 - 1.5e-323im, 0.10146743852366073 + 0.0im, -5.0e-324 + 0.0im]]&Any[0.0038947659922604887, 0.012138496282109622, 0.01994103474313346, 0.012138496282109626, 0.0038947659922604887]&Any[1, 1, 2, 1, 1]
