No.&H&convolution&di&dx&dy&fix_seed&m&reg&reg_dist_params&reg_parameterized&runcount&start_params_complex&stride&width&x_dist_params&x_parameterized&y_dist_params&y_parameterized&variables&n&CBB&BKK&N_C&N_DM&N_R&Real_sols&All_sols&L_values&Idx_vals
1&2&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w311, w321]&4&625&33&32&80&0&Any[]&Vector{ComplexF64}[[-1.0189737783639197 - 1.1244233202088694im, -0.3507316404588118 - 0.3870274623751443im, 0.024263049430048016 + 0.0847759892047897im, -0.24713434974209997 - 0.26507712029678665im], [1.0216187906515932 - 0.9143618781222846im, 0.35164205593601766 - 0.3147241354941861im, -0.10162156431932479 - 0.14186880137343072im, 0.2697230467680146 - 0.2339803418695214im], [0.8885318683832807 - 0.9414398101664526im, -0.30583342419112014 + 0.3240443827152009im, -0.3824046478049514 + 0.27453371284710304im, 0.06353994910064653 + 0.22888851561620405im], [-1.0189737783639197 - 1.1244233202088691im, 0.3507316404588118 + 0.3870274623751443im, -0.024263049430048006 - 0.0847759892047897im, 0.24713434974209994 + 0.26507712029678665im], [1.0189737783639197 - 1.1244233202088691im, 0.3507316404588118 - 0.3870274623751443im, 0.02426304943004801 - 0.0847759892047897im, -0.24713434974209994 + 0.26507712029678665im], [-0.9062982709068996 + 0.8403473020293996im, 0.31194863503802284 - 0.2892482555038278im, 0.3050461329156747 - 0.20572523620249136im, -0.04095125207473193 + 0.15982081713446014im], [-1.0216187906515934 + 0.9143618781222846im, -0.35164205593601766 + 0.3147241354941861im, -0.10162156431932474 - 0.14186880137343064im, 0.26972304676801456 - 0.2339803418695214im], [-0.8885318683832807 + 0.9414398101664526im, 0.3058334241911201 - 0.32404438271520086im, -0.3824046478049514 + 0.27453371284710304im, 0.06353994910064653 + 0.22888851561620402im], [0.8885318683832807 - 0.9414398101664526im, 0.3058334241911201 - 0.3240443827152009im, 0.3824046478049514 - 0.27453371284710304im, -0.06353994910064652 - 0.22888851561620396im], [0.9062982709068996 - 0.8403473020293996im, -0.31194863503802284 + 0.2892482555038278im, 0.3050461329156747 - 0.20572523620249136im, -0.040951252074731916 + 0.15982081713446017im], [-1.0189737783639197 + 1.1244233202088694im, -0.3507316404588118 + 0.38702746237514424im, 0.024263049430048016 - 0.08477598920478971im, -0.24713434974209994 + 0.26507712029678665im], [0.9062982709068996 + 0.8403473020293994im, 0.3119486350380228 + 0.28924825550382777im, -0.3050461329156747 - 0.20572523620249142im, 0.04095125207473189 + 0.15982081713446009im], [-1.0216187906515932 - 0.9143618781222846im, -0.35164205593601766 - 0.3147241354941861im, -0.10162156431932472 + 0.14186880137343064im, 0.26972304676801456 + 0.2339803418695214im], [0.9062982709068995 - 0.8403473020293996im, 0.3119486350380228 - 0.28924825550382777im, -0.3050461329156747 + 0.2057252362024914im, 0.04095125207473187 - 0.15982081713446009im], [0.9062982709068995 + 0.8403473020293994im, -0.3119486350380228 - 0.28924825550382777im, 0.30504613291567473 + 0.20572523620249142im, -0.04095125207473187 - 0.15982081713446009im], [1.0189737783639194 - 1.1244233202088691im, -0.3507316404588117 + 0.38702746237514424im, -0.024263049430048016 + 0.0847759892047897im, 0.24713434974209994 - 0.26507712029678665im], [-0.9062982709068996 - 0.8403473020293994im, 0.3119486350380228 + 0.28924825550382777im, 0.30504613291567473 + 0.20572523620249134im, -0.040951252074731895 - 0.15982081713446014im], [-1.0189737783639197 + 1.1244233202088691im, 0.3507316404588118 - 0.38702746237514424im, -0.024263049430048006 + 0.0847759892047897im, 0.24713434974209994 - 0.26507712029678665im], [1.0189737783639197 + 1.1244233202088694im, -0.3507316404588118 - 0.38702746237514424im, -0.02426304943004801 - 0.0847759892047897im, 0.24713434974209994 + 0.26507712029678665im], [1.0216187906515932 + 0.9143618781222848im, -0.35164205593601766 - 0.3147241354941861im, 0.10162156431932477 - 0.1418688013734307im, -0.2697230467680146 - 0.23398034186952144im], [1.0216187906515932 + 0.9143618781222846im, 0.35164205593601766 + 0.3147241354941861im, -0.10162156431932486 + 0.14186880137343072im, 0.2697230467680146 + 0.23398034186952144im], [-0.9062982709068995 - 0.8403473020293994im, -0.3119486350380228 - 0.2892482555038278im, -0.30504613291567473 - 0.2057252362024914im, 0.04095125207473184 + 0.15982081713446009im], [-1.0216187906515932 - 0.9143618781222846im, 0.35164205593601766 + 0.31472413549418615im, 0.10162156431932473 - 0.14186880137343066im, -0.2697230467680146 - 0.2339803418695214im], [1.0189737783639197 + 1.1244233202088694im, 0.3507316404588118 + 0.38702746237514424im, 0.024263049430047996 + 0.08477598920478968im, -0.24713434974209994 - 0.26507712029678665im], [-0.9062982709068995 + 0.8403473020293996im, -0.3119486350380228 + 0.2892482555038278im, -0.30504613291567473 + 0.20572523620249142im, 0.04095125207473184 - 0.1598208171344601im], [-1.0216187906515932 + 0.9143618781222845im, 0.35164205593601766 - 0.3147241354941861im, 0.10162156431932481 + 0.1418688013734306im, -0.26972304676801456 + 0.23398034186952144im], [-0.8885318683832807 + 0.9414398101664526im, -0.3058334241911201 + 0.32404438271520086im, 0.3824046478049515 - 0.27453371284710304im, -0.06353994910064657 - 0.2288885156162041im], [1.0216187906515932 - 0.9143618781222846im, -0.35164205593601766 + 0.3147241354941861im, 0.10162156431932474 + 0.14186880137343066im, -0.26972304676801456 + 0.2339803418695214im], [-0.8885318683832807 - 0.9414398101664526im, 0.3058334241911201 + 0.3240443827152009im, -0.38240464780495154 - 0.27453371284710304im, 0.06353994910064653 - 0.2288885156162041im], [0.8885318683832807 + 0.9414398101664526im, 0.3058334241911201 + 0.32404438271520086im, 0.3824046478049514 + 0.27453371284710304im, -0.06353994910064653 + 0.22888851561620396im], [0.8885318683832807 + 0.9414398101664526im, -0.30583342419112014 - 0.3240443827152009im, -0.3824046478049515 - 0.2745337128471031im, 0.06353994910064659 - 0.22888851561620405im], [-0.8885318683832807 - 0.9414398101664526im, -0.3058334241911201 - 0.32404438271520086im, 0.3824046478049515 + 0.27453371284710304im, -0.06353994910064657 + 0.22888851561620407im]]&Any[]&Any[]
2&2&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w311, w321]&4&625&33&32&80&0&Any[]&Vector{ComplexF64}[[0.7131270419787682 - 0.7195520923947131im, 0.642298060180892 - 0.6480849637419671im, -0.014269503329714025 + 0.4166982990612341im, -0.8320471220453409 + 0.7751051014467013im], [0.6269839890129623 + 0.6646488191538952im, 0.5647108806729183 + 0.5986347762938676im, -0.916712424016965 - 0.9681952764441353im, -0.01919402332837762 + 0.06429959661494299im], [0.6270902068724188 + 0.5870031130041317im, -0.5648065487952436 - 0.5287009727699038im, -0.9145595247021228 - 0.8545905319487334im, -0.008681495899365095 - 0.04084358107651224im], [0.7131270419787682 - 0.7195520923947131im, -0.642298060180892 + 0.6480849637419672im, 0.014269503329714049 - 0.41669829906123423im, 0.8320471220453409 - 0.7751051014467013im], [0.7131270419787681 + 0.7195520923947131im, 0.642298060180892 + 0.6480849637419671im, -0.01426950332971403 - 0.4166982990612341im, -0.8320471220453409 - 0.7751051014467013im], [-0.7136551996146511 - 0.7071909578207968im, 0.6427737603086785 + 0.6369515579235159im, -0.01642240264455628 + 0.44472176694721594im, -0.8425596494743535 - 0.7621253361593415im], [-0.6269839890129624 - 0.6646488191538952im, -0.5647108806729184 - 0.5986347762938676im, -0.916712424016965 - 0.9681952764441353im, -0.019194023328377635 + 0.06429959661494303im], [-0.6270902068724188 - 0.5870031130041318im, 0.5648065487952436 + 0.5287009727699038im, -0.9145595247021229 - 0.8545905319487335im, -0.008681495899365083 - 0.04084358107651223im], [0.6270902068724188 + 0.5870031130041317im, 0.5648065487952436 + 0.5287009727699038im, 0.9145595247021229 + 0.8545905319487334im, 0.008681495899365094 + 0.040843581076512224im], [0.713655199614651 + 0.7071909578207969im, -0.6427737603086785 - 0.6369515579235158im, -0.016422402644556234 + 0.4447217669472159im, -0.8425596494743535 - 0.7621253361593415im], [-0.7131270419787682 - 0.7195520923947132im, -0.642298060180892 - 0.6480849637419672im, -0.014269503329714096 - 0.4166982990612342im, -0.8320471220453409 - 0.7751051014467013im], [-0.713655199614651 + 0.7071909578207968im, -0.6427737603086785 + 0.6369515579235158im, 0.016422402644556234 + 0.4447217669472159im, 0.8425596494743535 - 0.7621253361593415im], [0.6269839890129624 - 0.6646488191538952im, 0.5647108806729184 - 0.5986347762938676im, -0.916712424016965 + 0.9681952764441353im, -0.019194023328377646 - 0.064299596614943im], [0.713655199614651 + 0.7071909578207969im, 0.6427737603086785 + 0.6369515579235158im, 0.016422402644556244 - 0.4447217669472158im, 0.8425596494743535 + 0.7621253361593415im], [-0.7136551996146511 + 0.7071909578207969im, 0.6427737603086785 - 0.6369515579235159im, -0.016422402644556248 - 0.44472176694721605im, -0.8425596494743536 + 0.7621253361593415im], [0.7131270419787681 + 0.7195520923947131im, -0.642298060180892 - 0.6480849637419671im, 0.014269503329714044 + 0.4166982990612342im, 0.8320471220453409 + 0.7751051014467013im], [0.7136551996146511 - 0.7071909578207969im, -0.6427737603086785 + 0.6369515579235159im, -0.016422402644556255 - 0.4447217669472159im, -0.8425596494743535 + 0.7621253361593415im], [-0.7131270419787682 - 0.7195520923947131im, 0.6422980601808921 + 0.6480849637419671im, 0.01426950332971406 + 0.4166982990612342im, 0.8320471220453409 + 0.7751051014467013im], [-0.7131270419787682 + 0.7195520923947131im, 0.642298060180892 - 0.6480849637419671im, 0.014269503329714042 - 0.4166982990612341im, 0.832047122045341 - 0.7751051014467013im], [-0.6269839890129623 + 0.6646488191538952im, 0.5647108806729184 - 0.5986347762938676im, 0.916712424016965 - 0.9681952764441353im, 0.01919402332837764 + 0.06429959661494301im], [-0.6269839890129623 + 0.6646488191538952im, -0.5647108806729184 + 0.5986347762938676im, -0.916712424016965 + 0.9681952764441352im, -0.019194023328377646 - 0.06429959661494303im], [0.713655199614651 - 0.7071909578207968im, 0.6427737603086785 - 0.6369515579235159im, 0.016422402644556224 + 0.444721766947216im, 0.8425596494743536 - 0.7621253361593415im], [0.6269839890129623 - 0.6646488191538952im, -0.5647108806729183 + 0.5986347762938676im, 0.916712424016965 - 0.9681952764441354im, 0.01919402332837763 + 0.06429959661494297im], [-0.7131270419787681 + 0.7195520923947131im, -0.642298060180892 + 0.6480849637419671im, -0.014269503329714026 + 0.4166982990612342im, -0.8320471220453409 + 0.7751051014467013im], [-0.713655199614651 - 0.7071909578207969im, -0.6427737603086785 - 0.6369515579235159im, 0.016422402644556213 - 0.44472176694721594im, 0.8425596494743535 + 0.7621253361593415im], [-0.6269839890129623 - 0.6646488191538952im, 0.5647108806729184 + 0.5986347762938676im, 0.916712424016965 + 0.9681952764441353im, 0.01919402332837765 - 0.06429959661494303im], [-0.6270902068724188 - 0.5870031130041317im, -0.5648065487952436 - 0.5287009727699037im, 0.9145595247021228 + 0.8545905319487335im, 0.00868149589936509 + 0.040843581076512224im], [0.6269839890129623 + 0.6646488191538952im, -0.5647108806729184 - 0.5986347762938676im, 0.916712424016965 + 0.9681952764441354im, 0.019194023328377646 - 0.06429959661494303im], [0.6270902068724188 - 0.5870031130041318im, -0.5648065487952436 + 0.5287009727699038im, -0.9145595247021228 + 0.8545905319487335im, -0.008681495899365095 + 0.04084358107651224im], [-0.6270902068724188 + 0.5870031130041317im, -0.5648065487952436 + 0.5287009727699038im, 0.9145595247021228 - 0.8545905319487334im, 0.008681495899365097 - 0.04084358107651223im], [-0.6270902068724188 + 0.5870031130041317im, 0.5648065487952436 - 0.5287009727699038im, -0.9145595247021229 + 0.8545905319487335im, -0.00868149589936509 + 0.04084358107651224im], [0.6270902068724188 - 0.5870031130041317im, 0.5648065487952436 - 0.5287009727699038im, 0.9145595247021229 - 0.8545905319487335im, 0.00868149589936509 - 0.04084358107651224im]]&Any[]&Any[]
3&2&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w311, w321]&4&625&33&32&80&0&Any[]&Vector{ComplexF64}[[-0.9951582338609438 - 0.45009046350901816im, -1.1893014642768687 - 0.5378976217998391im, 1.0769441044401664 + 0.45113773583857814im, 0.6244277053337718 + 0.3296077192826804im], [0.9951582338609438 - 0.45009046350901816im, 1.1893014642768687 - 0.537897621799839im, 1.0769441044401664 - 0.45113773583857814im, 0.6244277053337718 - 0.32960771928268046im], [0.9993969623133722 - 0.9458882905036876im, -1.1943671169375385 + 1.1304195560678763im, -5.67810477283477 - 7.770096381228245im, -7.0103121756881155 + 5.167462033918702im], [-0.9951582338609438 - 0.4500904635090181im, 1.1893014642768687 + 0.5378976217998391im, -1.0769441044401664 - 0.4511377358385782im, -0.6244277053337718 - 0.32960771928268046im], [0.9446573711654376 - 0.9990313855282718im, 1.1289484993840484 - 1.193930220581731im, -5.8670823278370525 + 7.725834149683903im, -6.784875274845408 - 5.1130243306640315im], [-1.005330187213987 + 1.340466612862493im, 1.2014578416304431 - 1.6019752952316744im, 0.8879665494378772 - 1.3324217890242467im, 0.849864606176493 - 0.9885282168316427im], [-0.9951582338609438 + 0.45009046350901816im, -1.1893014642768687 + 0.5378976217998391im, 1.0769441044401664 - 0.4511377358385782im, 0.6244277053337718 - 0.32960771928268046im], [-0.9993969623133722 + 0.9458882905036876im, 1.1943671169375383 - 1.1304195560678763im, -5.678104772834773 - 7.7700963812282575im, -7.010312175688127 + 5.167462033918706im], [0.9993969623133723 - 0.9458882905036877im, 1.1943671169375385 - 1.1304195560678763im, 5.678104772834773 + 7.770096381228256im, 7.010312175688125 - 5.167462033918706im], [1.005330187213987 - 1.3404666128624927im, -1.201457841630443 + 1.6019752952316744im, 0.8879665494378773 - 1.332421789024247im, 0.849864606176493 - 0.9885282168316427im], [-0.9446573711654376 + 0.9990313855282719im, -1.1289484993840482 + 1.193930220581731im, -5.867082327837065 + 7.725834149683896im, -6.784875274845402 - 5.113024330664044im], [0.9993969623133722 + 0.9458882905036876im, 1.1943671169375383 + 1.130419556067876im, 5.678104772834776 - 7.77009638122825im, 7.010312175688121 + 5.167462033918707im], [-0.9446573711654374 - 0.9990313855282718im, -1.1289484993840482 - 1.193930220581731im, -5.8670823278370525 - 7.725834149683887im, -6.784875274845393 + 5.1130243306640315im], [1.005330187213987 - 1.3404666128624927im, 1.201457841630443 - 1.6019752952316744im, -0.8879665494378775 + 1.332421789024247im, -0.849864606176493 + 0.9885282168316428im], [0.9993969623133722 + 0.9458882905036877im, -1.1943671169375383 - 1.1304195560678763im, -5.67810477283477 + 7.770096381228242im, -7.010312175688114 - 5.167462033918702im], [0.9446573711654374 - 0.9990313855282716im, -1.1289484993840482 + 1.193930220581731im, 5.867082327837065 - 7.725834149683889im, 6.784875274845395 + 5.113024330664043im], [-0.9993969623133724 - 0.9458882905036877im, 1.1943671169375383 + 1.1304195560678763im, -5.678104772834769 + 7.770096381228236im, -7.0103121756881075 - 5.167462033918701im], [-0.9446573711654375 + 0.9990313855282718im, 1.1289484993840482 - 1.1939302205817308im, 5.867082327837058 - 7.7258341496839im, 6.7848752748454055 + 5.113024330664037im], [0.9951582338609438 + 0.45009046350901805im, -1.1893014642768687 - 0.537897621799839im, -1.0769441044401664 - 0.45113773583857814im, -0.6244277053337718 - 0.3296077192826803im], [0.9446573711654375 + 0.9990313855282716im, -1.1289484993840482 - 1.1939302205817308im, 5.8670823278370605 + 7.725834149683891im, 6.7848752748453975 - 5.11302433066404im], [0.9446573711654375 + 0.9990313855282718im, 1.1289484993840482 + 1.193930220581731im, -5.867082327837061 - 7.725834149683898im, -6.784875274845404 + 5.11302433066404im], [-0.999396962313372 - 0.9458882905036876im, -1.1943671169375383 - 1.130419556067876im, 5.678104772834773 - 7.770096381228256im, 7.010312175688125 + 5.167462033918706im], [-0.9446573711654374 - 0.9990313855282716im, 1.128948499384048 + 1.1939302205817308im, 5.867082327837065 + 7.7258341496838865im, 6.784875274845392 - 5.113024330664043im], [0.9951582338609438 + 0.45009046350901816im, 1.1893014642768687 + 0.537897621799839im, 1.0769441044401664 + 0.4511377358385782im, 0.6244277053337718 + 0.3296077192826804im], [-1.005330187213987 + 1.340466612862493im, -1.2014578416304431 + 1.6019752952316744im, -0.8879665494378775 + 1.332421789024247im, -0.8498646061764928 + 0.9885282168316428im], [-0.9951582338609438 + 0.4500904635090181im, 1.1893014642768687 - 0.537897621799839im, -1.0769441044401664 + 0.45113773583857814im, -0.6244277053337718 + 0.3296077192826803im], [-0.9993969623133722 + 0.9458882905036877im, -1.1943671169375383 + 1.1304195560678763im, 5.678104772834768 + 7.770096381228243im, 7.010312175688115 - 5.1674620339187im], [0.9951582338609438 - 0.4500904635090181im, -1.1893014642768687 + 0.5378976217998389im, -1.0769441044401664 + 0.4511377358385782im, -0.6244277053337718 + 0.32960771928268034im], [-1.005330187213987 - 1.340466612862493im, 1.201457841630443 + 1.6019752952316744im, 0.8879665494378773 + 1.332421789024247im, 0.849864606176493 + 0.9885282168316427im], [1.005330187213987 + 1.340466612862493im, 1.2014578416304431 + 1.6019752952316744im, -0.8879665494378776 - 1.332421789024247im, -0.849864606176493 - 0.9885282168316429im], [1.005330187213987 + 1.3404666128624927im, -1.201457841630443 - 1.6019752952316744im, 0.8879665494378775 + 1.332421789024247im, 0.8498646061764928 + 0.9885282168316428im], [-1.005330187213987 - 1.340466612862493im, -1.2014578416304431 - 1.6019752952316744im, -0.8879665494378775 - 1.332421789024247im, -0.8498646061764928 - 0.9885282168316429im]]&Any[]&Any[]
4&2&false&1&1&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w311, w321]&4&625&33&32&80&0&Any[]&Vector{ComplexF64}[[-0.5667960270947856 - 0.7780920180587461im, -0.6090670251409666 - 0.8361212289261856im, 0.8377563803943122 + 1.1480907751728864im, 0.05851446273040504 + 0.1462011912553532im], [0.4075362091962148 - 0.3694371593564703im, 0.4379297925651404 - 0.39698935925700424im, -0.20125451483801587 + 1.1636776677567637im, -2.228326465610005 + 0.15281697514453804im], [0.5667960270947856 - 0.778092018058746im, -0.6090670251409666 + 0.8361212289261856im, -0.8377563803943122 + 1.1480907751728866im, -0.058514462730405024 + 0.1462011912553532im], [-0.5667960270947855 - 0.7780920180587461im, 0.6090670251409664 + 0.8361212289261856im, -0.8377563803943121 - 1.1480907751728864im, -0.05851446273040503 - 0.14620119125535316im], [0.3794963324254646 - 0.4112860688675658im, 0.4077987339237853 - 0.4419593124727384im, 0.184196831670933 + 1.2457653183340662im, 2.439158797740183 - 0.8389225502423031im], [-0.5618188503742751 + 0.18956305381602892im, 0.6037186562854184 - 0.20370044909481666im, 0.8206986972272293 - 0.28638590944404785im, 0.26934679486058255 + 0.029206700623725882im], [-0.40753620919621475 + 0.36943715935647026im, -0.4379297925651404 + 0.39698935925700424im, -0.20125451483801576 + 1.163677667756764im, -2.2283264656100052 + 0.15281697514453813im], [-0.5667960270947856 + 0.7780920180587461im, 0.6090670251409666 - 0.8361212289261856im, -0.8377563803943122 + 1.1480907751728866im, -0.058514462730405024 + 0.14620119125535316im], [0.5667960270947855 - 0.7780920180587461im, 0.6090670251409666 - 0.8361212289261856im, 0.8377563803943121 - 1.1480907751728866im, 0.05851446273040501 - 0.14620119125535316im], [0.5618188503742753 - 0.1895630538160289im, -0.6037186562854185 + 0.20370044909481663im, 0.8206986972272293 - 0.2863859094440478im, 0.2693467948605825 + 0.02920670062372585im], [-0.37949633242546454 + 0.4112860688675658im, -0.40779873392378524 + 0.44195931247273834im, 0.1841968316709331 + 1.245765318334066im, 2.4391587977401827 - 0.8389225502423032im], [0.5618188503742753 + 0.18956305381602892im, 0.6037186562854185 + 0.20370044909481663im, -0.8206986972272294 - 0.2863859094440478im, -0.2693467948605825 + 0.02920670062372586im], [-0.37949633242546454 - 0.4112860688675658im, -0.40779873392378524 - 0.44195931247273834im, 0.18419683167093312 - 1.2457653183340658im, 2.4391587977401827 + 0.8389225502423034im], [0.5618188503742751 - 0.18956305381602886im, 0.6037186562854184 - 0.20370044909481658im, -0.8206986972272293 + 0.28638590944404774im, -0.26934679486058255 - 0.029206700623725816im], [0.5618188503742751 + 0.18956305381602892im, -0.6037186562854184 - 0.20370044909481663im, 0.8206986972272293 + 0.2863859094440478im, 0.2693467948605825 - 0.029206700623725837im], [0.3794963324254646 - 0.4112860688675658im, -0.4077987339237853 + 0.44195931247273834im, -0.18419683167093298 - 1.2457653183340662im, -2.439158797740183 + 0.8389225502423031im], [-0.5618188503742751 - 0.18956305381602892im, 0.6037186562854184 + 0.20370044909481663im, 0.8206986972272293 + 0.28638590944404785im, 0.26934679486058255 - 0.029206700623725875im], [-0.37949633242546454 + 0.4112860688675658im, 0.40779873392378524 - 0.44195931247273834im, -0.1841968316709331 - 1.2457653183340658im, -2.4391587977401827 + 0.8389225502423033im], [0.5667960270947855 + 0.7780920180587461im, -0.6090670251409664 - 0.8361212289261856im, -0.8377563803943122 - 1.1480907751728866im, -0.058514462730405024 - 0.14620119125535316im], [0.3794963324254646 + 0.4112860688675658im, -0.4077987339237853 - 0.4419593124727384im, -0.18419683167093304 + 1.2457653183340662im, -2.439158797740183 - 0.8389225502423032im], [0.37949633242546454 + 0.4112860688675658im, 0.40779873392378524 + 0.44195931247273834im, 0.18419683167093318 - 1.245765318334066im, 2.4391587977401827 + 0.8389225502423033im], [-0.5618188503742751 - 0.18956305381602892im, -0.6037186562854184 - 0.20370044909481663im, -0.8206986972272292 - 0.28638590944404785im, -0.2693467948605825 + 0.029206700623725827im], [-0.3794963324254646 - 0.4112860688675658im, 0.40779873392378535 + 0.44195931247273834im, -0.18419683167093304 + 1.245765318334066im, -2.4391587977401827 - 0.8389225502423032im], [0.5667960270947855 + 0.7780920180587461im, 0.6090670251409664 + 0.8361212289261856im, 0.8377563803943122 + 1.1480907751728866im, 0.058514462730405024 + 0.14620119125535316im], [-0.5618188503742751 + 0.18956305381602895im, -0.6037186562854184 + 0.20370044909481666im, -0.8206986972272292 + 0.2863859094440479im, -0.2693467948605825 - 0.029206700623725844im], [-0.40753620919621475 + 0.36943715935647026im, 0.4379297925651404 - 0.39698935925700424im, 0.20125451483801587 - 1.163677667756764im, 2.2283264656100052 - 0.15281697514453796im], [-0.5667960270947855 + 0.778092018058746im, -0.6090670251409664 + 0.8361212289261856im, 0.8377563803943121 - 1.1480907751728866im, 0.05851446273040501 - 0.14620119125535316im], [0.4075362091962148 - 0.36943715935647026im, -0.4379297925651404 + 0.39698935925700424im, 0.20125451483801585 - 1.1636776677567642im, 2.2283264656100052 - 0.152816975144538im], [-0.40753620919621475 - 0.3694371593564703im, 0.4379297925651404 + 0.3969893592570043im, 0.20125451483801585 + 1.163677667756764im, 2.2283264656100052 + 0.15281697514453796im], [0.40753620919621475 + 0.36943715935647026im, 0.4379297925651404 + 0.39698935925700424im, -0.20125451483801587 - 1.1636776677567642im, -2.2283264656100057 - 0.1528169751445379im], [0.40753620919621475 + 0.36943715935647026im, -0.4379297925651404 - 0.39698935925700424im, 0.20125451483801587 + 1.1636776677567642im, 2.2283264656100057 + 0.15281697514453785im], [-0.4075362091962148 - 0.36943715935647026im, -0.4379297925651404 - 0.39698935925700424im, -0.2012545148380158 - 1.1636776677567635im, -2.228326465610005 - 0.15281697514453818im]]&Any[]&Any[]
