No.&H&convolution&di&dx&dy&fix_seed&m&reg&reg_dist_params&reg_parameterized&runcount&start_params_complex&stride&width&x_dist_params&x_parameterized&y_dist_params&y_parameterized&variables&n&CBB&BKK&N_C&N_DM&N_R&Real_sols&All_sols&L_values&Idx_vals
1&1&false&1&1&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221, w231, w241]&5&243&17&16&39&2&Any[[-1.4964408360137957, -0.22286802394199923, 0.026507396516834064, -0.9016031590251545, 0.9610364745033217], [1.4964408360137957, 0.2228680239419992, -0.026507396516834064, 0.9016031590251544, -0.9610364745033217]]&Vector{ComplexF64}[[-0.008046271872435354 + 0.49545008936512286im, -0.021342776367292617 + 0.5662737971133925im, 0.8544346903340879 - 1.2499706805306687im, -48.57514900481847 + 45.86850031070802im, 47.40527686062996 + 50.18510104583191im], [-0.008046271872435362 - 0.4954500893651228im, -0.021342776367292645 - 0.5662737971133925im, 0.8544346903340951 + 1.2499706805306692im, -48.57514900481839 - 45.868500310708im, 47.40527686062994 - 50.18510104583183im], [-0.00012294775646366974 + 0.5074278426955576im, -0.0003533617851449495 + 0.5999114343402633im, 179.7245434907062 - 4.986091920706574im, -5.0964693800254555 - 177.0913545362593im, 0.23596467137830648 + 39.85807742582792im], [0.008046271872435345 - 0.4954500893651228im, 0.0213427763672926 - 0.5662737971133927im, -0.8544346903340879 + 1.2499706805306692im, 48.57514900481848 - 45.86850031070801im, -47.40527686062995 - 50.18510104583191im], [0.00012294775646366698 - 0.5074278426955576im, 0.0003533617851449415 - 0.5999114343402633im, -179.7245434907076 + 4.986091920706551im, 5.09646938002543 + 177.09135453626075im, -0.23596467137830182 - 39.85807742582794im], [0.06862872382655617 + 0.7671705003295664im, 2.894807742189382 + 0.643807913276256im, -0.021958977066214108 + 0.09688236051604254im, 0.7244227158504709 - 3.253545465105368im, -0.6908179442594417 + 3.3104928650068697im], [0.0 + 1.6722375607589175im, -6.018531076210112e-35 - 0.32650077013027545im, 1.504632769052528e-36 + 0.029130557797634248im, -1.6851887013388314e-34 - 0.9874443891871543im, 0.0 + 1.0392844881651062im], [-0.06862872382655613 - 0.7671705003295662im, -2.8948077421893834 - 0.6438079132762559im, 0.02195897706621411 - 0.09688236051604257im, -0.7244227158504707 + 3.2535454651053684im, 0.6908179442594417 - 3.3104928650068706im], [0.00012294775646367028 + 0.5074278426955576im, 0.00035336178514495107 + 0.5999114343402634im, -179.72454349070568 - 4.986091920706578im, 5.096469380025459 - 177.09135453625882im, -0.23596467137830696 + 39.85807742582785im], [4.81482486096809e-34 - 1.6722375607589173im, 1.6851887013388314e-34 + 0.32650077013027545im, -9.027796614315168e-36 - 0.02913055779763425im, 3.851859888774472e-34 + 0.9874443891871543im, -7.222237291452134e-35 - 1.0392844881651062im], [-1.4964408360137957 + 3.009265538105056e-36im, -0.22286802394199923 - 7.52316384526264e-37im, 0.026507396516834064 + 4.70197740328915e-38im, -0.9016031590251545 - 3.009265538105056e-36im, 0.9610364745033217 + 2.256949153578792e-36im], [1.4964408360137957 + 3.503246160812043e-46im, 0.2228680239419992 - 8.758115402030107e-47im, -0.026507396516834064 + 5.473822126268817e-48im, 0.9016031590251544 + 0.0im, -0.9610364745033217 + 1.7516230804060213e-46im], [-0.00012294775646367023 - 0.5074278426955576im, -0.00035336178514495074 - 0.5999114343402633im, 179.72454349070617 + 4.986091920706584im, -5.096469380025466 + 177.09135453625927im, 0.23596467137830707 - 39.85807742582786im], [0.00804627187243539 + 0.49545008936512286im, 0.021342776367292725 + 0.5662737971133928im, -0.8544346903340976 - 1.2499706805306683im, 48.57514900481835 + 45.868500310707844im, -47.405276860629776 + 50.18510104583178im], [-0.06862872382655612 + 0.7671705003295662im, -2.894807742189383 + 0.6438079132762556im, 0.021958977066214098 + 0.09688236051604257im, -0.7244227158504706 - 3.2535454651053684im, 0.6908179442594415 + 3.3104928650068706im], [0.06862872382655616 - 0.7671705003295664im, 2.8948077421893825 - 0.643807913276256im, -0.021958977066214108 - 0.09688236051604257im, 0.7244227158504708 + 3.253545465105368im, -0.6908179442594418 - 3.31049286500687im]]&Any[0.19683861290726093, 0.19683861290726093]&Any[0, 0]
2&1&false&1&1&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221, w231, w241]&5&243&17&17&39&3&Any[[-1.1186652332293305, -0.8483659609060957, 0.7354809539565244, -0.3309451146390021, 0.5102369424301857], [1.1186652332293305, 0.8483659609060957, -0.7354809539565244, 0.3309451146390021, -0.5102369424301857], [0.0, 0.0, 8.051435961996417e-233, -1.2077153942994625e-232, -1.6102871923992833e-232]]&Vector{ComplexF64}[[-9.027796614315168e-36 + 1.3224446230924871im, -9.027796614315168e-36 - 0.9659527255630873im, 9.027796614315168e-36 + 0.9221635794371628im, -3.009265538105056e-36 - 0.28668978262382694im, 1.2037062152420224e-35 + 0.5551824224356197im], [-0.047422402905880914 + 0.1433146262776871im, -0.313443033558757 + 0.7698494465588788im, 0.20110436483240796 - 0.5200004999777774im, -3.854001650062835 - 1.5648184686646436im, 0.2284732769294043 - 0.5401492640131389im], [-0.03672170894863535 - 0.5080872316561117im, -7.273680354987791 + 8.161908135830407im, 7.649760992302566 + 6.391199996171498im, -0.06500660999807867 + 0.7864637875394832im, 1.6981271800941053 - 3.842010816974386im], [1.8367099231598242e-39 - 1.322444623092487im, 9.183549615799121e-40 + 0.9659527255630873im, -1.4693679385278594e-39 - 0.9221635794371627im, 4.1325973271096045e-40 + 0.28668978262382694im, 0.0 - 0.5551824224356197im], [0.036721708948635336 + 0.5080872316561118im, 7.273680354987791 - 8.161908135830414im, -7.6497609923025705 - 6.391199996171496im, 0.06500660999807863 - 0.7864637875394832im, -1.6981271800941036 + 3.8420108169743865im], [-0.0474224029058809 - 0.14331462627768712im, -0.313443033558757 - 0.7698494465588789im, 0.20110436483240787 + 0.5200004999777775im, -3.8540016500628353 + 1.5648184686646436im, 0.22847327692940428 + 0.540149264013139im], [-1.1186652332293305 - 1.1479437019748901e-41im, -0.8483659609060957 + 2.152394441202919e-42im, 0.7354809539565244 + 0.0im, -0.3309451146390021 + 1.4349296274686127e-42im, 0.5102369424301857 - 1.4349296274686127e-42im], [0.0474224029058809 + 0.1433146262776871im, 0.313443033558757 + 0.7698494465588787im, -0.20110436483240787 - 0.5200004999777774im, 3.854001650062835 - 1.5648184686646434im, -0.22847327692940422 - 0.5401492640131389im], [0.016192569847410205 - 0.44024584209582157im, 8.03343637437219 - 13.952960185098744im, -0.7954571046637348 + 4.387098502261854im, 0.04114720919310324 + 0.9347224006746125im, -16.030109688712173 - 8.607895644603321im], [1.1186652332293305 + 7.174648137343064e-43im, 0.8483659609060957 - 1.3452465257518244e-42im, -0.7354809539565244 + 7.174648137343064e-43im, 0.3309451146390021 + 0.0im, -0.5102369424301857 + 1.2555634240350361e-42im], [-0.01619256984741019 - 0.44024584209582157im, -8.033436374372178 - 13.95296018509874im, 0.7954571046637342 + 4.387098502261854im, -0.041147209193103204 + 0.9347224006746125im, 16.030109688712173 - 8.60789564460331im], [0.016192569847410267 + 0.4402458420958216im, 8.033436374372188 + 13.952960185098696im, -0.7954571046637374 - 4.3870985022618525im, 0.041147209193103385 - 0.9347224006746125im, -16.030109688712127 + 8.607895644603321im], [-0.01619256984741024 + 0.4402458420958216im, -8.033436374372197 + 13.952960185098723im, 0.7954571046637362 - 4.387098502261854im, -0.041147209193103315 - 0.9347224006746125im, 16.030109688712155 + 8.60789564460333im], [0.0 - 3.47891846971333e-234im, 0.0 - 1.0064294952495521e-233im, 8.051435961996417e-233 + 0.0im, -1.2077153942994625e-232 + 0.0im, -1.6102871923992833e-232 + 0.0im], [0.04742240290588091 - 0.1433146262776871im, 0.313443033558757 - 0.7698494465588788im, -0.20110436483240793 + 0.5200004999777774im, 3.8540016500628345 + 1.5648184686646436im, -0.22847327692940428 + 0.5401492640131389im], [0.03672170894863538 - 0.5080872316561118im, 7.273680354987792 + 8.161908135830407im, -7.649760992302564 + 6.3911999961714985im, 0.06500660999807868 + 0.7864637875394831im, -1.6981271800941058 - 3.8420108169743847im], [-0.036721708948635336 + 0.5080872316561117im, -7.2736803549878 - 8.161908135830412im, 7.6497609923025705 - 6.3911999961715065im, -0.06500660999807865 - 0.7864637875394833im, 1.698127180094106 + 3.842010816974388im]]&Any[0.7602831297390952, 0.7602831297390952, 3.6903850560021203]&Any[0, 0, 1]
3&1&false&1&1&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221, w231, w241]&5&243&17&17&39&3&Any[[-1.7400561017970069, -0.865193192104231, 0.7934516611393215, -0.8033613134144864, -0.36272381235243223], [1.7400561017970066, 0.865193192104231, -0.7934516611393214, 0.8033613134144864, 0.36272381235243223], [-5.103203814961955e-203, 0.0, 5.103203814961955e-203, -5.103203814961955e-203, -2.2966094203001022e-203]]&Vector{ComplexF64}[[-1.88079096131566e-37 + 2.821549259608303im, 1.88079096131566e-37 - 1.0683077314457392im, 1.88079096131566e-37 + 1.5880841083480504im, 0.0 - 1.1044154291359036im, -3.76158192263132e-37 - 0.4462952773588302im], [0.17396534069697592 + 1.5725435020071639im, 2.1235965211619248 - 3.545376874984407im, -4.0486253510852865 - 3.561639585896476im, 3.7875774515728655 - 3.7064660430688288im, 0.8717566194372344 - 1.4765395584494734im], [-0.0012948955502007802 - 1.3094073566845548im, -135.50216067319434 - 323.9330464274052im, 0.009664384617429472 + 2.7286808577597546im, -0.12521321113443795 - 10.172890507113317im, -325.0102870150319 + 135.81005611915828im], [3.851859888774472e-34 - 2.821549259608303im, 0.0 + 1.0683077314457394im, -1.5407439555097887e-33 - 1.5880841083480504im, -1.6851887013388314e-34 + 1.1044154291359038im, -5.7777898331617076e-34 + 0.4462952773588302im], [0.0012948955502008472 + 1.3094073566845548im, 135.5021606731984 + 323.93304642739946im, -0.00966438461742997 - 2.7286808577597546im, 0.12521321113444447 + 10.17289050711332im, 325.01028701502617 - 135.8100561191623im], [0.05506443886436186 - 1.3682174183267395im, 10.607988845431736 + 11.163606542716678im, -0.5351583980769732 + 3.1576838453639673im, 11.389258207039179 - 10.119809216084404im, 4.154995444523507 + 4.658812416903948im], [-1.7400561017970069 + 0.0im, -0.865193192104231 + 2.2420775429197073e-44im, 0.7934516611393215 + 0.0im, -0.8033613134144864 + 1.1210387714598537e-44im, -0.36272381235243223 + 2.2420775429197073e-44im], [-0.05506443886436192 + 1.3682174183267395im, -10.607988845431723 - 11.163606542716675im, 0.5351583980769736 - 3.157683845363966im, -11.389258207039177 + 10.119809216084393im, -4.15499544452351 - 4.658812416903945im], [0.0012948955502008472 - 1.3094073566845548im, 135.5021606731984 - 323.93304642739946im, -0.00966438461742997 + 2.7286808577597546im, 0.12521321113444447 - 10.17289050711332im, 325.01028701502617 + 135.8100561191623im], [1.7400561017970066 + 1.8367099231598242e-40im, 0.865193192104231 - 4.591774807899561e-41im, -0.7934516611393214 - 1.1479437019748901e-41im, 0.8033613134144864 - 4.591774807899561e-41im, 0.36272381235243223 - 5.739718509874451e-42im], [0.17396534069697597 - 1.5725435020071639im, 2.1235965211619257 + 3.5453768749844046im, -4.048625351085286 + 3.5616395858964753im, 3.7875774515728637 + 3.7064660430688297im, 0.8717566194372345 + 1.476539558449473im], [-0.17396534069697595 + 1.5725435020071639im, -2.123596521161925 - 3.545376874984405im, 4.0486253510852865 - 3.561639585896477im, -3.7875774515728673 - 3.7064660430688288im, -0.8717566194372343 - 1.476539558449473im], [-0.0012948955502008472 + 1.3094073566845548im, -135.5021606731984 + 323.93304642739946im, 0.00966438461742997 - 2.7286808577597546im, -0.12521321113444447 + 10.17289050711332im, -325.01028701502617 - 135.8100561191623im], [-5.103203814961955e-203 + 1.020640762992391e-202im, 0.0 - 3.6072188240532096e-203im, 5.103203814961955e-203 - 1.020640762992391e-202im, -5.103203814961955e-203 + 0.0im, -2.2966094203001022e-203 + 1.020640762992391e-202im], [-0.17396534069697592 - 1.5725435020071639im, -2.1235965211619248 + 3.5453768749844055im, 4.048625351085288 + 3.5616395858964776im, -3.7875774515728673 + 3.706466043068831im, -0.871756619437234 + 1.4765395584494732im], [-0.05506443886436185 - 1.3682174183267395im, -10.607988845431734 + 11.163606542716694im, 0.5351583980769735 + 3.1576838453639673im, -11.389258207039196 - 10.119809216084406im, -4.154995444523513 + 4.6588124169039515im], [0.05506443886436188 + 1.3682174183267395im, 10.607988845431722 - 11.163606542716698im, -0.5351583980769736 - 3.1576838453639664im, 11.389258207039202 + 10.119809216084397im, 4.154995444523513 - 4.658812416903953im]]&Any[1.3738433294929484, 1.3738433294929484, 2.9404051777321887]&Any[0, 0, 1]
4&1&false&1&1&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221, w231, w241]&5&243&17&16&39&2&Any[[-0.6521852828726601, -0.16485930503722174, 0.17625214658808194, -0.02182768382993181, 0.5557815911724298], [0.6521852828726601, 0.16485930503722174, -0.17625214658808194, 0.02182768382993181, -0.5557815911724298]]&Vector{ComplexF64}[[0.0010437034374693158 + 0.24169168270849792im, 0.07209675357072236 + 1.9601728554211466im, -0.009321836950739583 - 0.668316594411388im, 7.7471776277389015 - 0.2804937836230645im, -0.2386626376829309 - 6.545509790529336im], [-7.716472749319586e-5 + 0.27197421972045766im, -751.7833534014092 - 222.92899338004196im, 0.0015224901191949142 - 1.069787110171143im, -0.0006819383912552266 - 0.28276425328964333im, 222.69736957378691 - 751.0001671701458im], [-0.6521852828726601 + 7.703719777548943e-34im, -0.16485930503722174 - 1.925929944387236e-34im, 0.17625214658808194 + 1.6851887013388314e-34im, -0.02182768382993181 + 0.0im, 0.5557815911724298 + 6.2592723192585165e-34im], [-0.0010437034374693153 - 0.24169168270849792im, -0.07209675357072226 - 1.9601728554211468im, 0.00932183695073958 + 0.6683165944113881im, -7.747177627738908 + 0.2804937836230644im, 0.23866263768293078 + 6.545509790529342im], [0.6521852828726601 - 1.925929944387236e-34im, 0.16485930503722174 + 1.8055593228630336e-35im, -0.17625214658808194 - 6.018531076210112e-35im, 0.02182768382993181 + 0.0im, -0.5557815911724298 - 1.6851887013388314e-34im], [6.162975822039155e-33 - 0.7639771159332349im, 3.0814879110195774e-33 + 0.18917752483673383im, 6.259272319258517e-33 - 0.2341017403799243im, 0.0 + 0.023548048288992457im, -1.232595164407831e-32 - 0.6381541793055477im], [-0.01939758935862145 - 0.32574290316544674im, -0.3777952980883765 + 1.1436464843318905im, 3.2931556609836696 + 1.0999760757635637im, -0.021573306310574376 + 0.10565678377466789im, 1.2858678263114864 - 3.8707756782570786im], [3.4987378756333686e-48 + 0.7639771159332349im, 1.3684555315672042e-48 - 0.18917752483673383im, -5.473822126268817e-48 + 0.2341017403799243im, 2.7369110631344083e-48 - 0.023548048288992457im, -5.473822126268817e-48 + 0.6381541793055477im], [-7.716472749319586e-5 - 0.27197421972045766im, -751.7833534014092 + 222.92899338004196im, 0.0015224901191949142 + 1.069787110171143im, -0.0006819383912552266 + 0.28276425328964333im, 222.69736957378691 + 751.0001671701458im], [0.019397589358621455 + 0.32574290316544674im, 0.37779529808837664 - 1.1436464843318908im, -3.293155660983669 - 1.0999760757635653im, 0.02157330631057439 - 0.10565678377466788im, -1.285867826311488 + 3.870775678257078im], [0.001043703437469316 - 0.24169168270849792im, 0.0720967535707224 - 1.9601728554211464im, -0.009321836950739584 + 0.668316594411388im, 7.747177627738905 + 0.2804937836230645im, -0.23866263768293083 + 6.545509790529341im], [-0.001043703437469317 + 0.2416916827084979im, -0.07209675357072234 + 1.9601728554211455im, 0.009321836950739588 - 0.6683165944113878im, -7.747177627738902 - 0.28049378362306476im, 0.2386626376829311 - 6.545509790529338im], [7.716472749319586e-5 + 0.27197421972045766im, 751.7833534014092 - 222.92899338004196im, -0.0015224901191949142 - 1.069787110171143im, 0.0006819383912552266 - 0.28276425328964333im, -222.69736957378691 - 751.0001671701458im], [7.716472749319586e-5 - 0.27197421972045766im, 751.7833534014092 + 222.92899338004196im, -0.0015224901191949142 + 1.069787110171143im, 0.0006819383912552266 + 0.28276425328964333im, -222.69736957378691 + 751.0001671701458im], [0.019397589358621466 - 0.32574290316544674im, 0.3777952980883767 + 1.1436464843318905im, -3.293155660983668 + 1.0999760757635648im, 0.021573306310574393 + 0.10565678377466789im, -1.2858678263114873 - 3.870775678257077im], [-0.019397589358621452 + 0.32574290316544674im, -0.37779529808837675 - 1.143646484331891im, 3.2931556609836696 - 1.0999760757635646im, -0.021573306310574383 - 0.1056567837746679im, 1.2858678263114875 + 3.8707756782570786im]]&Any[0.057424838779301976, 0.057424838779301976]&Any[0, 0]
5&1&false&1&1&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221, w231, w241]&5&243&17&17&39&3&Any[[0.6272481220258745, 0.09942183407994129, 0.6216305909178461, -0.12224563681459398, 0.30889964923611885], [-0.6272481220258744, -0.09942183407994129, -0.6216305909178461, 0.12224563681459398, -0.30889964923611885], [0.0, 2.886872186753777e-202, 8.165126103939127e-202, 4.082563051969564e-202, -6.1238445779543455e-202]]&Vector{ComplexF64}[[-0.01052201749662552 + 0.4820005926068316im, -4.638406816850606 - 0.6060255594876283im, -0.5010713563207922 + 3.728379633716542im, 0.04100799945991383 - 0.4698102386305203im, -0.0931508344686739 + 1.1239316039970004im], [0.010522017496625511 + 0.48200059260683165im, 4.638406816850607 - 0.6060255594876276im, 0.5010713563207917 + 3.728379633716543im, -0.04100799945991382 - 0.46981023863052046im, 0.09315083446867387 + 1.1239316039970006im], [-0.0030031588560473525 - 0.6235374761546358im, -0.0074087719800757365 + 0.39130146654533887im, -0.34482516939456276 + 6.664279412036184im, 22.503966512017318 - 8.048529569352565im, -8.274828719372746 - 21.499244481162368im], [0.010522017496625525 - 0.48200059260683153im, 4.638406816850606 + 0.606025559487628im, 0.501071356320792 - 3.7283796337165422im, -0.041007999459913826 + 0.4698102386305202im, 0.0931508344686739 - 1.1239316039969998im], [0.003003158856047381 + 0.6235374761546358im, 0.0074087719800758145 - 0.3913014665453391im, 0.34482516939456653 - 6.664279412036191im, -22.5039665120172 + 8.0485295693525im, 8.274828719372683 + 21.499244481162247im], [0.027419607419447767 - 0.6128703835172864im, 0.07566582755358378 + 0.4043813940706088im, 3.521748419593274 + 6.055947155903104im, -2.4735207112949693 + 0.8040718658422242im, 4.887165006623121 - 3.1430836970373126im], [3.912045199536573e-35 - 1.03989722591282im, 1.2037062152420224e-35 + 0.12107206717302965im, 9.62964972193618e-35 + 0.9724975711614342im, 3.611118645726067e-35 - 0.22807591900665194im, -7.222237291452134e-35 + 0.5941613625772746im], [-0.02741960741944781 + 0.6128703835172864im, -0.07566582755358392 - 0.4043813940706088im, -3.521748419593279 - 6.055947155903097im, 2.4735207112949644 - 0.8040718658422291im, -4.887165006623115 + 3.1430836970373157im], [0.6272481220258745 - 5.473822126268817e-48im, 0.09942183407994129 + 0.0im, 0.6216305909178461 + 1.3684555315672042e-48im, -0.12224563681459398 + 4.707088463654569e-49im, 0.30889964923611885 + 4.1053665947016125e-48im], [1.4670169498262148e-35 + 1.03989722591282im, 1.504632769052528e-36 - 0.12107206717302968im, 2.7083389842945504e-35 - 0.9724975711614343im, -6.018531076210112e-36 + 0.228075919006652im, -1.2037062152420224e-35 - 0.5941613625772746im], [0.0030031588560473646 - 0.6235374761546358im, 0.00740877198007577 + 0.3913014665453389im, 0.3448251693945637 + 6.6642794120361835im, -22.503966512017275 - 8.048529569352597im, 8.274828719372778 - 21.499244481162325im], [-0.003003158856047381 + 0.6235374761546358im, -0.0074087719800758145 - 0.3913014665453391im, -0.34482516939456653 - 6.664279412036191im, 22.5039665120172 + 8.0485295693525im, -8.274828719372683 + 21.499244481162247im], [-0.6272481220258744 - 1.793662034335766e-43im, -0.09942183407994129 + 1.793662034335766e-43im, -0.6216305909178461 + 0.0im, 0.12224563681459398 + 0.0im, -0.30889964923611885 - 3.587324068671532e-43im], [0.0 + 0.0im, 2.886872186753777e-202 + 0.0im, 8.165126103939127e-202 + 0.0im, 4.082563051969564e-202 + 0.0im, -6.1238445779543455e-202 + 0.0im], [-0.010522017496625518 - 0.48200059260683153im, -4.6384068168506065 + 0.6060255594876276im, -0.5010713563207916 - 3.7283796337165422im, 0.041007999459913826 + 0.46981023863052024im, -0.09315083446867388 - 1.1239316039969998im], [-0.027419607419447746 - 0.6128703835172864im, -0.0756658275535837 + 0.40438139407060875im, -3.5217484195932762 + 6.055947155903103im, 2.4735207112949733 + 0.8040718658422286im, -4.887165006623118 - 3.143083697037314im], [0.027419607419447774 + 0.6128703835172864im, 0.07566582755358373 - 0.4043813940706086im, 3.521748419593276 - 6.055947155903101im, -2.4735207112949698 - 0.8040718658422267im, 4.887165006623118 + 3.143083697037314im]]&Any[0.5177961577052084, 0.5177961577052084, 0.7901371281709355]&Any[0, 0, 1]
6&1&false&1&1&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w211, w221, w231, w241]&5&243&17&16&39&2&Any[[-1.1891605356704604, -0.059434211823814684, 0.736578254357975, 0.8743923166406793, 0.8928081509828302], [1.1891605356704604, 0.059434211823814684, -0.736578254357975, -0.8743923166406793, -0.8928081509828302]]&Vector{ComplexF64}[[-0.13305874054927283 + 0.5734538551551415im, -0.11352432543980662 + 0.13546093357061614im, 3.0022365414659293 + 2.1248655349391283im, 1.749910430513611 - 2.0174339770354632im, 1.399674935146015 + 2.6111854948095163im], [-0.0005383758614762565 + 0.7822188789846871im, -93.60096421840441 + 6.398801870392064im, 0.003620328011715194 + 2.219043591879933im, 6.464646313374223 + 94.5398115088952im, 0.0020842656390308812 + 1.91917134101871im], [-1.1891605356704604 + 1.1479437019748901e-41im, -0.059434211823814684 - 1.0761972206014595e-42im, 0.736578254357975 + 5.739718509874451e-42im, 0.8743923166406793 + 2.2958874039497803e-41im, 0.8928081509828302 + 1.1479437019748901e-41im], [0.1330587405492728 - 0.5734538551551416im, 0.11352432543980667 - 0.13546093357061614im, -3.0022365414659298 - 2.1248655349391288im, -1.7499104305136113 + 2.0174339770354637im, -1.3996749351460143 - 2.6111854948095163im], [1.1891605356704604 - 7.346839692639297e-40im, 0.059434211823814684 + 4.0178029569121155e-41im, -0.736578254357975 - 3.6734198463196485e-40im, -0.8743923166406793 - 3.6734198463196485e-40im, -0.8928081509828302 - 4.5917748078995606e-40im], [-0.1330587405492728 - 0.5734538551551415im, -0.11352432543980669 - 0.1354609335706161im, 3.0022365414659293 - 2.1248655349391288im, 1.749910430513611 + 2.0174339770354632im, 1.3996749351460147 - 2.6111854948095163im], [0.0 - 1.5506822511603529im, 0.0 + 0.08759081834637421im, 1.925929944387236e-34 - 0.7408836765146437im, -3.851859888774472e-34 - 1.2721432784617939im, -3.851859888774472e-34 - 0.796508227043743im], [0.1330587405492728 + 0.5734538551551415im, 0.11352432543980669 + 0.13546093357061614im, -3.00223654146593 + 2.1248655349391288im, -1.7499104305136113 - 2.017433977035464im, -1.3996749351460143 + 2.6111854948095163im], [-0.0005383758614762658 - 0.7822188789846871im, -93.60096421840373 - 6.398801870392075im, 0.0036203280117152554 - 2.219043591879933im, 6.4646463133742325 - 94.53981150889452im, 0.0020842656390309177 - 1.9191713410187101im], [7.703719777548943e-34 + 1.5506822511603529im, 4.81482486096809e-35 - 0.08759081834637421im, -1.925929944387236e-34 + 0.7408836765146437im, -3.851859888774472e-34 + 1.2721432784617939im, 3.851859888774472e-34 + 0.796508227043743im], [-0.06902682912265323 - 0.4290066824697205im, -0.029351295601213325 - 0.09639186891513658im, 3.7311750446008896 + 3.1782210438194585im, 0.4471434427088928 + 1.4480880080317557im, 4.962054694815254 - 4.8859028213321505im], [0.06902682912265325 + 0.4290066824697205im, 0.02935129560121332 + 0.09639186891513658im, -3.7311750446008882 - 3.178221043819458im, -0.4471434427088927 - 1.4480880080317553im, -4.962054694815254 + 4.885902821332148im], [0.0005383758614762631 + 0.7822188789846871im, 93.60096421840393 + 6.398801870392078im, -0.003620328011715237 + 2.219043591879933im, -6.464646313374236 + 94.53981150889472im, -0.0020842656390309064 + 1.91917134101871im], [0.000538375861476257 - 0.7822188789846871im, 93.6009642184045 - 6.398801870392012im, -0.003620328011715197 - 2.2190435918799336im, -6.464646313374171 - 94.53981150889528im, -0.002084265639030884 - 1.9191713410187101im], [0.06902682912265322 - 0.4290066824697205im, 0.029351295601213318 - 0.0963918689151366im, -3.7311750446008887 + 3.1782210438194585im, -0.4471434427088926 + 1.4480880080317555im, -4.962054694815254 - 4.885902821332149im], [-0.06902682912265325 + 0.4290066824697205im, -0.029351295601213336 + 0.0963918689151366im, 3.7311750446008896 - 3.178221043819458im, 0.4471434427088928 - 1.4480880080317553im, 4.9620546948152535 + 4.88590282133215im]]&Any[0.2879474844009051, 0.2879474844009051]&Any[0, 0]
