No.&H&convolution&di&dx&dy&fix_seed&m&reg&reg_dist_params&reg_parameterized&runcount&start_params_complex&stride&width&x_dist_params&x_parameterized&y_dist_params&y_parameterized&variables&n&CBB&BKK&N_C&N_DM&N_R&Real_sols&All_sols&L_values&Idx_vals
1&1&false&1&4&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w114, w211, w221, w231, w241]&8&6561&1921&17&199&3&Any[[-0.0029141580613426736, 0.16119291850921896, -0.9026396281848771, 0.05046166955059472, 0.22327503263615175, 0.23523756139714336, -0.08286915973887811, 0.9945495625565367], [0.0, 2.0324681796190404e-260, 1.6259745436952323e-260, 1.6739334417388178e-261, -3.0487022694285606e-261, -4.064936359238081e-261, 0.0, 4.064936359238081e-261], [0.0029141580613426684, -0.16119291850921938, 0.9026396281848768, -0.050461669550594765, -0.22327503263615178, -0.23523756139714339, 0.08286915973887811, -0.9945495625565365]]&Vector{ComplexF64}[[-9.393743353773323e-5 - 0.0011149694914886488im, 0.005196028750148224 + 0.061673108526924314im, -0.029096448544068985 - 0.3453538298369097im, 0.0016266240985665615 + 0.019306853250290926im, 0.12747312997828822 + 0.5867972091220922im, 0.0935754324803475 + 0.5015601464940893im, -1.4696257965634023 + 0.14555378471533878im, 0.29269474700198794 - 2.8783264216994606im], [-0.0029141580613426736 - 5.64237288394698e-37im, 0.16119291850921896 + 1.6250033905767303e-34im, -0.9026396281848771 - 3.851859888774472e-34im, 0.05046166955059472 + 7.824090399073146e-35im, 0.22327503263615175 - 5.416677968589101e-35im, 0.23523756139714336 - 4.2129717533470784e-35im, -0.08286915973887811 + 2.1064858766735392e-35im, 0.9945495625565367 - 5.7777898331617076e-34im], [-0.000535407548677067 + 0.0009768511802979124im, 0.029615382400828876 - 0.05403327114962651im, -0.16583866094160465 + 0.30257267025859214im, 0.009271137058292661 - 0.016915191428425656im, 0.3265418768718349 - 0.2333078621084012im, 0.2870361186598021 - 0.23834204949206178im, -0.2592146387587055 - 0.0018440479358686267im, 1.5298107360587103 + 2.3085988051789417im], [-6.732893919581827e-5 + 0.001743669470473647im, 0.003724213985874934 - 0.09644884215085239im, -0.020854657627525298 + 0.5400891541828343im, 0.0011658704193025667 - 0.030193445507194716im, 3.6528921321501366 + 3.3216052753426295im, 3.081807389615166 - 3.3750688697568543im, -0.02403895545971914 - 0.26404462172723064im, 0.07298102429401808 + 1.749694061312188im], [6.732893919581827e-5 + 0.001743669470473647im, -0.003724213985874934 - 0.09644884215085239im, 0.020854657627525298 + 0.5400891541828343im, -0.0011658704193025667 - 0.030193445507194716im, -3.6528921321501366 + 3.3216052753426295im, -3.081807389615166 - 3.3750688697568543im, 0.02403895545971914 - 0.26404462172723064im, -0.07298102429401808 + 1.749694061312188im], [0.0 - 0.003690320655843207im, -2.311115933264683e-33 + 0.2041253577289321im, 3.851859888774472e-33 - 1.1430504435777045im, -6.7407548053553255e-34 + 0.06390172995115274im, -7.703719777548943e-34 - 0.2971822834602752im, -3.851859888774472e-33 - 0.3412964984713079im, 1.925929944387236e-34 + 0.08237522949009554im, -1.5407439555097887e-33 - 0.8031551852569778im], [-6.732893919581827e-5 - 0.001743669470473647im, 0.003724213985874934 + 0.09644884215085239im, -0.020854657627525298 - 0.5400891541828343im, 0.0011658704193025667 + 0.030193445507194716im, 3.6528921321501366 - 3.3216052753426295im, 3.081807389615166 + 3.3750688697568543im, -0.02403895545971914 + 0.26404462172723064im, 0.07298102429401808 - 1.749694061312188im], [-0.0005354075486770738 - 0.0009768511802979002im, 0.029615382400829462 + 0.05403327114962573im, -0.16583866094160435 - 0.3025726702585925im, 0.009271137058292649 + 0.01691519142842577im, 0.32654187687183484 + 0.2333078621084012im, 0.28703611865980216 + 0.23834204949206178im, -0.25921463875870543 + 0.0018440479358685737im, 1.5298107360587103 - 2.3085988051789412im], [0.0 + 6.912210235502444e-263im, 2.0324681796190404e-260 + 0.0im, 1.6259745436952323e-260 - 3.5568193143333207e-261im, 1.6739334417388178e-261 - 1.0162340898095202e-261im, -3.0487022694285606e-261 + 0.0im, -4.064936359238081e-261 + 4.064936359238081e-261im, 0.0 - 4.064936359238081e-261im, 4.064936359238081e-261 - 2.6818212642088118e-261im], [9.393743353773323e-5 + 0.0011149694914886488im, -0.005196028750148224 - 0.061673108526924314im, 0.029096448544068985 + 0.3453538298369097im, -0.0016266240985665615 - 0.019306853250290926im, -0.12747312997828822 - 0.5867972091220922im, -0.0935754324803475 - 0.5015601464940893im, 1.4696257965634023 - 0.14555378471533878im, -0.29269474700198794 + 2.8783264216994606im], [3.009265538105056e-35 + 0.0036903206558432026im, 1.5407439555097887e-33 - 0.20412535772893173im, -3.851859888774472e-33 + 1.143050443577705im, -2.8888949165808538e-34 - 0.06390172995115266im, 1.925929944387236e-33 + 0.29718228346027525im, 4.237045877651919e-33 + 0.3412964984713079im, -6.7407548053553255e-34 - 0.08237522949009554im, 1.5407439555097887e-33 + 0.8031551852569777im], [0.0029141580613426684 + 4.70197740328915e-37im, -0.16119291850921938 + 1.504632769052528e-34im, 0.9026396281848768 - 2.407412430484045e-34im, -0.050461669550594765 - 5.416677968589101e-35im, -0.22327503263615178 - 1.2037062152420224e-35im, -0.23523756139714339 - 1.2037062152420224e-35im, 0.08286915973887811 + 2.7083389842945504e-35im, -0.9945495625565365 - 3.851859888774472e-34im], [6.732893919581827e-5 - 0.001743669470473647im, -0.003724213985874934 + 0.09644884215085239im, 0.020854657627525298 - 0.5400891541828343im, -0.0011658704193025667 + 0.030193445507194716im, -3.6528921321501366 - 3.3216052753426295im, -3.081807389615166 + 3.3750688697568543im, 0.02403895545971914 + 0.26404462172723064im, -0.07298102429401808 - 1.749694061312188im], [-9.393743353773323e-5 + 0.0011149694914886488im, 0.005196028750148224 - 0.061673108526924314im, -0.029096448544068985 + 0.3453538298369097im, 0.0016266240985665615 - 0.019306853250290926im, 0.12747312997828822 - 0.5867972091220922im, 0.0935754324803475 - 0.5015601464940893im, -1.4696257965634023 - 0.14555378471533878im, 0.29269474700198794 + 2.8783264216994606im], [9.393743353773323e-5 - 0.0011149694914886488im, -0.005196028750148224 + 0.061673108526924314im, 0.029096448544068985 - 0.3453538298369097im, -0.0016266240985665615 + 0.019306853250290926im, -0.12747312997828822 + 0.5867972091220922im, -0.0935754324803475 + 0.5015601464940893im, 1.4696257965634023 + 0.14555378471533878im, -0.29269474700198794 - 2.8783264216994606im], [0.0005354075486770726 - 0.0009768511802979076im, -0.029615382400828828 + 0.05403327114962669im, 0.16583866094160477 - 0.3025726702585919im, -0.009271137058292545 + 0.016915191428425916im, -0.3265418768718349 + 0.23330786210840115im, -0.2870361186598022 + 0.23834204949206178im, 0.2592146387587055 + 0.0018440479358685894im, -1.5298107360587103 - 2.3085988051789417im], [0.0005354075486770738 + 0.0009768511802979002im, -0.029615382400829462 - 0.05403327114962573im, 0.16583866094160435 + 0.3025726702585925im, -0.009271137058292649 - 0.01691519142842577im, -0.32654187687183484 - 0.2333078621084012im, -0.28703611865980216 - 0.23834204949206178im, 0.25921463875870543 - 0.0018440479358685737im, -1.5298107360587103 + 2.3085988051789412im]]&Any[0.052098109463395145, 1.2337471165731342, 0.05209810946339516]&Any[0, 1, 0]
2&1&false&1&4&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w114, w211, w221, w231, w241]&8&6561&1921&17&199&3&Any[[-0.29351048337532726, 0.3332606356796991, -0.04420330454030422, 0.9145982977630931, 0.9658552682166734, 0.044196803130178576, -0.6920536171840533, -0.31979760889796904], [0.0, 3.7741106071858203e-234, 1.2580368690619401e-234, -2.0638097243950193e-234, -6.2901843453097e-234, 9.435276517964551e-235, 0.0, -1.5096442428743281e-233], [0.29351048337532737, -0.33326063567969916, 0.04420330454030421, -0.9145982977630929, -0.9658552682166734, -0.04419680313017858, 0.6920536171840533, 0.31979760889796904]]&Vector{ComplexF64}[[4.3140830754274083e-32 + 0.3406849728612584im, -1.8488927466117464e-32 - 0.38682397070321467im, 0.0 + 0.051307883229622896im, -1.232595164407831e-32 - 1.0615971622857718im, -6.162975822039155e-32 + 0.993215086875956im, -7.703719777548943e-34 + 0.041740871911512864im, 0.0 - 0.7339826832794083im, 3.389636702121535e-32 - 0.5035554334847551im], [0.028070244337867842 + 0.15976612558142878im, -0.031871800162448706 - 0.18140326696019188im, 0.004227438641095612 + 0.02406111912285458im, -0.08746875884626752 - 0.497841933332668im, -0.9262319243751291 + 2.6195417213634666im, -0.024310304900368965 + 0.09741047219564014im, 0.8203664929620368 - 2.0236948975224274im, 1.8157187129206578 + 0.7205475146478056im], [-0.003825018254935927 - 0.0990839450801891im, 0.004343040836115153 + 0.11250289305969988im, -0.0005760559038669025 - 0.014922253369169833im, 0.011919012720246718 + 0.30875220013899574im, 14.93970770020199 - 20.4834680483581im, 0.02692453061599609 - 0.25478832862771456im, -18.90233616150675 - 13.76175513795408im, -0.04642180043585017 - 0.6126672375031594im], [-0.0008547050773315473 - 0.0676338786668085im, 0.0009704578661537914 + 0.07679354120091757im, -0.00012872040681802908 - 0.01018580631795674im, 0.002663318188254555 + 0.2107516896446851im, 0.19647297223780147 + 4.945731758745021im, 7.98378112088884 - 0.3013329646391888im, -0.08577690337923408 - 2.640473832968406im, -0.0057239982621810626 - 0.33396247927736467im], [0.0008547050773315473 - 0.0676338786668085im, -0.0009704578661537914 + 0.07679354120091757im, 0.00012872040681802908 - 0.01018580631795674im, -0.002663318188254555 + 0.2107516896446851im, -0.19647297223780147 + 4.945731758745021im, -7.98378112088884 - 0.3013329646391888im, 0.08577690337923408 - 2.640473832968406im, 0.0057239982621810626 - 0.33396247927736467im], [-0.29351048337532726 - 1.6550960459577808e-35im, 0.3332606356796991 + 2.256949153578792e-35im, -0.04420330454030422 - 1.692711865184094e-36im, 0.9145982977630931 - 1.2037062152420224e-35im, 0.9658552682166734 - 1.2037062152420224e-35im, 0.044196803130178576 + 0.0im, -0.6920536171840533 + 6.018531076210112e-36im, -0.31979760889796904 + 0.0im], [-0.0008547050773315473 + 0.0676338786668085im, 0.0009704578661537914 - 0.07679354120091757im, -0.00012872040681802908 + 0.01018580631795674im, 0.002663318188254555 - 0.2107516896446851im, 0.19647297223780147 - 4.945731758745021im, 7.98378112088884 + 0.3013329646391888im, -0.08577690337923408 + 2.640473832968406im, -0.0057239982621810626 + 0.33396247927736467im], [-0.003825018254935927 + 0.0990839450801891im, 0.004343040836115153 - 0.11250289305969988im, -0.0005760559038669025 + 0.014922253369169833im, 0.011919012720246718 - 0.30875220013899574im, 14.93970770020199 + 20.4834680483581im, 0.02692453061599609 + 0.25478832862771456im, -18.90233616150675 + 13.76175513795408im, -0.04642180043585017 + 0.6126672375031594im], [0.0 + 5.0321474762477604e-234im, 3.7741106071858203e-234 + 2.984134114240585e-235im, 1.2580368690619401e-234 + 0.0im, -2.0638097243950193e-234 + 1.2580368690619401e-234im, -6.2901843453097e-234 + 3.14509217265485e-234im, 9.435276517964551e-235 + 6.290184345309701e-235im, 0.0 + 5.66116591077873e-234im, -1.5096442428743281e-233 + 0.0im], [-6.162975822039155e-33 - 0.3406849728612585im, 6.162975822039155e-33 + 0.3868239707032148im, 5.3926038442842604e-33 - 0.051307883229622896im, -6.162975822039155e-32 + 1.0615971622857716im, 0.0 - 0.9932150868759559im, -1.5407439555097887e-33 - 0.041740871911512864im, -2.465190328815662e-32 + 0.7339826832794084im, 5.546678239835239e-32 + 0.5035554334847551im], [0.29351048337532737 - 9.027796614315168e-36im, -0.33326063567969916 - 3.76158192263132e-35im, 0.04420330454030421 + 2.633107345841924e-36im, -0.9145982977630929 - 6.018531076210112e-36im, -0.9658552682166734 + 3.009265538105056e-35im, -0.04419680313017858 + 1.128474576789396e-36im, 0.6920536171840533 - 1.2037062152420224e-35im, 0.31979760889796904 - 4.513898307157584e-36im], [-0.028070244337867468 - 0.1597661255814287im, 0.03187180016244857 + 0.18140326696019124im, -0.00422743864109553 - 0.02406111912285446im, 0.08746875884626779 + 0.49784193333266846im, 0.9262319243751291 - 2.6195417213634666im, 0.024310304900368968 - 0.09741047219564017im, -0.8203664929620371 + 2.0236948975224283im, -1.815718712920658 - 0.7205475146478058im], [0.0008547050773315473 + 0.0676338786668085im, -0.0009704578661537914 - 0.07679354120091757im, 0.00012872040681802908 + 0.01018580631795674im, -0.002663318188254555 - 0.2107516896446851im, -0.19647297223780147 - 4.945731758745021im, -7.98378112088884 + 0.3013329646391888im, 0.08577690337923408 + 2.640473832968406im, 0.0057239982621810626 + 0.33396247927736467im], [0.028070244337867135 - 0.15976612558142866im, -0.031871800162448956 + 0.1814032669601921im, 0.004227438641095712 - 0.024061119122854444im, -0.08746875884626767 + 0.4978419333326679im, -0.9262319243751291 - 2.6195417213634657im, -0.024310304900368968 - 0.09741047219564014im, 0.820366492962037 + 2.0236948975224274im, 1.8157187129206573 - 0.7205475146478059im], [-0.028070244337867357 + 0.1597661255814284im, 0.0318718001624488 - 0.1814032669601915im, -0.004227438641095524 + 0.024061119122854538im, 0.0874687588462677 - 0.4978419333326685im, 0.926231924375129 + 2.6195417213634657im, 0.024310304900368975 + 0.09741047219564015im, -0.8203664929620367 - 2.0236948975224274im, -1.8157187129206573 + 0.7205475146478056im], [0.003825018254935927 + 0.0990839450801891im, -0.004343040836115153 - 0.11250289305969988im, 0.0005760559038669025 + 0.014922253369169833im, -0.011919012720246718 - 0.30875220013899574im, -14.93970770020199 + 20.4834680483581im, -0.02692453061599609 + 0.25478832862771456im, 18.90233616150675 + 13.76175513795408im, 0.04642180043585017 + 0.6126672375031594im], [0.003825018254935927 - 0.0990839450801891im, -0.004343040836115153 + 0.11250289305969988im, 0.0005760559038669025 - 0.014922253369169833im, -0.011919012720246718 + 0.30875220013899574im, -14.93970770020199 - 20.4834680483581im, -0.02692453061599609 - 0.25478832862771456im, 18.90233616150675 - 13.76175513795408im, 0.04642180043585017 - 0.6126672375031594im]]&Any[0.3023651543918774, 2.6831883517562485, 0.30236515439187744]&Any[0, 1, 0]
3&1&false&1&4&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w114, w211, w221, w231, w241]&8&6561&1921&17&199&3&Any[[0.8152041799186023, -0.1281232032237689, -0.018594544729912954, -1.6452074864959416, -0.3234361191852102, 0.6226042640620562, 0.23079334910770127, -0.568027882879568], [0.0, 5.0321474762477604e-234, 0.0, 0.0, 1.5096442428743281e-232, 2.918645536223701e-232, -2.7536373538467093e-233, 2.2141448895490146e-232], [-0.8152041799186022, 0.12812320322376905, 0.018594544729912982, 1.6452074864959414, 0.3234361191852102, -0.6226042640620562, -0.23079334910770125, 0.568027882879568]]&Vector{ComplexF64}[[-0.009186387680045332 - 0.2087397492281878im, 0.001443797081292038 + 0.032807002184300424im, 0.0002095385436320808 + 0.0047612864354078755im, 0.018539544027591316 + 0.4212689368125846im, 4.359061589006949 - 7.205303255890622im, -0.6423788919736174 + 4.9063104343685895im, -9.121297099536745 - 3.837632397139537im, 1.611947334742287 - 6.918605455120608im], [1.88079096131566e-37 - 0.8511880917612512im, -8.816207631167156e-39 + 0.13377868704410706im, 6.612155723375367e-39 + 0.019415326167002988im, 1.5281426560689738e-37 + 1.7178285581431019im, -5.877471754111438e-39 - 0.3453388283191802im, 1.2489627477486805e-38 + 0.6347504123060292im, 1.2191162114973333e-38 + 0.25185318323822703im, -1.2397791981328814e-38 - 0.5927644511911175im], [0.013139127986726519 + 0.15945572332060037im, -0.002065037455274458 - 0.02506117920818048im, -0.00029969927667189547 - 0.003637133681062874im, -0.02651678225198722 - 0.3218061882335879im, -1.3374653065092923 - 3.11049058064196im, 10.766952873726451 - 10.796362572470791im, 0.44622054352138485 + 1.5050100918281288im, -9.2435840547745 - 8.478146220893345im], [-0.009186387680045332 + 0.2087397492281878im, 0.001443797081292038 - 0.032807002184300424im, 0.0002095385436320808 - 0.0047612864354078755im, 0.018539544027591316 - 0.4212689368125846im, 4.359061589006949 + 7.205303255890622im, -0.6423788919736174 - 4.9063104343685895im, -9.121297099536745 + 3.837632397139537im, 1.611947334742287 + 6.918605455120608im], [-0.013139127986726519 + 0.15945572332060037im, 0.002065037455274458 - 0.02506117920818048im, 0.00029969927667189547 - 0.003637133681062874im, 0.02651678225198722 - 0.3218061882335879im, 1.3374653065092923 - 3.11049058064196im, -10.766952873726451 - 10.796362572470791im, -0.44622054352138485 + 1.5050100918281288im, 9.2435840547745 - 8.478146220893345im], [0.8152041799186023 + 2.644862289350147e-38im, -0.1281232032237689 + 1.4693679385278594e-39im, -0.018594544729912954 - 1.4693679385278594e-39im, -1.6452074864959416 + 1.410593220986745e-37im, -0.3234361191852102 - 1.7632415262334313e-38im, 0.6226042640620562 + 2.350988701644575e-38im, 0.23079334910770127 + 8.816207631167156e-39im, -0.568027882879568 - 2.0203809154758067e-38im], [0.013139127986726519 - 0.15945572332060037im, -0.002065037455274458 + 0.02506117920818048im, -0.00029969927667189547 + 0.003637133681062874im, -0.02651678225198722 + 0.3218061882335879im, -1.3374653065092923 + 3.11049058064196im, 10.766952873726451 + 10.796362572470791im, 0.44622054352138485 - 1.5050100918281288im, -9.2435840547745 + 8.478146220893345im], [-0.010170271340039231 - 0.18946224137172385im, 0.0015984311339916257 + 0.029777213920717457im, 0.0002319806129632419 + 0.0043215726913565225im, 0.020525172662900323 + 0.38236395935085543im, 11.217126176723363 + 4.9210871204777735im, -1.4390566370087834 + 6.648737576006384im, -1.5778687853683595 - 3.36391979599017im, 6.353274007374746 - 11.181645276823334im], [0.0 + 3.2071787909630054e-233im, 5.0321474762477604e-234 - 7.548221214371641e-234im, 0.0 + 1.2580368690619401e-234im, 0.0 + 3.7741106071858203e-233im, 1.5096442428743281e-232 + 2.0128589904991042e-233im, 2.918645536223701e-232 + 0.0im, -2.7536373538467093e-233 + 0.0im, 2.2141448895490146e-232 - 1.0064294952495521e-233im], [0.009186387680045332 + 0.2087397492281878im, -0.001443797081292038 - 0.032807002184300424im, -0.0002095385436320808 - 0.0047612864354078755im, -0.018539544027591316 - 0.4212689368125846im, -4.359061589006949 + 7.205303255890622im, 0.6423788919736174 - 4.9063104343685895im, 9.121297099536745 + 3.837632397139537im, -1.611947334742287 + 6.918605455120608im], [-0.8152041799186022 + 1.1167196332811731e-37im, 0.12812320322376905 - 1.5428363354542524e-38im, 0.018594544729912982 + 7.346839692639297e-40im, 1.6452074864959414 + 1.410593220986745e-37im, 0.3234361191852102 + 5.877471754111438e-39im, -0.6226042640620562 + 0.0im, -0.23079334910770125 + 0.0im, 0.568027882879568 - 4.040761830951613e-39im], [-7.052966104933725e-38 + 0.851188091761252im, 2.0571151139390031e-38 - 0.13377868704410717im, 7.897852669587244e-39 - 0.01941532616700297im, -7.758262715427098e-37 - 1.7178285581431012im, -9.844765188136658e-38 + 0.3453388283191803im, 1.5722236942248095e-37 - 0.6347504123060292im, 7.539694234571078e-38 - 0.25185318323822703im, -1.0616183355863784e-37 + 0.5927644511911176im], [0.009186387680045332 - 0.2087397492281878im, -0.001443797081292038 + 0.032807002184300424im, -0.0002095385436320808 + 0.0047612864354078755im, -0.018539544027591316 + 0.4212689368125846im, -4.359061589006949 - 7.205303255890622im, 0.6423788919736174 + 4.9063104343685895im, 9.121297099536745 - 3.837632397139537im, -1.611947334742287 - 6.918605455120608im], [-0.010170271340039231 + 0.18946224137172385im, 0.0015984311339916257 - 0.029777213920717457im, 0.0002319806129632419 - 0.0043215726913565225im, 0.020525172662900323 - 0.38236395935085543im, 11.217126176723363 - 4.9210871204777735im, -1.4390566370087834 - 6.648737576006384im, -1.5778687853683595 + 3.36391979599017im, 6.353274007374746 + 11.181645276823334im], [0.010170271340039231 - 0.18946224137172385im, -0.0015984311339916257 + 0.029777213920717457im, -0.0002319806129632419 + 0.0043215726913565225im, -0.020525172662900323 + 0.38236395935085543im, -11.217126176723363 + 4.9210871204777735im, 1.4390566370087834 + 6.648737576006384im, 1.5778687853683595 - 3.36391979599017im, -6.353274007374746 - 11.181645276823334im], [-0.013139127986726519 - 0.15945572332060037im, 0.002065037455274458 + 0.02506117920818048im, 0.00029969927667189547 + 0.003637133681062874im, 0.02651678225198722 + 0.3218061882335879im, 1.3374653065092923 + 3.11049058064196im, -10.766952873726451 + 10.796362572470791im, -0.44622054352138485 - 1.5050100918281288im, 9.2435840547745 + 8.478146220893345im], [0.010170271340039231 + 0.18946224137172385im, -0.0015984311339916257 - 0.029777213920717457im, -0.0002319806129632419 - 0.0043215726913565225im, -0.020525172662900323 - 0.38236395935085543im, -11.217126176723363 - 4.9210871204777735im, 1.4390566370087834 - 6.648737576006384im, 1.5778687853683595 + 3.36391979599017im, -6.353274007374746 + 11.181645276823334im]]&Any[0.1315032249467178, 4.990781897817426, 0.13150322494671784]&Any[0, 1, 0]
4&1&false&1&4&4&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w113, w114, w211, w221, w231, w241]&8&6561&1921&17&199&3&Any[[-0.6299476301208955, -0.222303365290292, 0.16124238762270413, -0.9225923470543893, 0.9204820108490683, 0.19112695178385544, 0.5491985461983047, 0.7870668508047365], [-2.3921267882634162e-204, -2.670767223907744e-205, 0.0, 4.7842535765268324e-204, -2.3921267882634162e-204, 1.4950792426646351e-205, 0.0, 2.790814586307319e-204], [0.6299476301208956, 0.22230336529029202, -0.16124238762270413, 0.9225923470543892, -0.9204820108490683, -0.19112695178385547, -0.5491985461983047, -0.7870668508047365]]&Vector{ComplexF64}[[0.018142147962938525 + 0.31737626947787007im, 0.006402215601607452 + 0.11199948915542214im, -0.004643692767900635 - 0.08123612982808957im, 0.026570156104124845 + 0.46481469785156554im, -1.4676377136794663 - 4.892998583159588im, -0.2248311476679473 - 0.8729625720936899im, -9.923488788704288 + 4.706497671914739im, -3.9407299223828063 - 6.928105833598769im], [8.425943506694157e-35 + 0.8173333339322787im, -6.018531076210112e-36 + 0.2884302472289796im, 0.0 - 0.20920592751745667im, -2.407412430484045e-35 + 1.1970288367203712im, -9.62964972193618e-35 + 1.2542787483042643im, -4.81482486096809e-35 + 0.2704861970146763im, -4.81482486096809e-35 + 0.6132633149888377im, -5.416677968589101e-35 + 0.9763126365623335im], [0.016866728613199107 - 0.36430224574698905im, 0.005952130546840225 - 0.12855928229593314im, -0.004317234422255435 + 0.09324737662602847im, 0.02470223554201407 - 0.533540326005187im, -9.148704685277277 + 10.975446253070505im, -0.985295705570603 + 1.8757446288269006im, -1.1054194003412925 - 3.891432975762465im, -12.326799292568634 - 9.713140311654158im], [-0.002592134286092086 - 0.3978604943743179im, -0.0009147429842250614 - 0.14040171370832333im, 0.0006634867746824326 + 0.10183699880155725im, -0.003796320742448875 - 0.5826881946275142im, 6.522633996695653 - 31.493219840954424im, 31.223598491832902 + 6.238792057111703im, 0.07215784072633898 - 2.7283879651267253im, 0.3944702681382637 - 7.443636858032457im], [0.002592134286092086 - 0.3978604943743179im, 0.0009147429842250614 - 0.14040171370832333im, -0.0006634867746824326 + 0.10183699880155725im, 0.003796320742448875 - 0.5826881946275142im, -6.522633996695653 - 31.493219840954424im, -31.223598491832902 + 6.238792057111703im, -0.07215784072633898 - 2.7283879651267253im, -0.3944702681382637 - 7.443636858032457im], [-0.6299476301208955 - 1.2037062152420224e-35im, -0.222303365290292 - 1.2037062152420224e-35im, 0.16124238762270413 + 1.2037062152420224e-35im, -0.9225923470543893 + 2.407412430484045e-35im, 0.9204820108490683 + 1.2037062152420224e-35im, 0.19112695178385544 + 0.0im, 0.5491985461983047 + 3.611118645726067e-35im, 0.7870668508047365 + 2.407412430484045e-35im], [-0.002592134286092086 + 0.3978604943743179im, -0.0009147429842250614 + 0.14040171370832333im, 0.0006634867746824326 - 0.10183699880155725im, -0.003796320742448875 + 0.5826881946275142im, 6.522633996695653 + 31.493219840954424im, 31.223598491832902 - 6.238792057111703im, 0.07215784072633898 + 2.7283879651267253im, 0.3944702681382637 + 7.443636858032457im], [0.016866728613199107 + 0.36430224574698905im, 0.005952130546840225 + 0.12855928229593314im, -0.004317234422255435 - 0.09324737662602847im, 0.02470223554201407 + 0.533540326005187im, -9.148704685277277 - 10.975446253070505im, -0.985295705570603 - 1.8757446288269006im, -1.1054194003412925 + 3.891432975762465im, -12.326799292568634 + 9.713140311654158im], [-2.3921267882634162e-204 - 1.5947511921756108e-204im, -2.670767223907744e-205 + 3.986877980439027e-205im, 0.0 - 9.797858599084602e-206im, 4.7842535765268324e-204 + 1.5947511921756108e-204im, -2.3921267882634162e-204 + 1.0011926061993633e-204im, 1.4950792426646351e-205 + 0.0im, 0.0 + 8.97047545598781e-205im, 2.790814586307319e-204 - 1.9934389902195135e-204im], [-0.018142147962938525 - 0.31737626947787007im, -0.006402215601607452 - 0.11199948915542214im, 0.004643692767900635 + 0.08123612982808957im, -0.026570156104124845 - 0.46481469785156554im, 1.4676377136794663 + 4.892998583159588im, 0.2248311476679473 + 0.8729625720936899im, 9.923488788704288 - 4.706497671914739im, 3.9407299223828063 + 6.928105833598769im], [0.6299476301208956 - 1.2037062152420224e-35im, 0.22230336529029202 + 6.018531076210112e-36im, -0.16124238762270413 - 3.009265538105056e-36im, 0.9225923470543892 + 2.407412430484045e-35im, -0.9204820108490683 + 3.611118645726067e-35im, -0.19112695178385547 + 6.018531076210112e-36im, -0.5491985461983047 + 4.81482486096809e-35im, -0.7870668508047365 - 2.407412430484045e-35im], [-4.81482486096809e-35 - 0.8173333339322788im, -1.2037062152420224e-35 - 0.28843024722897953im, 9.027796614315168e-36 + 0.20920592751745665im, 1.2037062152420224e-34 - 1.1970288367203712im, 4.81482486096809e-35 - 1.2542787483042643im, 2.407412430484045e-35 - 0.2704861970146763im, -2.407412430484045e-35 - 0.6132633149888377im, -1.8055593228630336e-35 - 0.9763126365623336im], [0.002592134286092086 + 0.3978604943743179im, 0.0009147429842250614 + 0.14040171370832333im, -0.0006634867746824326 - 0.10183699880155725im, 0.003796320742448875 + 0.5826881946275142im, -6.522633996695653 + 31.493219840954424im, -31.223598491832902 - 6.238792057111703im, -0.07215784072633898 + 2.7283879651267253im, -0.3944702681382637 + 7.443636858032457im], [0.018142147962938525 - 0.31737626947787007im, 0.006402215601607452 - 0.11199948915542214im, -0.004643692767900635 + 0.08123612982808957im, 0.026570156104124845 - 0.46481469785156554im, -1.4676377136794663 + 4.892998583159588im, -0.2248311476679473 + 0.8729625720936899im, -9.923488788704288 - 4.706497671914739im, -3.9407299223828063 + 6.928105833598769im], [-0.018142147962938525 + 0.31737626947787007im, -0.006402215601607452 + 0.11199948915542214im, 0.004643692767900635 - 0.08123612982808957im, -0.026570156104124845 + 0.46481469785156554im, 1.4676377136794663 - 4.892998583159588im, 0.2248311476679473 - 0.8729625720936899im, 9.923488788704288 + 4.706497671914739im, 3.9407299223828063 - 6.928105833598769im], [-0.016866728613199107 + 0.36430224574698905im, -0.005952130546840225 + 0.12855928229593314im, 0.004317234422255435 - 0.09324737662602847im, -0.02470223554201407 + 0.533540326005187im, 9.148704685277277 - 10.975446253070505im, 0.985295705570603 - 1.8757446288269006im, 1.1054194003412925 + 3.891432975762465im, 12.326799292568634 + 9.713140311654158im], [-0.016866728613199107 - 0.36430224574698905im, -0.005952130546840225 - 0.12855928229593314im, 0.004317234422255435 + 0.09324737662602847im, -0.02470223554201407 - 0.533540326005187im, 9.148704685277277 + 10.975446253070505im, 0.985295705570603 + 1.8757446288269006im, 1.1054194003412925 - 3.891432975762465im, 12.326799292568634 - 9.713140311654158im]]&Any[0.5506134865506599, 2.0272226861275087, 0.5506134865506599]&Any[0, 1, 0]
