No.&H&convolution&di&dx&dy&fix_seed&m&reg&reg_dist_params&reg_parameterized&runcount&start_params_complex&stride&width&x_dist_params&x_parameterized&y_dist_params&y_parameterized&variables&n&CBB&BKK&N_C&N_DM&N_R&Real_sols&All_sols&L_values&Idx_vals
25&1&false&1&2&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w211, w221]&4&81&33&9&23&3&Any[[-1.0899448662353997, -0.09590012865744078, 1.0715436069689621, 0.36808012065005963], [1.0899448662353997, 0.09590012865744076, -1.0715436069689621, -0.36808012065005963], [0.0, 0.0, 0.0, 0.0]]&Vector{ComplexF64}[[0.23113229706559132 - 0.40543136815671876im, 0.020336457110935124 - 0.035672373504802894im, -1.548981011456785 - 2.193629535149418im, -0.45091019634753143 + 0.3462163100794867im], [-0.23113229706559144 - 0.4054313681567186im, -0.020336457110934895 - 0.03567237350480311im, 1.548981011456785 - 2.1936295351494186im, 0.4509101963475314 + 0.3462163100794867im], [-9.4039548065783e-38 - 1.4581865429276026im, -4.70197740328915e-38 - 0.1283003217917852im, 1.410593220986745e-37 - 0.8256089780476972im, -1.6163047323806453e-38 - 0.5474959937128507im], [1.7632415262334313e-38 + 1.4581865429276024im, 1.212228549285484e-38 + 0.1283003217917852im, 0.0 + 0.8256089780476974im, -6.79582671569135e-39 + 0.5474959937128507im], [0.23113229706559135 + 0.40543136815671876im, 0.02033645711093518 + 0.03567237350480285im, -1.5489810114567848 + 2.1936295351494177im, -0.4509101963475314 - 0.3462163100794867im], [-1.0899448662353997 - 5.739718509874451e-41im, -0.09590012865744078 + 7.174648137343064e-43im, 1.0715436069689621 - 5.739718509874451e-41im, 0.36808012065005963 - 9.327042578545982e-42im], [1.0899448662353997 - 1.2627380721723792e-40im, 0.09590012865744076 - 2.2958874039497803e-41im, -1.0715436069689621 - 1.3775324423698682e-40im, -0.36808012065005963 - 2.2958874039497803e-41im], [0.0 + 1.9934389902195135e-205im, 0.0 - 3.986877980439027e-205im, 0.0 + 0.0im, 0.0 + 3.986877980439027e-205im], [-0.23113229706559144 + 0.40543136815671865im, -0.020336457110934944 + 0.03567237350480311im, 1.548981011456785 + 2.193629535149418im, 0.45091019634753143 - 0.3462163100794867im]]&Any[0.11008641730625728, 0.1100864173062573, 1.5329347961436666]&Any[0, 0, 1]
26&1&false&1&2&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w211, w221]&4&81&33&9&23&3&Any[[-0.142405017857129, -2.8732008413994468, 0.5492751439650718, -0.04986157793241183], [0.142405017857129, 2.8732008413994468, -0.5492751439650718, 0.049861577932411826], [0.0, 0.0, 0.0, -1.6151400184125246e-237]]&Vector{ComplexF64}[[0.00019866534340963986 + 0.04724163642312899im, 0.004008323866878714 + 0.9531595976217011im, -1.6900387062234765 - 18.778435439134753im, 19.683894681133236 - 1.771688041279001im], [-0.142405017857129 - 2.802596928649634e-45im, -2.8732008413994468 + 5.605193857299268e-45im, 0.5492751439650718 + 4.181326052164924e-46im, -0.04986157793241183 - 8.758115402030107e-47im], [2.3317606446364956e-42 + 0.1586731701993425im, -5.739718509874451e-42 + 3.201431332859782im, 0.0 + 0.6121102876554908im, -8.96831017167883e-44 - 0.0544978716114651im], [6.2778171201751805e-43 - 0.1586731701993425im, 1.1479437019748901e-41 - 3.201431332859782im, -1.4349296274686127e-42 - 0.6121102876554908im, 8.96831017167883e-44 + 0.0544978716114651im], [0.142405017857129 + 3.503246160812043e-46im, 2.8732008413994468 - 2.802596928649634e-45im, -0.5492751439650718 - 2.627434620609032e-46im, 0.049861577932411826 + 1.7516230804060213e-46im], [0.00019866534340963986 - 0.04724163642312899im, 0.004008323866878714 - 0.9531595976217011im, -1.6900387062234765 + 18.778435439134753im, 19.683894681133236 + 1.771688041279001im], [-0.00019866534340963986 + 0.04724163642312899im, -0.004008323866878714 + 0.9531595976217011im, 1.6900387062234765 - 18.778435439134753im, -19.683894681133236 - 1.771688041279001im], [0.0 - 1.9656826079092814e-236im, 0.0 + 1.9656826079092814e-236im, 0.0 + 3.931365215818563e-236im, -1.6151400184125246e-237 + 6.290184345309701e-235im], [-0.00019866534340963986 - 0.04724163642312899im, -0.004008323866878714 - 0.9531595976217011im, 1.6900387062234765 + 18.778435439134753im, -19.683894681133236 + 1.771688041279001im]]&Any[0.12494422022094284, 0.12494422022094284, 1.3096502356998783]&Any[0, 0, 1]
27&1&false&1&2&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w211, w221]&4&81&33&9&23&3&Any[[-0.0499936235352178, -1.5122502338575736, -0.3151251252336425, -0.04434275827409252], [0.049993623535217815, 1.5122502338575736, 0.3151251252336425, 0.04434275827409253], [0.0, 0.0, 0.0, 0.0]]&Vector{ComplexF64}[[2.8698592549372254e-42 - 0.05261042300934602im, 1.1479437019748901e-40 - 1.5914054407995344im, 2.367633885323211e-41 + 0.33168601716163226im, 3.587324068671532e-42 + 0.0426736333840272im], [-0.0499936235352178 - 3.2443644082695135e-36im, -1.5122502338575736 - 6.770847460736376e-36im, -0.3151251252336425 + 1.504632769052528e-36im, -0.04434275827409252 + 1.6456920911512025e-37im], [-0.0006681853499188792 + 0.0041629764764064im, -0.02021184663606794 + 0.12592530216487047im, -0.12182639727857669 + 0.5818096247635816im, -1.6534778379362736 - 0.34638890023496993im], [0.0006681853499188792 - 0.0041629764764064im, 0.02021184663606794 - 0.12592530216487047im, 0.12182639727857669 - 0.5818096247635816im, 1.6534778379362736 + 0.34638890023496993im], [0.049993623535217815 + 5.900981641127883e-36im, 1.5122502338575736 + 0.0im, 0.3151251252336425 - 3.76158192263132e-37im, 0.04434275827409253 - 4.70197740328915e-38im], [0.0006681853499188792 + 0.0041629764764064im, 0.02021184663606794 + 0.12592530216487047im, 0.12182639727857669 + 0.5818096247635816im, 1.6534778379362736 - 0.34638890023496993im], [-0.0006681853499188792 - 0.0041629764764064im, -0.02021184663606794 - 0.12592530216487047im, -0.12182639727857669 - 0.5818096247635816im, -1.6534778379362736 + 0.34638890023496993im], [0.0 + 1.5725460863274251e-235im, 0.0 - 7.862730431637126e-236im, 0.0 + 9.828413039546407e-236im, 0.0 - 6.046971155429341e-235im], [3.4438311059246704e-41 + 0.052610423009345986im, -2.2958874039497803e-40 + 1.5914054407995344im, -4.591774807899561e-41 - 0.33168601716163226im, -5.739718509874451e-42 - 0.0426736333840272im]]&Any[0.011546177319086054, 0.011546177319086054, 0.4637003368883304]&Any[0, 0, 1]
28&1&false&1&2&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w211, w221]&4&81&33&9&23&3&Any[[0.9737342114729913, -0.03766476942629179, -1.0988069148899775, -0.401904756487593], [-3.757037444977895e-206, -7.973755960878054e-205, 1.565959271667482e-205, -1.9934389902195135e-205], [-0.9737342114729913, 0.03766476942629179, 1.0988069148899777, 0.40190475648759294]]&Vector{ComplexF64}[[0.9737342114729913 + 0.0im, -0.03766476942629179 - 1.7632415262334313e-38im, -1.0988069148899775 + 2.82118644197349e-37im, -0.401904756487593 + 2.350988701644575e-38im], [-0.03899608343595682 - 0.5511167587701487im, 0.0015083977473912115 + 0.021317609468236912im, 2.8013023560161363 - 6.891356444613644im, 5.592431989639976 + 2.295207666614542im], [-3.697785493223493e-32 - 1.1917352424663248im, 6.548161810916602e-33 + 0.04609721276689996im, 2.465190328815662e-32 - 1.2972848512288488im, 0.0 - 0.5703470338131686im], [0.0 + 1.1917352424663248im, -3.0814879110195774e-33 - 0.04609721276689993im, 6.162975822039155e-33 + 1.2972848512288486im, 6.162975822039155e-33 + 0.5703470338131686im], [0.03899608343595683 + 0.5511167587701485im, -0.0015083977473912143 - 0.021317609468236926im, -2.8013023560161403 + 6.891356444613641im, -5.592431989639973 - 2.295207666614546im], [-0.038996083435956834 + 0.5511167587701487im, 0.001508397747390474 - 0.02131760946823674im, 2.801302356016139 + 6.8913564446136455im, 5.5924319896399775 - 2.295207666614544im], [0.038996083435956834 - 0.5511167587701487im, -0.0015083977473908006 + 0.02131760946823669im, -2.8013023560161394 - 6.891356444613641im, -5.592431989639974 + 2.295207666614545im], [-3.757037444977895e-206 + 0.0im, -7.973755960878054e-205 + 0.0im, 1.565959271667482e-205 + 0.0im, -1.9934389902195135e-205 + 0.0im], [-0.9737342114729913 + 2.350988701644575e-38im, 0.03766476942629179 + 2.204051907791789e-39im, 1.0988069148899777 + 3.5264830524668625e-38im, 0.40190475648759294 + 0.0im]]&Any[0.4351739706749487, 2.0205199630289825, 0.4351739706749487]&Any[0, 1, 0]
29&1&false&1&2&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w211, w221]&4&81&33&8&23&2&Any[[0.32216877856284226, -0.23799366176851, -0.2899638531771975, -0.18766002585031183], [-0.3221687785628423, 0.23799366176850997, 0.2899638531771975, 0.18766002585031186]]&Vector{ComplexF64}[[0.32216877856284226 - 4.3790577010150533e-47im, -0.23799366176851 + 0.0im, -0.2899638531771975 - 1.0947644252537633e-47im, -0.18766002585031183 - 2.1895288505075267e-47im], [-0.02809268525891029 + 0.3045062884329202im, 0.02075272800642925 - 0.2249459644692171im, 0.6769638114521298 - 1.289103288532544im, 1.5794477844034747 + 0.8629211636740443im], [-9.027796614315168e-36 - 0.596443648592403im, 3.009265538105056e-36 + 0.44060696570380947im, 3.009265538105056e-36 - 0.5725306510677501im, 1.2037062152420224e-35 - 0.24125762593788444im], [0.0 + 0.5964436485924031im, 9.027796614315168e-36 - 0.4406069657038094im, 3.009265538105056e-36 + 0.5725306510677501im, 3.009265538105056e-36 + 0.24125762593788438im], [0.028092685258910285 - 0.3045062884329199im, -0.020752728006429463 + 0.22494596446921827im, -0.6769638114521297 + 1.2891032885325426im, -1.579447784403473 - 0.8629211636740443im], [-0.028092685258910437 - 0.3045062884329201im, 0.0207527280064288 + 0.2249459644692173im, 0.6769638114521289 + 1.2891032885325435im, 1.5794477844034742 - 0.8629211636740434im], [0.02809268525891035 + 0.30450628843291977im, -0.02075272800642912 - 0.22494596446921847im, -0.6769638114521292 - 1.2891032885325433im, -1.579447784403474 + 0.8629211636740438im], [-0.3221687785628423 - 7.703719777548943e-34im, 0.23799366176850997 - 7.703719777548943e-34im, 0.2899638531771975 + 7.703719777548943e-34im, 0.18766002585031186 + 0.0im]]&Any[0.1109617405445874, 0.1109617405445874]&Any[0, 0]
30&1&false&1&2&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w211, w221]&4&81&33&9&23&3&Any[[1.1801999419174851, -0.6411925695719778, -0.08431065494122066, -1.4126095578862368], [-1.1960633941317081e-204, -4.983597475548784e-206, -4.886312371077457e-208, -2.0018200230950104e-206], [-1.180199941917485, 0.6411925695719777, 0.08431065494122066, 1.4126095578862368]]&Vector{ComplexF64}[[1.1801999419174851 - 4.408103815583578e-39im, -0.6411925695719778 + 1.4693679385278594e-39im, -0.08431065494122066 + 9.183549615799121e-41im, -1.4126095578862368 - 1.4693679385278594e-39im], [0.08011411831124252 - 1.1063276288180919im, -0.043525317663988386 + 0.6010583714805344im, -1.123956748791284 + 0.22382463673530792im, -0.3221411819373361 - 2.536104293697534im], [6.979497708007332e-39 - 1.4711673706146762im, 1.8367099231598242e-39 + 0.7992726936609417im, -4.408103815583578e-39 - 0.31124126280965553im, 4.408103815583578e-39 - 1.666750972019398im], [2.7550648847397363e-38 + 1.4711673706146773im, 3.6734198463196485e-40 - 0.7992726936609418im, 0.0 + 0.3112412628096555im, -1.8367099231598242e-39 + 1.6667509720193983im], [-0.08011411831124256 + 1.106327628818092im, 0.043525317663988386 - 0.6010583714805344im, 1.123956748791284 - 0.22382463673530795im, 0.3221411819373361 + 2.536104293697534im], [0.08011411831124249 + 1.1063276288180923im, -0.04352531766398837 - 0.6010583714805343im, -1.123956748791284 - 0.22382463673530784im, -0.322141181937336 + 2.536104293697534im], [-0.080114118311243 - 1.1063276288180894im, 0.043525317663988365 + 0.6010583714805344im, 1.1239567487912838 + 0.2238246367353078im, 0.322141181937336 - 2.5361042936975338im], [-1.1960633941317081e-204 + 7.973755960878054e-205im, -4.983597475548784e-206 + 0.0im, -4.886312371077457e-208 - 1.5734716460621938e-206im, -2.0018200230950104e-206 + 1.5014699191349712e-207im], [-1.180199941917485 + 2.497925495497361e-38im, 0.6411925695719777 + 4.408103815583578e-39im, 0.08431065494122066 + 9.183549615799121e-41im, 1.4126095578862368 + 0.0im]]&Any[0.29517568932547805, 1.348232494225944, 0.29517568932547805]&Any[0, 1, 0]
31&1&false&1&2&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w211, w221]&4&81&33&9&23&3&Any[[1.6753586800689493, -0.6878606847046566, 1.0810424845841171, 0.2952788590667426], [-1.6753586800689493, 0.6878606847046566, -1.0810424845841171, -0.2952788590667426], [-1.245899368887196e-206, -2.491798737774392e-206, 1.245899368887196e-206, -1.245899368887196e-206]]&Vector{ComplexF64}[[0.0 + 2.3392835070635174im, 9.62964972193618e-34 - 0.9604517373084543im, 9.62964972193618e-35 - 1.5159197218973801im, -7.222237291452134e-35 - 0.3845567461536757im], [-0.01630985437936934 + 1.0944129305713692im, 0.006696421330127028 - 0.44933878143721817im, -5.031139829872142 + 19.08421764759173im, -20.26099438714546 - 5.348285749709088im], [1.6753586800689493 + 0.0im, -0.6878606847046566 + 1.2037062152420224e-35im, 1.0810424845841171 + 0.0im, 0.2952788590667426 - 7.546673732279086e-36im], [-1.6753586800689493 - 2.407412430484045e-35im, 0.6878606847046566 + 0.0im, -1.0810424845841171 + 3.611118645726067e-35im, -0.2952788590667426 + 1.88079096131566e-36im], [0.01630985437936934 - 1.0944129305713692im, -0.006696421330127028 + 0.44933878143721817im, 5.031139829872142 - 19.08421764759173im, 20.26099438714546 + 5.348285749709088im], [-0.01630985437936934 - 1.0944129305713692im, 0.006696421330127028 + 0.44933878143721817im, -5.031139829872142 - 19.08421764759173im, -20.26099438714546 + 5.348285749709088im], [0.01630985437936934 + 1.0944129305713692im, -0.006696421330127028 - 0.44933878143721817im, 5.031139829872142 + 19.08421764759173im, 20.26099438714546 - 5.348285749709088im], [-1.245899368887196e-206 + 0.0im, -2.491798737774392e-206 + 0.0im, 1.245899368887196e-206 + 0.0im, -1.245899368887196e-206 + 0.0im], [-7.703719777548943e-34 - 2.3392835070635174im, -5.7777898331617076e-34 + 0.9604517373084542im, -2.8888949165808538e-34 + 1.5159197218973801im, -3.1296361596292583e-34 + 0.38455674615367563im]]&Any[0.7718474142957223, 0.7718474142957223, 2.2307171031472612]&Any[0, 0, 1]
32&1&false&1&2&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w211, w221]&4&81&33&9&23&3&Any[[0.7032525464420855, -0.3374446410513201, -0.3126474175659595, -0.8465939680555444], [-2.3588191294911377e-235, -3.1450921726548502e-235, -3.1450921726548502e-235, 6.340999554713417e-236], [-0.7032525464420855, 0.3374446410513201, 0.3126474175659595, 0.8465939680555444]]&Vector{ComplexF64}[[0.7032525464420855 - 9.550891600431086e-39im, -0.3374446410513201 - 3.6734198463196485e-39im, -0.3126474175659595 - 1.1020259538958945e-39im, -0.8465939680555444 - 2.938735877055719e-39im], [-0.020847489421268683 + 0.22644879998734752im, 0.010003338942990186 - 0.10865788458901034im, 4.881431279848567 - 1.939431583931081im, 2.545048426537166 + 6.420393019049418im], [-0.020847489421268683 - 0.22644879998734752im, 0.010003338942990186 + 0.10865788458901034im, 4.881431279848567 + 1.939431583931081im, 2.545048426537166 - 6.420393019049418im], [0.020847489421268683 + 0.22644879998734752im, -0.010003338942990186 - 0.10865788458901034im, -4.881431279848567 - 1.939431583931081im, -2.545048426537166 + 6.420393019049418im], [0.020847489421268683 - 0.22644879998734752im, -0.010003338942990186 + 0.10865788458901034im, -4.881431279848567 + 1.939431583931081im, -2.545048426537166 - 6.420393019049418im], [-2.2186712959340957e-31 - 0.7540534771323453im, 2.465190328815662e-32 + 0.3618206662908663im, 7.395570986446986e-32 - 0.35957502428234395im, 9.860761315262648e-32 - 0.8915163780381552im], [-3.503246160812043e-46 + 0.7540534771323452im, -4.379057701015053e-46 - 0.36182066629086634im, -3.503246160812043e-46 + 0.35957502428234395im, -1.0509738482436128e-45 + 0.8915163780381552im], [-2.3588191294911377e-235 + 0.0im, -3.1450921726548502e-235 - 1.2580368690619401e-234im, -3.1450921726548502e-235 - 1.8870553035929101e-234im, 6.340999554713417e-236 + 7.6091994656561e-235im], [-0.7032525464420855 + 2.0571151139390031e-38im, 0.3374446410513201 - 2.938735877055719e-39im, 0.3126474175659595 + 4.408103815583578e-39im, 0.8465939680555444 + 2.0571151139390031e-38im]]&Any[0.02393190292233134, 0.9179662367805769, 0.02393190292233134]&Any[0, 1, 0]
33&1&false&1&2&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w211, w221]&4&81&33&9&23&3&Any[[0.03987442368783988, 0.7027310671323994, -0.5863852469775366, 0.4471616728976023], [-0.03987442368783988, -0.7027310671323994, 0.5863852469775366, -0.4471616728976023], [0.0, -7.862730431637126e-236, 0.0, -7.862730431637126e-236]]&Vector{ComplexF64}[[4.1325973271096045e-40 - 0.07648070960244381im, -1.4693679385278594e-39 - 1.3478657671573744im, -8.816207631167156e-39 - 1.2045498152735257im, -5.877471754111438e-39 + 0.7058716834350849im], [-0.0024388478981066915 - 0.043611665130792406im, -0.042981290448913766 - 0.7685947317184407im, 3.2714490659323734 + 4.90517189037585im, -5.49038631269365 + 3.7224967937562323im], [0.03987442368783988 - 2.571393892423754e-39im, 0.7027310671323994 - 2.938735877055719e-38im, -0.5863852469775366 + 2.350988701644575e-38im, 0.4471616728976023 - 2.350988701644575e-38im], [-0.03987442368783988 + 1.4693679385278594e-39im, -0.7027310671323994 + 5.877471754111438e-39im, 0.5863852469775366 - 4.70197740328915e-38im, -0.4471616728976023 + 0.0im], [0.0024388478981066473 + 0.0436116651307926im, 0.042981290448913786 + 0.7685947317184407im, -3.271449065932373 - 4.905171890375847im, 5.490386312693647 - 3.722496793756232im], [-0.0024388478981066473 + 0.0436116651307926im, -0.042981290448913786 + 0.7685947317184407im, 3.271449065932373 - 4.905171890375847im, -5.490386312693647 - 3.722496793756232im], [0.0024388478981072852 - 0.04361166513079265im, 0.0429812904489137 - 0.7685947317184407im, -3.2714490659323725 + 4.9051718903758506im, 5.490386312693651 + 3.722496793756231im], [0.0 + 0.0im, -7.862730431637126e-236 - 1.5725460863274251e-235im, 0.0 + 8.845571735591766e-236im, -7.862730431637126e-236 + 7.862730431637126e-236im], [-5.954957953994743e-41 + 0.07648070960244382im, -1.1479437019748901e-40 + 1.3478657671573744im, 0.0 + 1.2045498152735257im, -2.7550648847397363e-40 - 0.7058716834350849im]]&Any[0.688507467749196, 0.688507467749196, 0.9180840161661196]&Any[0, 0, 1]
34&1&false&1&2&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w211, w221]&4&81&33&9&23&3&Any[[-0.3329719790229482, -0.6931213143930066, -1.1623586569286066, -0.4835549957023602], [1.9934389902195135e-205, -9.967194951097568e-206, 0.0, 0.0], [0.332971979022948, 0.6931213143930068, 1.1623586569286066, 0.4835549957023602]]&Vector{ComplexF64}[[-0.3329719790229482 - 2.407412430484045e-35im, -0.6931213143930066 + 1.2037062152420224e-34im, -1.1623586569286066 - 1.6851887013388314e-34im, -0.4835549957023602 - 2.407412430484045e-35im], [0.04516248631470319 + 0.1762920677454874im, 0.09401115964039183 + 0.3669731911717187im, 1.7036478659282843 - 2.978409447984473im, 1.5456502716681781 + 0.9420802495635898im], [3.5032461608120427e-45 + 0.4108530172702995im, 8.407790785948902e-45 + 0.8552400841306133im, 8.407790785948902e-45 - 1.134189644886383im, 1.0509738482436128e-44 - 0.7553112277578043im], [-1.6815581571897805e-44 - 0.4108530172702997im, -1.6815581571897805e-44 - 0.8552400841306131im, -2.2420775429197073e-44 + 1.134189644886383im, -2.6624670822171524e-44 + 0.7553112277578045im], [-0.045162486314703265 - 0.17629206774548728im, -0.09401115964039179 - 0.36697319117171884im, -1.7036478659282843 + 2.978409447984473im, -1.5456502716681784 - 0.9420802495635896im], [0.04516248631470315 - 0.17629206774548795im, 0.09401115964039183 - 0.36697319117171834im, 1.703647865928284 + 2.9784094479844736im, 1.5456502716681786 - 0.9420802495635896im], [-0.04516248631470394 + 0.17629206774548764im, -0.0940111596403913 + 0.3669731911717186im, -1.703647865928284 - 2.978409447984473im, -1.5456502716681784 + 0.9420802495635895im], [1.9934389902195135e-205 - 9.967194951097568e-206im, -9.967194951097568e-206 + 0.0im, 0.0 + 3.986877980439027e-205im, 0.0 - 7.973755960878054e-205im], [0.332971979022948 - 4.513898307157584e-36im, 0.6931213143930068 + 1.2037062152420224e-35im, 1.1623586569286066 - 1.2037062152420224e-35im, 0.4835549957023602 + 3.009265538105056e-36im]]&Any[0.2798479254557609, 1.7923319118125247, 0.2798479254557609]&Any[0, 1, 0]
35&1&false&1&2&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w211, w221]&4&81&33&9&23&3&Any[[0.9209899327407364, -0.362052641285905, -0.4244924239725059, 1.3506300356286607], [0.0, 0.0, 0.0, 0.0], [-0.9209899327407364, 0.362052641285905, 0.4244924239725059, -1.3506300356286607]]&Vector{ComplexF64}[[0.9209899327407364 + 8.250845357944523e-42im, -0.362052641285905 - 8.96831017167883e-44im, -0.4244924239725059 + 0.0im, 1.3506300356286607 - 1.4349296274686127e-41im], [-0.01568727866132448 - 0.33671178176906635im, 0.006166865100272062 + 0.13236560532078im, 12.60230614030738 + 4.143552036908612im, -4.850025490996049 + 14.770013155038304im], [0.01568727866132448 - 0.33671178176906635im, -0.006166865100272062 + 0.13236560532078im, -12.60230614030738 + 4.143552036908612im, 4.850025490996049 + 14.770013155038304im], [-0.01568727866132448 + 0.33671178176906635im, 0.006166865100272062 - 0.13236560532078im, 12.60230614030738 - 4.143552036908612im, -4.850025490996049 - 14.770013155038304im], [0.01568727866132448 + 0.33671178176906635im, -0.006166865100272062 - 0.13236560532078im, -12.60230614030738 - 4.143552036908612im, 4.850025490996049 - 14.770013155038304im], [-1.410593220986745e-37 + 1.0134338514229666im, 1.88079096131566e-37 - 0.39839349989889716im, 9.4039548065783e-38 + 0.49558502693934703im, -4.70197740328915e-37 - 1.4734865161627517im], [-7.993361585591555e-37 - 1.0134338514229662im, 2.350988701644575e-37 + 0.3983934998988977im, 5.64237288394698e-37 - 0.495585026939347im, -1.034435028723613e-36 + 1.4734865161627517im], [0.0 + 1.9934389902195135e-205im, 0.0 + 3.986877980439027e-205im, 0.0 + 3.986877980439027e-205im, 0.0 + 0.0im], [-0.9209899327407364 - 7.346839692639297e-40im, 0.362052641285905 - 7.346839692639297e-40im, 0.4244924239725059 - 1.4693679385278594e-39im, -1.3506300356286607 + 0.0im]]&Any[0.09979632837509805, 1.9140658590846473, 0.09979632837509805]&Any[0, 1, 0]
36&1&false&1&2&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w211, w221]&4&81&33&9&23&3&Any[[0.8205644938572384, 0.20530729334946546, 0.6102432387190517, -0.5291597776361514], [-0.8205644938572384, -0.20530729334946551, -0.6102432387190517, 0.5291597776361514], [3.0713790748582522e-238, -4.607068612287378e-238, -6.142758149716505e-238, -6.142758149716505e-238]]&Vector{ComplexF64}[[-1.504632769052528e-36 + 1.0307788420433195im, -1.504632769052528e-36 + 0.25790345022974975im, 0.0 - 0.606345434235971im, 3.009265538105056e-36 + 0.7277441373891662im], [-0.08332823896532687 + 0.37352621024768967im, -0.0208489342758773 + 0.09345719415734222im, -2.1022775402414644 - 2.089762147132381im, 1.3116804645179532 - 1.351229168110217im], [0.08332823896532641 + 0.3735262102476898im, 0.020848934275878684 + 0.09345719415734179im, 2.102277540241465 - 2.0897621471323804im, -1.311680464517953 - 1.3512291681102173im], [-0.08332823896532665 - 0.3735262102476898im, -0.02084893427587792 - 0.09345719415734194im, -2.102277540241465 + 2.089762147132381im, 1.3116804645179532 + 1.351229168110217im], [0.0833282389653266 - 0.3735262102476896im, 0.020848934275878157 - 0.0934571941573424im, 2.102277540241464 + 2.0897621471323804im, -1.3116804645179527 + 1.3512291681102166im], [0.8205644938572384 - 1.1754943508222875e-38im, 0.20530729334946546 - 5.877471754111438e-39im, 0.6102432387190517 + 9.4039548065783e-38im, -0.5291597776361514 - 4.70197740328915e-38im], [-0.8205644938572384 - 2.1158898314801175e-37im, -0.20530729334946551 - 6.58276836460481e-37im, -0.6102432387190517 + 1.128474576789396e-36im, 0.5291597776361514 + 0.0im], [3.0713790748582522e-238 + 0.0im, -4.607068612287378e-238 + 1.228551629943301e-237im, -6.142758149716505e-238 + 0.0im, -6.142758149716505e-238 + 0.0im], [0.0 - 1.0307788420433195im, -3.0653403907105373e-46 - 0.25790345022974975im, 2.1895288505075267e-46 + 0.606345434235971im, 1.7516230804060213e-46 - 0.7277441373891662im]]&Any[0.3300324802057173, 0.3300324802057173, 1.3655431134148062]&Any[0, 0, 1]
37&1&false&1&2&2&false&1&true&Any[0, 1]&true&100&true&1&1&Any[0, 1]&true&Any[0, 1]&true&Variable[w111, w112, w211, w221]&4&81&33&9&23&3&Any[[-0.9829279938996563, -0.286428371066495, 0.3775988938671726, -0.5430720028970797], [0.9829279938996563, 0.28642837106649505, -0.3775988938671726, 0.5430720028970796], [-2.3613058574003243e-236, 4.984380610922754e-236, 0.0, 1.9656826079092814e-236]]&Vector{ComplexF64}[[1.1210387714598537e-44 - 1.2275222673415287im, 5.605193857299268e-45 - 0.3577039271081929im, -2.2420775429197073e-44 - 0.46191738173871055im, 1.401298464324817e-45 + 0.68437851894479im], [-0.008239234509305941 - 0.5130510311269226im, -0.002400939370920755 - 0.14950471655268963im, 19.62520058771857 - 13.4490667493211im, -12.992279044433705 - 18.96277656159607im], [0.008239234509305941 - 0.5130510311269226im, 0.002400939370920755 - 0.14950471655268963im, -19.62520058771857 - 13.4490667493211im, 12.992279044433705 - 18.96277656159607im], [-0.008239234509305941 + 0.5130510311269226im, -0.002400939370920755 + 0.14950471655268963im, 19.62520058771857 + 13.4490667493211im, -12.992279044433705 + 18.96277656159607im], [0.008239234509305941 + 0.5130510311269226im, 0.002400939370920755 + 0.14950471655268963im, -19.62520058771857 + 13.4490667493211im, 12.992279044433705 + 18.96277656159607im], [-0.9829279938996563 + 4.622231866529366e-33im, -0.286428371066495 + 5.3926038442842604e-33im, 0.3775988938671726 + 4.622231866529366e-33im, -0.5430720028970797 - 3.0814879110195774e-33im], [0.9829279938996563 - 1.5407439555097887e-33im, 0.28642837106649505 - 5.3926038442842604e-33im, -0.3775988938671726 - 3.0814879110195774e-33im, 0.5430720028970796 + 0.0im], [-2.3613058574003243e-236 + 0.0im, 4.984380610922754e-236 + 0.0im, 0.0 + 1.5725460863274251e-235im, 1.9656826079092814e-236 + 1.769207566225412e-235im], [-7.318533788671496e-33 + 1.2275222673415287im, 1.444447458290427e-32 + 0.3577039271081929im, -6.162975822039155e-33 + 0.46191738173871055im, -1.5407439555097887e-33 - 0.68437851894479im]]&Any[0.30907124683137666, 0.30907124683137677, 1.1429998903142395]&Any[0, 0, 1]
